Average,,,,,,,,,,,,,R0,,,,,,,,,,,,R1,,,,,,,,,,,,R2,,,,,,,,,,,,R3,,,,,,,,,,,,R4,,,,,,,,,,,,R5,,,,,,,,,,,,R6,,,,,,,,,,,,R7,,,,,,,,,,,,R8,,,,,,,,,,,,R9,,,,,,,,,,,,R10,,,,,,,,,,,,R11,,,,,,,,,,,,R12,,,,,,,,,,,,R13,,,,,,,,,,,,R14,,,,,,,,,,,,R15,,,,,,,,,,,,R16,,,,,,,,,,,,R17,,,,,,,,,,,,R18,,,,,,,,,,,,R19,,,,,,,,,,,,R20,,,,,,,,,,,,R21,,,,,,,,,,,,R22,,,,,,,,,,,,R23,,,,,,,,,,,,R24,,,,,,,,,,,
Index [1],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],R [mm],Z [mm] (cylinder),dR [mm],dZ [mm] (cylinder),Theta [rad],dTheta [rad],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],R [mm],Z [mm] (cylinder),dR [mm],dZ [mm] (cylinder),Theta [rad],dTheta [rad],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],R [mm],Z [mm] (cylinder),dR [mm],dZ [mm] (cylinder),Theta [rad],dTheta [rad],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],R [mm],Z [mm] (cylinder),dR [mm],dZ [mm] (cylinder),Theta [rad],dTheta [rad],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],R [mm],Z [mm] (cylinder),dR [mm],dZ [mm] (cylinder),Theta [rad],dTheta [rad],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],R [mm],Z [mm] (cylinder),dR [mm],dZ [mm] (cylinder),Theta [rad],dTheta [rad],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],R [mm],Z [mm] (cylinder),dR [mm],dZ [mm] (cylinder),Theta [rad],dTheta [rad],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],R [mm],Z [mm] (cylinder),dR [mm],dZ [mm] (cylinder),Theta [rad],dTheta [rad],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],R [mm],Z [mm] (cylinder),dR [mm],dZ [mm] (cylinder),Theta [rad],dTheta [rad],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],R [mm],Z [mm] (cylinder),dR [mm],dZ [mm] (cylinder),Theta [rad],dTheta [rad],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],R [mm],Z [mm] (cylinder),dR [mm],dZ [mm] (cylinder),Theta [rad],dTheta [rad],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],R [mm],Z [mm] (cylinder),dR [mm],dZ [mm] (cylinder),Theta [rad],dTheta [rad],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],R [mm],Z [mm] (cylinder),dR [mm],dZ [mm] (cylinder),Theta [rad],dTheta [rad],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],R [mm],Z [mm] (cylinder),dR [mm],dZ [mm] (cylinder),Theta [rad],dTheta [rad],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],R [mm],Z [mm] (cylinder),dR [mm],dZ [mm] (cylinder),Theta [rad],dTheta [rad],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],R [mm],Z [mm] (cylinder),dR [mm],dZ [mm] (cylinder),Theta [rad],dTheta [rad],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],R [mm],Z [mm] (cylinder),dR [mm],dZ [mm] (cylinder),Theta [rad],dTheta [rad],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],R [mm],Z [mm] (cylinder),dR [mm],dZ [mm] (cylinder),Theta [rad],dTheta [rad],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],R [mm],Z [mm] (cylinder),dR [mm],dZ [mm] (cylinder),Theta [rad],dTheta [rad],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],R [mm],Z [mm] (cylinder),dR [mm],dZ [mm] (cylinder),Theta [rad],dTheta [rad],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],R [mm],Z [mm] (cylinder),dR [mm],dZ [mm] (cylinder),Theta [rad],dTheta [rad],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],R [mm],Z [mm] (cylinder),dR [mm],dZ [mm] (cylinder),Theta [rad],dTheta [rad],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],R [mm],Z [mm] (cylinder),dR [mm],dZ [mm] (cylinder),Theta [rad],dTheta [rad],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],R [mm],Z [mm] (cylinder),dR [mm],dZ [mm] (cylinder),Theta [rad],dTheta [rad],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],R [mm],Z [mm] (cylinder),dR [mm],dZ [mm] (cylinder),Theta [rad],dTheta [rad],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],R [mm],Z [mm] (cylinder),dR [mm],dZ [mm] (cylinder),Theta [rad],dTheta [rad]
0,-3.73E-07,4.58E-06,80.9059,0,0,0,86.3261,4.58E-06,0,0,9.16E-05,0,-0.353361,-51.3243,81.1737,0,0,0,86.4207,-51.3243,0,0,-0.00448684,0,-0.304243,-46.241,81.1097,0,0,0,86.3608,-46.241,0,0,-0.00381571,0,-0.539885,-41.6035,80.9265,0,0,0,86.3394,-41.6035,0,0,-0.00662993,0,-3.44982,-37.2843,81.2569,0,0,0,86.3231,-37.2843,0,0,-0.0417638,0,-1.04227,-33.0767,80.9487,0,0,0,86.3106,-33.0767,0,0,-0.0126014,0,-0.136988,-28.8856,80.8511,0,0,0,86.3,-28.8856,0,0,-0.00163242,0,-0.0880705,-23.7987,80.8381,0,0,0,86.2863,-23.7987,0,0,-0.00095815,0,-0.0516653,-19.9851,80.8274,0,0,0,86.2752,-19.9851,0,0,-0.000478819,0,-0.0122627,-15.749,80.8097,0,0,0,86.258,-15.749,0,0,-4.25E-05,0,-0.14771,-11.095,80.7916,0,0,0,86.2463,-11.095,0,0,-0.00160532,0,-0.022542,-6.8334,81,0,0,0,86.2501,-6.8334,0,0,-0.000120705,0,-0.320134,-2.60826,80.9442,0,0,0,86.2858,-2.60826,0,0,-0.00387162,0,0.146543,1.19113,80.8713,0,0,0,86.3085,1.19113,0,0,0.00187971,0,0.609824,5.84186,80.935,0,0,0,86.3435,5.84186,0,0,0.0073635,0,-0.0845077,10.0878,81.0268,0,0,0,86.3656,10.0878,0,0,-0.00109533,0,0.122488,13.4609,80.9709,0,0,0,86.3767,13.4609,0,0,0.00167893,0,0.241389,17.6821,81.0898,0,0,0,86.3563,17.6821,0,0,0.00305284,0,0.519058,21.9131,81.1469,0,0,0,86.3614,21.9131,0,0,0.00635777,0,0.228894,25.7205,81.1464,0,0,0,86.3613,25.7205,0,0,0.00295027,0,0.42274,30.7788,81.1422,0,0,0,86.3639,30.7788,0,0,0.0052566,0,0.0728254,34.5873,81.0479,0,0,0,86.3651,34.5873,0,0,0.000900602,0,0.500912,38.801,80.9345,0,0,0,86.3501,38.801,0,0,0.00624472,0,0.536524,42.5985,80.8926,0,0,0,86.3098,42.5985,0,0,0.00664323,0,1.00168,46.3885,80.9733,0,0,0,86.298,46.3885,0,0,0.0124592,0,0.694919,50.6077,80.8888,0,0,0,86.2886,50.6077,0,0,0.00863387,0
1,-3.73E-07,4.58E-06,80.9059,-0.000713275,-0.00014612,0.000684066,86.3261,4.58E-06,0.000642894,-0.00014612,9.16E-05,-7.81E-06,-0.353361,-51.3243,81.1737,-0.000784693,1.12E-05,0.000549341,86.4207,-51.3243,0.000545937,1.12E-05,-0.00448684,-9.29E-06,-0.304243,-46.241,81.1097,-0.000762629,1.88E-06,0.000514395,86.3608,-46.241,0.000472064,1.88E-06,-0.00381571,-8.71E-06,-0.539885,-41.6035,80.9265,-0.000699059,-0.000273961,0.000295989,86.3394,-41.6035,0.000242288,-0.000273961,-0.00662993,-7.39E-06,-3.44982,-37.2843,81.2569,-0.000824588,-0.000217894,0.000269053,86.3231,-37.2843,0.000234033,-0.000217894,-0.0417638,-8.71E-06,-1.04227,-33.0767,80.9487,-0.000803191,-8.48E-05,0.000522237,86.3106,-33.0767,0.000519992,-8.48E-05,-0.0126014,-8.28E-06,-0.136988,-28.8856,80.8511,-0.000767853,-0.000150072,0.000699124,86.3,-28.8856,0.00064045,-0.000150072,-0.00163242,-7.19E-06,-0.0880705,-23.7987,80.8381,-0.000868472,-0.000297041,8.49E-05,86.2863,-23.7987,5.69E-05,-0.000297041,-0.00095815,-8.84E-06,-0.0516653,-19.9851,80.8274,-0.000881455,-0.000464889,-0.000167191,86.2752,-19.9851,-4.52E-05,-0.000464889,-0.000478819,-1.16E-05,-0.0122627,-15.749,80.8097,-0.00076819,-0.00018564,0.000151923,86.258,-15.749,0.000185188,-0.00018564,-4.25E-05,-8.87E-06,-0.14771,-11.095,80.7916,-0.000718358,-9.25E-05,0.000703481,86.2463,-11.095,0.000657313,-9.25E-05,-0.00160532,-6.78E-06,-0.022542,-6.8334,81,-0.000822148,-0.000141732,0.000320226,86.2501,-6.8334,0.000324117,-0.000141732,-0.000120705,-9.73E-06,-0.320134,-2.60826,80.9442,-0.000770415,-0.000157426,0.000410955,86.2858,-2.60826,0.000375336,-0.000157426,-0.00387162,-6.73E-06,0.146543,1.19113,80.8713,-0.00070515,-7.80E-05,0.000726746,86.3085,1.19113,0.000710566,-7.80E-05,0.00187971,-7.09E-06,0.609824,5.84186,80.935,-0.000786943,-0.000111406,0.000727073,86.3435,5.84186,0.000676856,-0.000111406,0.0073635,-8.85E-06,-0.0845077,10.0878,81.0268,-0.000625284,-4.43E-05,0.000744458,86.3656,10.0878,0.000688752,-4.43E-05,-0.00109533,-6.75E-06,0.122488,13.4609,80.9709,-0.000611228,8.64E-05,0.000916426,86.3767,13.4609,0.000896488,8.64E-05,0.00167893,-6.92E-06,0.241389,17.6821,81.0898,-0.000567949,5.05E-05,0.00130861,86.3563,17.6821,0.00127814,5.05E-05,0.00305284,-6.14E-06,0.519058,21.9131,81.1469,-0.000795227,8.01E-05,0.000759212,86.3614,21.9131,0.000695381,8.01E-05,0.00635777,-9.27E-06,0.228894,25.7205,81.1464,-0.000852256,-0.000190736,0.00037175,86.3613,25.7205,0.000324379,-0.000190736,0.00295027,-9.81E-06,0.42274,30.7788,81.1422,-0.000607169,-0.000102603,0.000735127,86.3639,30.7788,0.000585783,-0.000102603,0.0052566,-5.82E-06,0.0728254,34.5873,81.0479,-0.000426506,-0.00026675,0.00153532,86.3651,34.5873,0.00130942,-0.00026675,0.000900602,-2.80E-06,0.500912,38.801,80.9345,-0.000566833,-0.000263507,0.00127623,86.3501,38.801,0.00116446,-0.000263507,0.00624472,-5.58E-06,0.536524,42.5985,80.8926,-0.000620037,-0.000162475,0.00116961,86.3098,42.5985,0.00116363,-0.000162475,0.00664323,-9.66E-06,1.00168,46.3885,80.9733,-0.000566884,-0.000247937,0.00103382,86.298,46.3885,0.000974032,-0.000247937,0.0124592,-6.52E-06,0.694919,50.6077,80.8888,-0.000467193,-0.000310398,0.0016221,86.2886,50.6077,0.00153203,-0.000310398,0.00863387,-6.18E-06
2,-3.73E-07,4.58E-06,80.9059,0.00332368,-0.000555267,0.00114407,86.3261,4.58E-06,0.00100109,-0.000555267,9.16E-05,3.79E-05,-0.353361,-51.3243,81.1737,0.00330776,-0.000562306,0.00128928,86.4207,-51.3243,0.00102486,-0.000562306,-0.00448684,3.86E-05,-0.304243,-46.241,81.1097,0.00320408,-0.000754497,0.0010629,86.3608,-46.241,0.000813689,-0.000754497,-0.00381571,3.63E-05,-0.539885,-41.6035,80.9265,0.00322894,-0.000781322,0.000921388,86.3394,-41.6035,0.000677068,-0.000781322,-0.00662993,3.68E-05,-3.44982,-37.2843,81.2569,0.00321301,-0.000722213,0.000882693,86.3231,-37.2843,0.000530422,-0.000722213,-0.0417638,3.84E-05,-1.04227,-33.0767,80.9487,0.00330624,-0.000485157,0.00110641,86.3106,-33.0767,0.000899031,-0.000485157,-0.0126014,3.87E-05,-0.136988,-28.8856,80.8511,0.00310262,-0.000657528,0.000824534,86.3,-28.8856,0.000715173,-0.000657528,-0.00163242,3.53E-05,-0.0880705,-23.7987,80.8381,0.00304082,-0.000544684,0.00115546,86.2863,-23.7987,0.0010522,-0.000544684,-0.00095815,3.58E-05,-0.0516653,-19.9851,80.8274,0.00313429,-0.000680646,0.000653425,86.2752,-19.9851,0.000604915,-0.000680646,-0.000478819,3.51E-05,-0.0122627,-15.749,80.8097,0.00320551,-0.000462525,0.00080361,86.258,-15.749,0.000702086,-0.000462525,-4.25E-05,3.68E-05,-0.14771,-11.095,80.7916,0.00313642,-0.000418991,0.00102415,86.2463,-11.095,0.000914985,-0.000418991,-0.00160532,3.50E-05,-0.022542,-6.8334,81,0.00311514,-0.00056902,0.000814287,86.2501,-6.8334,0.000744354,-0.00056902,-0.000120705,3.49E-05,-0.320134,-2.60826,80.9442,0.00315858,-0.000522746,0.000762042,86.2858,-2.60826,0.000675281,-0.000522746,-0.00387162,3.74E-05,0.146543,1.19113,80.8713,0.0032803,-0.000465936,0.00102724,86.3085,1.19113,0.000991911,-0.000465936,0.00187971,3.65E-05,0.609824,5.84186,80.935,0.00327307,-0.000382583,0.00114257,86.3435,5.84186,0.00103825,-0.000382583,0.0073635,3.66E-05,-0.0845077,10.0878,81.0268,0.00337741,-0.000319764,0.00145049,86.3656,10.0878,0.0012753,-0.000319764,-0.00109533,3.85E-05,0.122488,13.4609,80.9709,0.00322465,-0.000268447,0.000806634,86.3767,13.4609,0.000778182,-0.000268447,0.00167893,3.56E-05,0.241389,17.6821,81.0898,0.00327187,-0.000336638,0.00161242,86.3563,17.6821,0.00148805,-0.000336638,0.00305284,3.63E-05,0.519058,21.9131,81.1469,0.00329221,-0.000349791,0.00132557,86.3614,21.9131,0.00124319,-0.000349791,0.00635777,3.63E-05,0.228894,25.7205,81.1464,0.00330849,-0.000513794,0.00108227,86.3613,25.7205,0.000903165,-0.000513794,0.00295027,3.78E-05,0.42274,30.7788,81.1422,0.00329098,-0.000764946,0.0013608,86.3639,30.7788,0.00123543,-0.000764946,0.0052566,3.77E-05,0.0728254,34.5873,81.0479,0.00356382,-0.000791969,0.00154819,86.3651,34.5873,0.00130078,-0.000791969,0.000900602,4.18E-05,0.500912,38.801,80.9345,0.00375574,-0.000591093,0.00182529,86.3501,38.801,0.00163292,-0.000591093,0.00624472,4.32E-05,0.536524,42.5985,80.8926,0.00380942,-0.000565253,0.00188848,86.3098,42.5985,0.00166897,-0.000565253,0.00664323,4.52E-05,1.00168,46.3885,80.9733,0.00366426,-0.000550661,0.000869714,86.298,46.3885,0.000913591,-0.000550661,0.0124592,3.95E-05,0.694919,50.6077,80.8888,0.00393318,-0.000694298,0.0015663,86.2886,50.6077,0.0013709,-0.000694298,0.00863387,4.54E-05
3,-3.73E-07,4.58E-06,80.9059,0.00240249,-0.00105874,0.00117565,86.3261,4.58E-06,0.0010332,-0.00105874,9.16E-05,2.59E-05,-0.353361,-51.3243,81.1737,0.00241675,-0.000920203,0.000658486,86.4207,-51.3243,0.00054711,-0.000920203,-0.00448684,2.50E-05,-0.304243,-46.241,81.1097,0.00237178,-0.000930799,0.000698524,86.3608,-46.241,0.000563622,-0.000930799,-0.00381571,2.39E-05,-0.539885,-41.6035,80.9265,0.00235089,-0.000941712,0.00117483,86.3394,-41.6035,0.000935974,-0.000941712,-0.00662993,2.73E-05,-3.44982,-37.2843,81.2569,0.00226432,-0.00113078,0.000678764,86.3231,-37.2843,0.000391044,-0.00113078,-0.0417638,2.55E-05,-1.04227,-33.0767,80.9487,0.00233968,-0.00097947,0.000620112,86.3106,-33.0767,0.000467314,-0.00097947,-0.0126014,2.44E-05,-0.136988,-28.8856,80.8511,0.00219676,-0.00111279,0.000601539,86.3,-28.8856,0.000492815,-0.00111279,-0.00163242,2.23E-05,-0.0880705,-23.7987,80.8381,0.00214227,-0.0011061,0.000987867,86.2863,-23.7987,0.000856751,-0.0011061,-0.00095815,2.35E-05,-0.0516653,-19.9851,80.8274,0.00221237,-0.00123632,0.000818792,86.2752,-19.9851,0.00077535,-0.00123632,-0.000478819,2.29E-05,-0.0122627,-15.749,80.8097,0.00231443,-0.0011001,0.000898833,86.258,-15.749,0.000742668,-0.0011001,-4.25E-05,2.58E-05,-0.14771,-11.095,80.7916,0.00236575,-0.00116748,0.00125716,86.2463,-11.095,0.00110997,-0.00116748,-0.00160532,2.51E-05,-0.022542,-6.8334,81,0.00227161,-0.0012113,0.000967364,86.2501,-6.8334,0.000837637,-0.0012113,-0.000120705,2.50E-05,-0.320134,-2.60826,80.9442,0.00226211,-0.00133283,0.00103565,86.2858,-2.60826,0.000947781,-0.00133283,-0.00387162,2.51E-05,0.146543,1.19113,80.8713,0.00240919,-0.00124608,0.00131017,86.3085,1.19113,0.00121507,-0.00124608,0.00187971,2.63E-05,0.609824,5.84186,80.935,0.0023256,-0.00102896,0.00127684,86.3435,5.84186,0.00110059,-0.00102896,0.0073635,2.57E-05,-0.0845077,10.0878,81.0268,0.00240783,-0.00103679,0.00135061,86.3656,10.0878,0.00121271,-0.00103679,-0.00109533,2.64E-05,0.122488,13.4609,80.9709,0.00218466,-0.000981353,0.000999829,86.3767,13.4609,0.000875891,-0.000981353,0.00167893,2.48E-05,0.241389,17.6821,81.0898,0.00244383,-0.000905541,0.00147149,86.3563,17.6821,0.001362,-0.000905541,0.00305284,2.53E-05,0.519058,21.9131,81.1469,0.00236419,-0.000773767,0.00110959,86.3614,21.9131,0.00096904,-0.000773767,0.00635777,2.46E-05,0.228894,25.7205,81.1464,0.00233765,-0.00103875,0.00110013,86.3613,25.7205,0.000969712,-0.00103875,0.00295027,2.37E-05,0.42274,30.7788,81.1422,0.00252556,-0.000983888,0.00166482,86.3639,30.7788,0.00148775,-0.000983888,0.0052566,2.81E-05,0.0728254,34.5873,81.0479,0.00258966,-0.00110723,0.00167371,86.3651,34.5873,0.00145052,-0.00110723,0.000900602,2.85E-05,0.500912,38.801,80.9345,0.00271177,-0.00103843,0.00181949,86.3501,38.801,0.0016108,-0.00103843,0.00624472,3.10E-05,0.536524,42.5985,80.8926,0.00282287,-0.00105861,0.00196321,86.3098,42.5985,0.00177892,-0.00105861,0.00664323,3.25E-05,1.00168,46.3885,80.9733,0.00271013,-0.0010526,0.00170085,86.298,46.3885,0.00164776,-0.0010526,0.0124592,2.80E-05,0.694919,50.6077,80.8888,0.00288047,-0.00105516,0.00199059,86.2886,50.6077,0.00184879,-0.00105516,0.00863387,3.13E-05
4,-3.73E-07,4.58E-06,80.9059,0.000959563,-0.00112907,-0.00043415,86.3261,4.58E-06,-0.000377786,-0.00112907,9.16E-05,6.21E-06,-0.353361,-51.3243,81.1737,0.000950069,-0.00112707,-0.000412753,86.4207,-51.3243,-0.000453884,-0.00112707,-0.00448684,4.22E-06,-0.304243,-46.241,81.1097,0.000948373,-0.00122551,-0.000469457,86.3608,-46.241,-0.000474294,-0.00122551,-0.00381571,4.31E-06,-0.539885,-41.6035,80.9265,0.00101529,-0.00140314,-0.000505449,86.3394,-41.6035,-0.000555587,-0.00140314,-0.00662993,6.00E-06,-3.44982,-37.2843,81.2569,0.000938655,-0.00154451,-0.000838804,86.3231,-37.2843,-0.000913091,-0.00154451,-0.0417638,6.73E-06,-1.04227,-33.0767,80.9487,0.000858871,-0.00125938,-0.00101697,86.3106,-33.0767,-0.000955329,-0.00125938,-0.0126014,3.87E-06,-0.136988,-28.8856,80.8511,0.000900777,-0.00138628,-0.000721978,86.3,-28.8856,-0.000662479,-0.00138628,-0.00163242,4.06E-06,-0.0880705,-23.7987,80.8381,0.000773852,-0.00125468,-0.000873741,86.2863,-23.7987,-0.000811994,-0.00125468,-0.00095815,4.55E-06,-0.0516653,-19.9851,80.8274,0.000897618,-0.00144688,-0.00109431,86.2752,-19.9851,-0.000864166,-0.00144688,-0.000478819,2.98E-06,-0.0122627,-15.749,80.8097,0.00100139,-0.00119082,-0.000668112,86.258,-15.749,-0.00056582,-0.00119082,-4.25E-05,6.80E-06,-0.14771,-11.095,80.7916,0.000928736,-0.00101473,-0.000548915,86.2463,-11.095,-0.00043192,-0.00101473,-0.00160532,5.11E-06,-0.022542,-6.8334,81,0.000879516,-0.000955933,-0.000675454,86.2501,-6.8334,-0.000563974,-0.000955933,-0.000120705,4.53E-06,-0.320134,-2.60826,80.9442,0.000877273,-0.00116176,-0.000811467,86.2858,-2.60826,-0.00063116,-0.00116176,-0.00387162,4.42E-06,0.146543,1.19113,80.8713,0.000980899,-0.00116347,-0.000543391,86.3085,1.19113,-0.000376985,-0.00116347,0.00187971,6.32E-06,0.609824,5.84186,80.935,0.00093122,-0.00100644,-0.000500201,86.3435,5.84186,-0.000383905,-0.00100644,0.0073635,5.25E-06,-0.0845077,10.0878,81.0268,0.000885655,-0.00101718,-0.000448068,86.3656,10.0878,-0.000380651,-0.00101718,-0.00109533,5.66E-06,0.122488,13.4609,80.9709,0.00085347,-0.000961309,-0.000183335,86.3767,13.4609,-0.000114649,-0.000961309,0.00167893,6.73E-06,0.241389,17.6821,81.0898,0.000866517,-0.000914726,-0.000151519,86.3563,17.6821,-5.60E-05,-0.000914726,0.00305284,6.10E-06,0.519058,21.9131,81.1469,0.000944865,-0.000826033,-0.000224371,86.3614,21.9131,-0.000180712,-0.000826033,0.00635777,6.83E-06,0.228894,25.7205,81.1464,0.000822001,-0.000933504,-0.000428135,86.3613,25.7205,-0.000409093,-0.000933504,0.00295027,5.18E-06,0.42274,30.7788,81.1422,0.000978579,-0.00108025,-5.04E-05,86.3639,30.7788,-9.37E-05,-0.00108025,0.0052566,8.19E-06,0.0728254,34.5873,81.0479,0.00107228,-0.00125259,-0.000117326,86.3651,34.5873,-0.000150692,-0.00125259,0.000900602,8.85E-06,0.500912,38.801,80.9345,0.00116447,-0.00117856,0.000243998,86.3501,38.801,0.000237733,-0.00117856,0.00624472,1.03E-05,0.536524,42.5985,80.8926,0.00118355,-0.0010742,0.000252767,86.3098,42.5985,0.00030887,-0.0010742,0.00664323,9.72E-06,1.00168,46.3885,80.9733,0.00116268,-0.00108398,-8.93E-05,86.298,46.3885,-5.52E-06,-0.00108398,0.0124592,9.98E-06,0.694919,50.6077,80.8888,0.0012274,-0.000780869,7.67E-05,86.2886,50.6077,8.20E-05,-0.000780869,0.00863387,1.14E-05
5,-3.73E-07,4.58E-06,80.9059,0.00152517,0.000465212,0.000524992,86.3261,4.58E-06,0.000536965,0.000465212,9.16E-05,1.17E-05,-0.353361,-51.3243,81.1737,0.00156014,0.00064645,0.000219232,86.4207,-51.3243,0.000283492,0.00064645,-0.00448684,1.54E-05,-0.304243,-46.241,81.1097,0.00146892,0.000686758,0.000127024,86.3608,-46.241,0.000144081,0.000686758,-0.00381571,1.45E-05,-0.539885,-41.6035,80.9265,0.0015477,0.0004669,0.000680975,86.3394,-41.6035,0.000616439,0.0004669,-0.00662993,1.74E-05,-3.44982,-37.2843,81.2569,0.00130912,0.000450189,0.00016188,86.3231,-37.2843,9.95E-05,0.000450189,-0.0417638,1.47E-05,-1.04227,-33.0767,80.9487,0.00149234,0.000661384,0.000702759,86.3106,-33.0767,0.000714512,0.000661384,-0.0126014,1.51E-05,-0.136988,-28.8856,80.8511,0.00142305,0.000613837,0.00091883,86.3,-28.8856,0.000911601,0.000613837,-0.00163242,1.46E-05,-0.0880705,-23.7987,80.8381,0.00132496,0.000611972,0.000642501,86.2863,-23.7987,0.000641634,0.000611972,-0.00095815,1.36E-05,-0.0516653,-19.9851,80.8274,0.00135548,0.00048194,0.000278104,86.2752,-19.9851,0.000396166,0.00048194,-0.000478819,1.12E-05,-0.0122627,-15.749,80.8097,0.00143736,0.000585112,0.000680669,86.258,-15.749,0.000728469,0.000585112,-4.25E-05,1.10E-05,-0.14771,-11.095,80.7916,0.00145193,0.000621372,0.00109222,86.2463,-11.095,0.00111446,0.000621372,-0.00160532,1.13E-05,-0.022542,-6.8334,81,0.00139929,0.000558261,0.00093765,86.2501,-6.8334,0.000980246,0.000558261,-0.000120705,8.56E-06,-0.320134,-2.60826,80.9442,0.00142152,0.000448686,0.00107636,86.2858,-2.60826,0.00111824,0.000448686,-0.00387162,9.61E-06,0.146543,1.19113,80.8713,0.00143262,0.000374127,0.000848185,86.3085,1.19113,0.000916422,0.000374127,0.00187971,8.92E-06,0.609824,5.84186,80.935,0.00141045,0.000539848,0.000741396,86.3435,5.84186,0.00073203,0.000539848,0.0073635,8.94E-06,-0.0845077,10.0878,81.0268,0.00146715,0.000532414,0.000517448,86.3656,10.0878,0.000542499,0.000532414,-0.00109533,8.26E-06,0.122488,13.4609,80.9709,0.00143849,0.000606863,0.000576389,86.3767,13.4609,0.000616206,0.000606863,0.00167893,7.91E-06,0.241389,17.6821,81.0898,0.00154459,0.000527631,0.0005971,86.3563,17.6821,0.000664166,0.000527631,0.00305284,7.75E-06,0.519058,21.9131,81.1469,0.00139288,0.000530865,6.72E-05,86.3614,21.9131,7.28E-05,0.000530865,0.00635777,7.45E-06,0.228894,25.7205,81.1464,0.00139222,0.000275344,-3.88E-05,86.3613,25.7205,-3.23E-05,0.000275344,0.00295027,7.15E-06,0.42274,30.7788,81.1422,0.00154791,0.000147139,0.000352112,86.3639,30.7788,0.000299161,0.000147139,0.0052566,1.15E-05,0.0728254,34.5873,81.0479,0.00172768,5.46E-05,0.000466477,86.3651,34.5873,0.000342734,5.46E-05,0.000900602,1.39E-05,0.500912,38.801,80.9345,0.00184453,0.000227269,0.000640268,86.3501,38.801,0.000569851,0.000227269,0.00624472,1.35E-05,0.536524,42.5985,80.8926,0.00191212,0.000310417,0.000559249,86.3098,42.5985,0.000467517,0.000310417,0.00664323,1.56E-05,1.00168,46.3885,80.9733,0.00190964,0.000275337,0.000250607,86.298,46.3885,0.000296346,0.000275337,0.0124592,1.35E-05,0.694919,50.6077,80.8888,0.0019793,0.000336111,0.000381353,86.2886,50.6077,0.000390101,0.000336111,0.00863387,1.47E-05
