,Image,Ezz_bas_x,Ezz_bas_signal_1,Ezz_bas_signal_2,Ezz_bas_quality_1,Ezz_bas_quality_2,Delta_uz_x,Delta_uz_signal_1,Delta_uz_signal_2,Delta_uz_quality_1,Delta_uz_quality_2,Ezz_haut_x,Ezz_haut_signal_1,Ezz_haut_signal_2,Ezz_haut_quality_1,Ezz_haut_quality_2,Charge_x,Charge_signal_1,Charge_signal_2,Charge_quality_1,Charge_quality_2
25,195,11.101802652162894,122.987219786132,-11.192511192309198,0.6385196716662325,0.12723157602345228,0.0012613067447973985,0.002795214124052897,0.0009004276815154685,0.4983554135785111,0.11724699761271273,39.183783213471436,178.2681216208473,9.49293010220795,0.6028697009821885,0.12869684640311915,-628.9685,522.4539758868549,-626.4497482136924,0.8184180513351996,0.0017903002346373017
26,196,-35.31706321642414,142.29436665861104,-40.55547940318079,1.0136119146982743,0.029895154071901145,0.0007094562216876195,0.002972646094146139,0.00039057645656723146,0.7352940211052318,0.1036017293987601,-17.815101223672432,200.4330103425658,-29.560875941131016,0.9460099912506591,0.050912789842503796,-857.0684999999999,735.4982095773021,-830.1396670208982,1.1319783748963783,0.01914070940339464
27,197,-63.9659619450427,157.51612704830774,-68.75406696257153,1.263977686874523,0.027325270102315526,7.763157214264645e-05,0.0030647309879190676,-0.00013048853470028205,0.9704869960739847,0.06761671749049952,-59.19032724034207,216.84330504636088,-67.76596530075031,1.1964849188863589,0.03717163565941524,-1023.3684999999999,927.4256941366651,-1009.9956038224207,1.3866024125433503,0.0095053031007863
28,198,-89.50457108234502,168.21547188929793,-94.97866958910686,1.4707843205609281,0.03124017115671975,-0.0005399962612579546,0.003068824973509921,-0.0006478070944786886,1.1724799184788919,0.035026959974624024,-92.95990683772256,227.02785288378982,-104.02543892627304,1.387006813493518,0.04796423592923719,-1143.0485,1092.726036078566,-1160.8537490424078,1.5891632110385225,0.012655769302749979
29,199,-112.40334320017902,174.08521432795825,-118.47635770736935,1.6349635580297668,0.03465812907961287,-0.0010192256337732903,0.002984810509277495,-0.001146526588044921,1.3008823837993981,0.041359159342312865,-126.6456322610794,230.69424724003147,-137.29825797068534,1.5489118959811037,0.046174467591131245,-1264.2285,1226.653328742488,-1278.3828431820475,1.7704905845402377,0.010060746778508572
30,200,-128.53052009507945,174.9568293061092,-138.57249366526557,1.73197408257835,0.05730860938953858,-0.0014404174244414336,0.0028150997185169132,-0.0016123283749225475,1.382586741840168,0.055852624470242015,-152.41783645527445,227.73722296441684,-166.62913285802227,1.647805709999778,0.061599746678878964,-1334.4285,1325.3624111143229,-1359.2085307845832,1.8905492467103495,0.017613365147422858
31,201,-147.31387092720666,170.80529205198326,-154.69010112764227,1.8154764820958862,0.04209545985851933,-0.0018801593657198296,0.002564565135445409,-0.002031838908651513,1.444058844084737,0.049279586480513206,-179.49648451093583,218.24167861819564,-191.1759504211163,1.7240207648149424,0.0506253702000481,-1368.8485,1386.0192655146243,-1401.0102409145447,1.9581287976874504,0.022860201080021073
32,202,-154.53368151102063,161.32319037351405,-166.70880260288988,1.802565797182918,0.06948228394026087,-0.0022657679911955936,0.0022270948561104605,-0.0024051291651918947,1.4596986445866653,0.04527743750566124,-198.4493561559252,201.78150708331933,-210.82673139741559,1.7348255282213045,0.05365050153185285,-1375.2285000000002,1406.8794271205484,-1401.8695218192006,1.9774907959517323,0.01893613649156444
33,203,-169.15671833013573,129.36013890130732,-175.16603983041847,1.7036079459580131,0.03429463901182889,-0.0026371792601836636,0.0013930343177417349,-0.0029072580636113994,1.3093872430626048,0.08774664989638825,-220.2577839110819,153.0550868095346,-229.98685077002676,1.618147818232029,0.0421712444064569,-1297.0285000000001,1325.0463151154954,-1282.4358901305625,1.8637410729619985,0.010372261774759315
34,204,-164.42721572010944,107.54775249755686,-171.87588428674738,1.552135853413676,0.042508858878591536,-0.0027327112062543396,0.0009096462487931822,-0.003036166690632589,1.1833755938979873,0.09859049214131216,-222.8638092190972,121.7135352694319,-229.7536905866318,1.4935918955057528,0.029864618600566016,-1182.1885,1226.1920622498978,-1166.3515399934704,1.7118496189784478,0.011256731754896778
35,205,-160.49939603006092,83.61676592947649,-164.04131924444445,1.3931482366123353,0.02021342643078502,-0.002777618530527417,0.00041930861278471155,-0.003077934814001719,1.0386585071772498,0.09757058847180104,-213.72078813128502,88.21861281415447,-223.29297281485393,1.3087750817029797,0.04149122887601439,-1024.2685,1097.6837621265306,-1022.8697244924349,1.5082596282118832,0.0009942337839766553
36,206,-145.60627178190782,56.41799231153519,-151.2861220444507,1.1529336895003928,0.03241437729467212,-0.0026913807889889447,-0.00010152503201433027,-0.003034568175499233,0.8414254043827694,0.11149909978415662,-198.80276066256445,50.96186400004724,-210.29444814200986,1.0826202742198328,0.04981143293231215,-834.9084999999999,933.3503338848542,-845.1003214748544,1.2568583464289629,0.007244231240650439
37,207,-130.22108783011836,27.59941245254968,-134.18737778387467,0.9006669198187659,0.022635247951689058,-0.0026205677994250104,-0.0006194438109395636,-0.0029040766275821722,0.6501507107864509,0.09210996779870594,-180.0889194710955,12.241958806550016,-191.25819958716195,0.833670134284054,0.048413938196525196,-611.0485,742.2196618215896,-643.0674039481808,0.9618876781773243,0.02275867418253703
38,208,-105.32857720851081,-2.011568885228698,-113.23600525534752,0.5896205593364197,0.045126956573303185,-0.0025058424576411354,-0.0011195778564874889,-0.0026902066882506775,0.45038734279542303,0.059898605115973134,-156.65476502458617,-26.82942293659599,-166.73077326003363,0.5627360065175124,0.04367508334551734,-369.6685,529.7792622908139,-422.5715005613296,0.6393172795457828,0.03760285345814537
39,209,-77.20281440941278,-31.564796451560454,-89.03353532850399,0.26045192473164736,0.06751682417904181,-0.002031385573803322,-0.001587567915251546,-0.0023990987366335915,0.1441931473648485,0.11946734712853721,-121.96294626761131,-65.13051022342052,-137.4163714303506,0.2463437229265611,0.06698383091648802,-129.2685,302.1284711761924,-189.94322723622133,0.30663207979329093,0.04312690873236231
