,X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],R [mm],Z [mm] (cylinder),dR [mm],dZ [mm] (cylinder),Theta [rad],dTheta [rad]
150,1.00168,46.3885,80.9733,-0.0327244,0.00182933,0.00129633,86.29799999999999,46.3885,0.0006677160000000001,0.00182933,0.012459200000000002,-0.000423415
151,1.00168,46.3885,80.9733,-0.0238821,0.000887975,0.00383854,86.29799999999999,46.3885,0.00336032,0.000887975,0.012459200000000002,-0.000312441
152,1.00168,46.3885,80.9733,-0.01627,0.00180497,0.00197018,86.29799999999999,46.3885,0.00170887,0.00180497,0.012459200000000002,-0.000211229
153,1.00168,46.3885,80.9733,-0.017961599999999998,0.000851894,0.00216552,86.29799999999999,46.3885,0.00195781,0.000851894,0.012459200000000002,-0.000227312
154,1.00168,46.3885,80.9733,-0.0051302,0.0018922000000000001,0.00212398,86.29799999999999,46.3885,0.00193569,0.0018922000000000001,0.012459200000000002,-7.445680000000001e-05
155,1.00168,46.3885,80.9733,0.00694387,-0.000463775,-0.00687087,86.29799999999999,46.3885,-0.00635296,-0.000463775,0.012459200000000002,6.47908e-05
156,1.00168,46.3885,80.9733,0.00920279,-0.000543973,-0.00507134,86.29799999999999,46.3885,-0.00436338,-0.000543973,0.012459200000000002,0.000118303
157,1.00168,46.3885,80.9733,0.00653292,0.0011104,-0.00167257,86.29799999999999,46.3885,-0.00140343,0.0011104,0.012459200000000002,9.137540000000001e-05
158,1.00168,46.3885,80.9733,0.0187312,-0.00153103,-0.00595406,86.29799999999999,46.3885,-0.00507852,-0.00153103,0.012459200000000002,0.00024130400000000002
159,1.00168,46.3885,80.9733,0.021188,0.00105212,0.00441365,86.29799999999999,46.3885,0.00440256,0.00105212,0.012459200000000002,0.00025852599999999997
160,1.00168,46.3885,80.9733,0.026767400000000004,0.00201326,0.00105478,86.29799999999999,46.3885,0.00130871,0.00201326,0.012459200000000002,0.00032621099999999997
161,1.00168,46.3885,80.9733,0.0376173,-0.000450847,-0.00347161,86.29799999999999,46.3885,-0.00250105,-0.000450847,0.012459200000000002,0.0004666
