,Filename_0,Filename_1,Filename_0.1,Filename_1.1,Time_0,Time_1,Time_0.1,Time_1.1,Dev1/ai0,Dev1/ai1,Dev1/ai2,Dev1/ai3,Dev1/ai4,Dev1/ai5,Dev1/ai6,Dev1/ai7,A0,A1,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],R [mm],Z [mm] (cylinder),dR [mm],dZ [mm] (cylinder),Theta [rad],dTheta [rad],X [mm].1,Y [mm].1,Z [mm].1,U [mm].1,V [mm].1,W [mm].1,R [mm].1,Z [mm] (cylinder).1,dR [mm].1,dZ [mm] (cylinder).1,Theta [rad].1,dTheta [rad].1,X [mm].2,Y [mm].2,Z [mm].2,U [mm].2,V [mm].2,W [mm].2,R [mm].2,Z [mm] (cylinder).2,dR [mm].2,dZ [mm] (cylinder).2,Theta [rad].2,dTheta [rad].2,X [mm].3,Y [mm].3,Z [mm].3,U [mm].3,V [mm].3,W [mm].3,R [mm].3,Z [mm] (cylinder).3,dR [mm].3,dZ [mm] (cylinder).3,Theta [rad].3,dTheta [rad].3,X [mm].4,Y [mm].4,Z [mm].4,U [mm].4,V [mm].4,W [mm].4,R [mm].4,Z [mm] (cylinder).4,dR [mm].4,dZ [mm] (cylinder).4,Theta [rad].4,dTheta [rad].4,X [mm].5,Y [mm].5,Z [mm].5,U [mm].5,V [mm].5,W [mm].5,R [mm].5,Z [mm] (cylinder).5,dR [mm].5,dZ [mm] (cylinder).5,Theta [rad].5,dTheta [rad].5,X [mm].6,Y [mm].6,Z [mm].6,U [mm].6,V [mm].6,W [mm].6,R [mm].6,Z [mm] (cylinder).6,dR [mm].6,dZ [mm] (cylinder).6,Theta [rad].6,dTheta [rad].6,X [mm].7,Y [mm].7,Z [mm].7,U [mm].7,V [mm].7,W [mm].7,R [mm].7,Z [mm] (cylinder).7,dR [mm].7,dZ [mm] (cylinder).7,Theta [rad].7,dTheta [rad].7,X [mm].8,Y [mm].8,Z [mm].8,U [mm].8,V [mm].8,W [mm].8,R [mm].8,Z [mm] (cylinder).8,dR [mm].8,dZ [mm] (cylinder).8,Theta [rad].8,dTheta [rad].8,X [mm].9,Y [mm].9,Z [mm].9,U [mm].9,V [mm].9,W [mm].9,R [mm].9,Z [mm] (cylinder).9,dR [mm].9,dZ [mm] (cylinder).9,Theta [rad].9,dTheta [rad].9,X [mm].10,Y [mm].10,Z [mm].10,U [mm].10,V [mm].10,W [mm].10,R [mm].10,Z [mm] (cylinder).10,dR [mm].10,dZ [mm] (cylinder).10,Theta [rad].10,dTheta [rad].10,X [mm].11,Y [mm].11,Z [mm].11,U [mm].11,V [mm].11,W [mm].11,R [mm].11,Z [mm] (cylinder).11,dR [mm].11,dZ [mm] (cylinder).11,Theta [rad].11,dTheta [rad].11,X [mm].12,Y [mm].12,Z [mm].12,U [mm].12,V [mm].12,W [mm].12,R [mm].12,Z [mm] (cylinder).12,dR [mm].12,dZ [mm] (cylinder).12,Theta [rad].12,dTheta [rad].12,X [mm].13,Y [mm].13,Z [mm].13,U [mm].13,V [mm].13,W [mm].13,R [mm].13,Z [mm] (cylinder).13,dR [mm].13,dZ [mm] (cylinder).13,Theta [rad].13,dTheta [rad].13,X [mm].14,Y [mm].14,Z [mm].14,U [mm].14,V [mm].14,W [mm].14,R [mm].14,Z [mm] (cylinder).14,dR [mm].14,dZ [mm] (cylinder).14,Theta [rad].14,dTheta [rad].14,X [mm].15,Y [mm].15,Z [mm].15,U [mm].15,V [mm].15,W [mm].15,R [mm].15,Z [mm] (cylinder).15,dR [mm].15,dZ [mm] (cylinder).15,Theta [rad].15,dTheta [rad].15,X [mm].16,Y [mm].16,Z [mm].16,U [mm].16,V [mm].16,W [mm].16,R [mm].16,Z [mm] (cylinder).16,dR [mm].16,dZ [mm] (cylinder).16,Theta [rad].16,dTheta [rad].16,X [mm].17,Y [mm].17,Z [mm].17,U [mm].17,V [mm].17,W [mm].17,R [mm].17,Z [mm] (cylinder).17,dR [mm].17,dZ [mm] (cylinder).17,Theta [rad].17,dTheta [rad].17,X [mm].18,Y [mm].18,Z [mm].18,U [mm].18,V [mm].18,W [mm].18,R [mm].18,Z [mm] (cylinder).18,dR [mm].18,dZ [mm] (cylinder).18,Theta [rad].18,dTheta [rad].18,X [mm].19,Y [mm].19,Z [mm].19,U [mm].19,V [mm].19,W [mm].19,R [mm].19,Z [mm] (cylinder).19,dR [mm].19,dZ [mm] (cylinder).19,Theta [rad].19,dTheta [rad].19,X [mm].20,Y [mm].20,Z [mm].20,U [mm].20,V [mm].20,W [mm].20,R [mm].20,Z [mm] (cylinder).20,dR [mm].20,dZ [mm] (cylinder).20,Theta [rad].20,dTheta [rad].20,X [mm].21,Y [mm].21,Z [mm].21,U [mm].21,V [mm].21,W [mm].21,R [mm].21,Z [mm] (cylinder).21,dR [mm].21,dZ [mm] (cylinder).21,Theta [rad].21,dTheta [rad].21,X [mm].22,Y [mm].22,Z [mm].22,U [mm].22,V [mm].22,W [mm].22,R [mm].22,Z [mm] (cylinder).22,dR [mm].22,dZ [mm] (cylinder).22,Theta [rad].22,dTheta [rad].22,X [mm].23,Y [mm].23,Z [mm].23,U [mm].23,V [mm].23,W [mm].23,R [mm].23,Z [mm] (cylinder).23,dR [mm].23,dZ [mm] (cylinder).23,Theta [rad].23,dTheta [rad].23,X [mm].24,Y [mm].24,Z [mm].24,U [mm].24,V [mm].24,W [mm].24,R [mm].24,Z [mm] (cylinder).24,dR [mm].24,dZ [mm] (cylinder).24,Theta [rad].24,dTheta [rad].24,X [mm].25,Y [mm].25,Z [mm].25,U [mm].25,V [mm].25,W [mm].25,R [mm].25,Z [mm] (cylinder).25,dR [mm].25,dZ [mm] (cylinder).25,Theta [rad].25,dTheta [rad].25,avg_d_ut_L0,avg_d_ut_L2,avg_var_d_ut_L0,avg_var_d_ut_L2,avg_covar_d_ut_L0,avg_covar_d_ut_L2,avg_d_ut_L1,avg_var_d_ut_L1,avg_covar_d_ut_L1
0,C:/Users/VIC-3D/Desktop/Thomas/Plaque3/Gauche3/T10/f01r200\E1-sys1-0000_0.tif,C:/Users/VIC-3D/Desktop/Thomas/Plaque3/Gauche3/T10/f01r200\E1-sys1-0000_1.tif,C:/Users/VIC-3D/Desktop/Thomas/Plaque3/Gauche3/T10/f01r200\E1-sys2-0000_0.tif,C:/Users/VIC-3D/Desktop/Thomas/Plaque3/Gauche3/T10/f01r200\E1-sys2-0000_1.tif,3812.1090000000004,3812.1090000000004,3812.1079999999997,3812.1079999999997,0.0033,-0.0644,-0.0206,-0.0009,-0.0428,-0.0115,-0.0322,-0.0186,0.0033,-0.0644,0.0,0.0,0.0,0.0,0.0,0.0,-3.73128e-07,4.57719e-06,80.9059,0.0,0.0,0.0,86.3261,4.57719e-06,0.0,0.0,9.155540000000001e-05,0.0,-0.35336100000000004,-51.3243,81.1737,0.0,0.0,0.0,86.4207,-51.3243,0.0,0.0,-0.00448684,0.0,-0.304243,-46.24100000000001,81.1097,0.0,0.0,0.0,86.3608,-46.24100000000001,0.0,0.0,-0.00381571,0.0,-0.5398850000000001,-41.6035,80.9265,0.0,0.0,0.0,86.3394,-41.6035,0.0,0.0,-0.00662993,0.0,-3.44982,-37.2843,81.2569,0.0,0.0,0.0,86.3231,-37.2843,0.0,0.0,-0.041763800000000004,0.0,-1.04227,-33.0767,80.9487,0.0,0.0,0.0,86.3106,-33.0767,0.0,0.0,-0.012601399999999999,0.0,-0.136988,-28.8856,80.8511,0.0,0.0,0.0,86.3,-28.8856,0.0,0.0,-0.00163242,0.0,-0.08807050000000001,-23.7987,80.8381,0.0,0.0,0.0,86.2863,-23.7987,0.0,0.0,-0.00095815,0.0,-0.051665300000000004,-19.9851,80.8274,0.0,0.0,0.0,86.2752,-19.9851,0.0,0.0,-0.000478819,0.0,-0.012262700000000001,-15.749,80.8097,0.0,0.0,0.0,86.258,-15.749,0.0,0.0,-4.2468599999999995e-05,0.0,-0.14770999999999998,-11.095,80.7916,0.0,0.0,0.0,86.2463,-11.095,0.0,0.0,-0.00160532,0.0,-0.022542,-6.8334,81,0.0,0.0,0.0,86.2501,-6.8334,0.0,0.0,-0.000120705,0.0,-0.32013400000000003,-2.60826,80.9442,0.0,0.0,0.0,86.2858,-2.60826,0.0,0.0,-0.00387162,0.0,0.146543,1.19113,80.8713,0.0,0.0,0.0,86.3085,1.19113,0.0,0.0,0.00187971,0.0,0.609824,5.84186,80.935,0.0,0.0,0.0,86.3435,5.84186,0.0,0.0,0.0073635,0.0,-0.0845077,10.0878,81.0268,0.0,0.0,0.0,86.3656,10.0878,0.0,0.0,-0.00109533,0.0,0.12248800000000001,13.4609,80.9709,0.0,0.0,0.0,86.3767,13.4609,0.0,0.0,0.00167893,0.0,0.241389,17.6821,81.0898,0.0,0.0,0.0,86.3563,17.6821,0.0,0.0,0.00305284,0.0,0.519058,21.9131,81.1469,0.0,0.0,0.0,86.3614,21.9131,0.0,0.0,0.00635777,0.0,0.22889400000000001,25.7205,81.1464,0.0,0.0,0.0,86.3613,25.7205,0.0,0.0,0.00295027,0.0,0.42273999999999995,30.7788,81.1422,0.0,0.0,0.0,86.3639,30.7788,0.0,0.0,0.0052566,0.0,0.07282539999999998,34.5873,81.0479,0.0,0.0,0.0,86.3651,34.5873,0.0,0.0,0.000900602,0.0,0.500912,38.801,80.9345,0.0,0.0,0.0,86.3501,38.801,0.0,0.0,0.00624472,0.0,0.536524,42.5985,80.8926,0.0,0.0,0.0,86.3098,42.5985,0.0,0.0,0.00664323,0.0,1.00168,46.3885,80.9733,0.0,0.0,0.0,86.29799999999999,46.3885,0.0,0.0,0.012459200000000002,0.0,0.694919,50.6077,80.8888,0.0,0.0,0.0,86.2886,50.6077,0.0,0.0,0.00863387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,C:/Users/VIC-3D/Desktop/Thomas/Plaque3/Gauche3/T10/f01r200\E1-sys1-0001_0.tif,C:/Users/VIC-3D/Desktop/Thomas/Plaque3/Gauche3/T10/f01r200\E1-sys1-0001_1.tif,C:/Users/VIC-3D/Desktop/Thomas/Plaque3/Gauche3/T10/f01r200\E1-sys2-0001_0.tif,C:/Users/VIC-3D/Desktop/Thomas/Plaque3/Gauche3/T10/f01r200\E1-sys2-0001_1.tif,3812.309,3812.309,3812.308,3812.308,0.0007,-0.0654,-0.0183,-0.0003,-0.0454,-0.0112,-0.0312,-0.0141,0.0007,-0.0654,0.0,0.0,0.0,0.0,0.0,0.0,-3.73128e-07,4.57719e-06,80.9059,-0.000713275,-0.00014612,0.0006840660000000001,86.3261,4.57719e-06,0.000642894,-0.00014612,9.155540000000001e-05,-7.81285e-06,-0.35336100000000004,-51.3243,81.1737,-0.000784693,1.11797e-05,0.000549341,86.4207,-51.3243,0.0005459369999999999,1.11797e-05,-0.00448684,-9.29128e-06,-0.304243,-46.24100000000001,81.1097,-0.0007626289999999999,1.87743e-06,0.000514395,86.3608,-46.24100000000001,0.000472064,1.87743e-06,-0.00381571,-8.71171e-06,-0.5398850000000001,-41.6035,80.9265,-0.0006990589999999999,-0.000273961,0.00029598900000000003,86.3394,-41.6035,0.00024228799999999998,-0.000273961,-0.00662993,-7.39039e-06,-3.44982,-37.2843,81.2569,-0.000824588,-0.00021789400000000002,0.000269053,86.3231,-37.2843,0.000234033,-0.00021789400000000002,-0.041763800000000004,-8.70672e-06,-1.04227,-33.0767,80.9487,-0.0008031910000000001,-8.48341e-05,0.0005222369999999999,86.3106,-33.0767,0.0005199919999999999,-8.48341e-05,-0.012601399999999999,-8.28443e-06,-0.136988,-28.8856,80.8511,-0.000767853,-0.000150072,0.000699124,86.3,-28.8856,0.00064045,-0.000150072,-0.00163242,-7.19367e-06,-0.08807050000000001,-23.7987,80.8381,-0.000868472,-0.000297041,8.4939e-05,86.2863,-23.7987,5.69149e-05,-0.000297041,-0.00095815,-8.83526e-06,-0.051665300000000004,-19.9851,80.8274,-0.000881455,-0.000464889,-0.000167191,86.2752,-19.9851,-4.51745e-05,-0.000464889,-0.000478819,-1.1589e-05,-0.012262700000000001,-15.749,80.8097,-0.00076819,-0.00018564,0.000151923,86.258,-15.749,0.000185188,-0.00018564,-4.2468599999999995e-05,-8.86985e-06,-0.14770999999999998,-11.095,80.7916,-0.000718358,-9.251040000000001e-05,0.000703481,86.2463,-11.095,0.0006573130000000001,-9.251040000000001e-05,-0.00160532,-6.780260000000001e-06,-0.022542,-6.8334,81,-0.000822148,-0.00014173200000000002,0.000320226,86.2501,-6.8334,0.000324117,-0.00014173200000000002,-0.000120705,-9.72956e-06,-0.32013400000000003,-2.60826,80.9442,-0.000770415,-0.000157426,0.000410955,86.2858,-2.60826,0.000375336,-0.000157426,-0.00387162,-6.7335e-06,0.146543,1.19113,80.8713,-0.00070515,-7.79988e-05,0.000726746,86.3085,1.19113,0.000710566,-7.79988e-05,0.00187971,-7.09467e-06,0.609824,5.84186,80.935,-0.000786943,-0.000111406,0.0007270730000000001,86.3435,5.84186,0.0006768560000000001,-0.000111406,0.0073635,-8.85237e-06,-0.0845077,10.0878,81.0268,-0.000625284,-4.432479999999999e-05,0.000744458,86.3656,10.0878,0.0006887519999999999,-4.432479999999999e-05,-0.00109533,-6.74929e-06,0.12248800000000001,13.4609,80.9709,-0.000611228,8.637260000000001e-05,0.000916426,86.3767,13.4609,0.0008964880000000001,8.637260000000001e-05,0.00167893,-6.919939999999999e-06,0.241389,17.6821,81.0898,-0.000567949,5.05448e-05,0.00130861,86.3563,17.6821,0.00127814,5.05448e-05,0.00305284,-6.13569e-06,0.519058,21.9131,81.1469,-0.000795227,8.00747e-05,0.000759212,86.3614,21.9131,0.000695381,8.00747e-05,0.00635777,-9.265249999999999e-06,0.22889400000000001,25.7205,81.1464,-0.000852256,-0.000190736,0.00037175,86.3613,25.7205,0.000324379,-0.000190736,0.00295027,-9.80887e-06,0.42273999999999995,30.7788,81.1422,-0.0006071690000000001,-0.000102603,0.000735127,86.3639,30.7788,0.000585783,-0.000102603,0.0052566,-5.82031e-06,0.07282539999999998,34.5873,81.0479,-0.000426506,-0.00026675,0.00153532,86.3651,34.5873,0.00130942,-0.00026675,0.000900602,-2.79843e-06,0.500912,38.801,80.9345,-0.000566833,-0.000263507,0.00127623,86.3501,38.801,0.00116446,-0.000263507,0.00624472,-5.58294e-06,0.536524,42.5985,80.8926,-0.0006200369999999999,-0.000162475,0.00116961,86.3098,42.5985,0.00116363,-0.000162475,0.00664323,-9.65652e-06,1.00168,46.3885,80.9733,-0.000566884,-0.000247937,0.00103382,86.29799999999999,46.3885,0.000974032,-0.000247937,0.012459200000000002,-6.51759e-06,0.694919,50.6077,80.8888,-0.000467193,-0.000310398,0.0016221,86.2886,50.6077,0.00153203,-0.000310398,0.00863387,-6.1763099999999995e-06,1.6220184253333857e-06,0.00019605765774846157,7.150241994370266e-08,2.6540606652163485e-08,0.0001759839249343651,0.010919913350964466,0.0001906285958010001,0.0,0.015379947516085976
2,C:/Users/VIC-3D/Desktop/Thomas/Plaque3/Gauche3/T10/f01r200\E1-sys1-0002_0.tif,C:/Users/VIC-3D/Desktop/Thomas/Plaque3/Gauche3/T10/f01r200\E1-sys1-0002_1.tif,C:/Users/VIC-3D/Desktop/Thomas/Plaque3/Gauche3/T10/f01r200\E1-sys2-0002_0.tif,C:/Users/VIC-3D/Desktop/Thomas/Plaque3/Gauche3/T10/f01r200\E1-sys2-0002_1.tif,3812.509,3812.509,3812.508,3812.508,-0.0006,-0.0628,-0.0186,-0.0022,-0.0467,-0.0122,-0.0309,-0.0119,-0.0006,-0.0628,0.0,0.0,0.0,0.0,0.0,0.0,-3.73128e-07,4.57719e-06,80.9059,0.00332368,-0.000555267,0.00114407,86.3261,4.57719e-06,0.00100109,-0.000555267,9.155540000000001e-05,3.78556e-05,-0.35336100000000004,-51.3243,81.1737,0.00330776,-0.0005623059999999999,0.00128928,86.4207,-51.3243,0.00102486,-0.0005623059999999999,-0.00448684,3.85795e-05,-0.304243,-46.24100000000001,81.1097,0.00320408,-0.000754497,0.0010629,86.3608,-46.24100000000001,0.0008136889999999999,-0.000754497,-0.00381571,3.63459e-05,-0.5398850000000001,-41.6035,80.9265,0.00322894,-0.000781322,0.000921388,86.3394,-41.6035,0.0006770680000000001,-0.000781322,-0.00662993,3.67606e-05,-3.44982,-37.2843,81.2569,0.00321301,-0.000722213,0.000882693,86.3231,-37.2843,0.000530422,-0.000722213,-0.041763800000000004,3.8421100000000004e-05,-1.04227,-33.0767,80.9487,0.00330624,-0.00048515699999999995,0.00110641,86.3106,-33.0767,0.000899031,-0.00048515699999999995,-0.012601399999999999,3.87083e-05,-0.136988,-28.8856,80.8511,0.00310262,-0.000657528,0.0008245339999999999,86.3,-28.8856,0.000715173,-0.000657528,-0.00163242,3.52853e-05,-0.08807050000000001,-23.7987,80.8381,0.00304082,-0.000544684,0.00115546,86.2863,-23.7987,0.0010522,-0.000544684,-0.00095815,3.58019e-05,-0.051665300000000004,-19.9851,80.8274,0.00313429,-0.000680646,0.000653425,86.2752,-19.9851,0.000604915,-0.000680646,-0.000478819,3.50784e-05,-0.012262700000000001,-15.749,80.8097,0.00320551,-0.000462525,0.00080361,86.258,-15.749,0.0007020860000000001,-0.000462525,-4.2468599999999995e-05,3.68492e-05,-0.14770999999999998,-11.095,80.7916,0.00313642,-0.00041899099999999996,0.00102415,86.2463,-11.095,0.000914985,-0.00041899099999999996,-0.00160532,3.5024499999999996e-05,-0.022542,-6.8334,81,0.00311514,-0.00056902,0.000814287,86.2501,-6.8334,0.0007443539999999999,-0.00056902,-0.000120705,3.49463e-05,-0.32013400000000003,-2.60826,80.9442,0.00315858,-0.000522746,0.000762042,86.2858,-2.60826,0.000675281,-0.000522746,-0.00387162,3.73946e-05,0.146543,1.19113,80.8713,0.0032803000000000003,-0.00046593599999999997,0.00102724,86.3085,1.19113,0.000991911,-0.00046593599999999997,0.00187971,3.65011e-05,0.609824,5.84186,80.935,0.00327307,-0.00038258300000000003,0.00114257,86.3435,5.84186,0.00103825,-0.00038258300000000003,0.0073635,3.66398e-05,-0.0845077,10.0878,81.0268,0.00337741,-0.000319764,0.00145049,86.3656,10.0878,0.0012753,-0.000319764,-0.00109533,3.84894e-05,0.12248800000000001,13.4609,80.9709,0.00322465,-0.000268447,0.000806634,86.3767,13.4609,0.000778182,-0.000268447,0.00167893,3.56296e-05,0.241389,17.6821,81.0898,0.00327187,-0.00033663800000000005,0.00161242,86.3563,17.6821,0.00148805,-0.00033663800000000005,0.00305284,3.63322e-05,0.519058,21.9131,81.1469,0.00329221,-0.000349791,0.00132557,86.3614,21.9131,0.00124319,-0.000349791,0.00635777,3.63339e-05,0.22889400000000001,25.7205,81.1464,0.00330849,-0.000513794,0.00108227,86.3613,25.7205,0.000903165,-0.000513794,0.00295027,3.78175e-05,0.42273999999999995,30.7788,81.1422,0.00329098,-0.0007649460000000001,0.0013608,86.3639,30.7788,0.00123543,-0.0007649460000000001,0.0052566,3.77433e-05,0.07282539999999998,34.5873,81.0479,0.00356382,-0.0007919689999999999,0.00154819,86.3651,34.5873,0.00130078,-0.0007919689999999999,0.000900602,4.1780200000000004e-05,0.500912,38.801,80.9345,0.00375574,-0.000591093,0.00182529,86.3501,38.801,0.00163292,-0.000591093,0.00624472,4.31615e-05,0.536524,42.5985,80.8926,0.00380942,-0.000565253,0.00188848,86.3098,42.5985,0.00166897,-0.000565253,0.00664323,4.5194799999999996e-05,1.00168,46.3885,80.9733,0.00366426,-0.000550661,0.000869714,86.29799999999999,46.3885,0.0009135910000000001,-0.000550661,0.012459200000000002,3.9497e-05,0.694919,50.6077,80.8888,0.00393318,-0.000694298,0.0015663,86.2886,50.6077,0.0013709000000000002,-0.000694298,0.00863387,4.54263e-05,0.00010253231426333343,5.6783997960769396e-05,9.60695575971862e-07,7.812337542545398e-08,0.011124435342315222,0.0016983022273652508,-0.0001837122062999996,0.0,-0.014821932035359038
3,C:/Users/VIC-3D/Desktop/Thomas/Plaque3/Gauche3/T10/f01r200\E1-sys1-0003_0.tif,C:/Users/VIC-3D/Desktop/Thomas/Plaque3/Gauche3/T10/f01r200\E1-sys1-0003_1.tif,C:/Users/VIC-3D/Desktop/Thomas/Plaque3/Gauche3/T10/f01r200\E1-sys2-0003_0.tif,C:/Users/VIC-3D/Desktop/Thomas/Plaque3/Gauche3/T10/f01r200\E1-sys2-0003_1.tif,3812.6890000000003,3812.6890000000003,3812.688,3812.688,-0.0009,-0.067,-0.0183,-0.0015,-0.046,-0.0122,-0.0315,-0.0106,-0.0009,-0.067,0.0,0.0,0.0,0.0,0.0,0.0,-3.73128e-07,4.57719e-06,80.9059,0.00240249,-0.00105874,0.00117565,86.3261,4.57719e-06,0.0010332000000000002,-0.00105874,9.155540000000001e-05,2.58812e-05,-0.35336100000000004,-51.3243,81.1737,0.00241675,-0.0009202030000000001,0.000658486,86.4207,-51.3243,0.00054711,-0.0009202030000000001,-0.00448684,2.49602e-05,-0.304243,-46.24100000000001,81.1097,0.00237178,-0.000930799,0.000698524,86.3608,-46.24100000000001,0.000563622,-0.000930799,-0.00381571,2.39258e-05,-0.5398850000000001,-41.6035,80.9265,0.00235089,-0.0009417119999999999,0.00117483,86.3394,-41.6035,0.0009359739999999999,-0.0009417119999999999,-0.00662993,2.7316700000000002e-05,-3.44982,-37.2843,81.2569,0.00226432,-0.00113078,0.000678764,86.3231,-37.2843,0.000391044,-0.00113078,-0.041763800000000004,2.5483000000000003e-05,-1.04227,-33.0767,80.9487,0.00233968,-0.00097947,0.0006201119999999999,86.3106,-33.0767,0.00046731400000000003,-0.00097947,-0.012601399999999999,2.4357800000000003e-05,-0.136988,-28.8856,80.8511,0.00219676,-0.00111279,0.000601539,86.3,-28.8856,0.000492815,-0.00111279,-0.00163242,2.23111e-05,-0.08807050000000001,-23.7987,80.8381,0.00214227,-0.0011061,0.000987867,86.2863,-23.7987,0.0008567510000000001,-0.0011061,-0.00095815,2.3514899999999997e-05,-0.051665300000000004,-19.9851,80.8274,0.00221237,-0.00123632,0.0008187919999999999,86.2752,-19.9851,0.00077535,-0.00123632,-0.000478819,2.28863e-05,-0.012262700000000001,-15.749,80.8097,0.00231443,-0.0011001,0.000898833,86.258,-15.749,0.000742668,-0.0011001,-4.2468599999999995e-05,2.57969e-05,-0.14770999999999998,-11.095,80.7916,0.00236575,-0.00116748,0.00125716,86.2463,-11.095,0.00110997,-0.00116748,-0.00160532,2.50548e-05,-0.022542,-6.8334,81,0.00227161,-0.0012113,0.000967364,86.2501,-6.8334,0.000837637,-0.0012113,-0.000120705,2.5017800000000003e-05,-0.32013400000000003,-2.60826,80.9442,0.00226211,-0.00133283,0.00103565,86.2858,-2.60826,0.0009477810000000001,-0.00133283,-0.00387162,2.50726e-05,0.146543,1.19113,80.8713,0.00240919,-0.00124608,0.00131017,86.3085,1.19113,0.00121507,-0.00124608,0.00187971,2.63456e-05,0.609824,5.84186,80.935,0.0023256,-0.00102896,0.00127684,86.3435,5.84186,0.00110059,-0.00102896,0.0073635,2.5720700000000003e-05,-0.0845077,10.0878,81.0268,0.00240783,-0.00103679,0.00135061,86.3656,10.0878,0.00121271,-0.00103679,-0.00109533,2.63888e-05,0.12248800000000001,13.4609,80.9709,0.00218466,-0.0009813530000000001,0.000999829,86.3767,13.4609,0.0008758910000000001,-0.0009813530000000001,0.00167893,2.47757e-05,0.241389,17.6821,81.0898,0.00244383,-0.000905541,0.00147149,86.3563,17.6821,0.001362,-0.000905541,0.00305284,2.5344499999999998e-05,0.519058,21.9131,81.1469,0.00236419,-0.000773767,0.00110959,86.3614,21.9131,0.00096904,-0.000773767,0.00635777,2.4639499999999997e-05,0.22889400000000001,25.7205,81.1464,0.00233765,-0.00103875,0.00110013,86.3613,25.7205,0.000969712,-0.00103875,0.00295027,2.36511e-05,0.42273999999999995,30.7788,81.1422,0.00252556,-0.000983888,0.00166482,86.3639,30.7788,0.00148775,-0.000983888,0.0052566,2.80867e-05,0.07282539999999998,34.5873,81.0479,0.00258966,-0.00110723,0.00167371,86.3651,34.5873,0.00145052,-0.00110723,0.000900602,2.85314e-05,0.500912,38.801,80.9345,0.00271177,-0.00103843,0.00181949,86.3501,38.801,0.0016108000000000001,-0.00103843,0.00624472,3.0951700000000004e-05,0.536524,42.5985,80.8926,0.00282287,-0.00105861,0.00196321,86.3098,42.5985,0.00177892,-0.00105861,0.00664323,3.25459e-05,1.00168,46.3885,80.9733,0.00271013,-0.0010525999999999999,0.00170085,86.29799999999999,46.3885,0.00164776,-0.0010525999999999999,0.012459200000000002,2.7951399999999998e-05,0.694919,50.6077,80.8888,0.00288047,-0.00105516,0.00199059,86.2886,50.6077,0.00184879,-0.00105516,0.00863387,3.1252e-05,0.0001493615582608334,0.00020855580164923083,3.789163352077367e-07,5.288672715779937e-08,0.016205261818559,0.011088855682241949,0.00011677126145999981,0.0,0.009421125225707233
