,X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],R [mm],Z [mm] (cylinder),dR [mm],dZ [mm] (cylinder),Theta [rad],dTheta [rad]
150,-0.5398850000000001,-41.6035,80.9265,-0.00743834,-0.00199486,-0.00145564,86.3394,-41.6035,-0.00134406,-0.00199486,-0.00662993,-9.412540000000001e-05
151,-0.5398850000000001,-41.6035,80.9265,-0.00397976,0.000645074,0.00022777599999999998,86.3394,-41.6035,0.00022209900000000002,0.000645074,-0.00662993,-5.02265e-05
152,-0.5398850000000001,-41.6035,80.9265,-0.00010991399999999999,0.00136406,-0.00230016,86.3394,-41.6035,-0.00218558,0.00136406,-0.00662993,-9.68061e-06
153,-0.5398850000000001,-41.6035,80.9265,-0.00324392,-0.00135872,0.00226513,86.3394,-41.6035,0.00223164,-0.00135872,-0.00662993,-4.17315e-05
154,-0.5398850000000001,-41.6035,80.9265,0.00371124,0.00157033,0.000626844,86.3394,-41.6035,0.000580953,0.00157033,-0.00662993,4.03793e-05
155,-0.5398850000000001,-41.6035,80.9265,0.012558,-0.00133456,-0.007064,86.3394,-41.6035,-0.00675118,-0.00133456,-0.00662993,0.000144341
156,-0.5398850000000001,-41.6035,80.9265,0.011340600000000001,-0.001135,-0.00218734,86.3394,-41.6035,-0.0022701,-0.001135,-0.00662993,0.000140688
157,-0.5398850000000001,-41.6035,80.9265,0.00565678,0.000668642,-0.00258872,86.3394,-41.6035,-0.00249449,0.000668642,-0.00662993,7.4129e-05
158,-0.5398850000000001,-41.6035,80.9265,0.0131868,-0.00244099,-0.00276955,86.3394,-41.6035,-0.00283566,-0.00244099,-0.00662993,0.000170138
159,-0.5398850000000001,-41.6035,80.9265,0.0124302,0.0007576789999999999,0.00269764,86.3394,-41.6035,0.00227717,0.0007576789999999999,-0.00662993,0.00015842700000000002
160,-0.5398850000000001,-41.6035,80.9265,0.014353200000000002,0.000894845,0.00173154,86.3394,-41.6035,0.00130003,0.000894845,-0.00662993,0.00017911200000000002
161,-0.5398850000000001,-41.6035,80.9265,0.017947099999999997,-0.000755629,-6.14003e-05,86.3394,-41.6035,-0.000332935,-0.000755629,-0.00662993,0.000223983
162,-0.5398850000000001,-41.6035,80.9265,0.0177615,-0.000540244,0.00114291,86.3394,-41.6035,0.000770665,-0.000540244,-0.00662993,0.000223156
163,-0.5398850000000001,-41.6035,80.9265,0.0186517,0.000298679,0.00154705,86.3394,-41.6035,0.00119676,0.000298679,-0.00662993,0.000236645
164,-0.5398850000000001,-41.6035,80.9265,0.0189301,-0.000256961,0.000151039,86.3394,-41.6035,-8.13554e-05,-0.000256961,-0.00662993,0.000240586
165,-0.5398850000000001,-41.6035,80.9265,0.0204336,-0.00100171,-0.00135493,86.3394,-41.6035,-0.00150821,-0.00100171,-0.00662993,0.000257777
166,-0.5398850000000001,-41.6035,80.9265,0.0192762,-0.0019621,-0.00149403,86.3394,-41.6035,-0.00173526,-0.0019621,-0.00662993,0.00024750900000000003
167,-0.5398850000000001,-41.6035,80.9265,0.019931400000000002,-0.000184763,0.000922093,86.3394,-41.6035,0.000502704,-0.000184763,-0.00662993,0.000254644
168,-0.5398850000000001,-41.6035,80.9265,0.0223164,-0.00342871,-0.00133691,86.3394,-41.6035,-0.00163408,-0.00342871,-0.00662993,0.000281803
169,-0.5398850000000001,-41.6035,80.9265,0.0174706,0.00147938,0.0017803,86.3394,-41.6035,0.00140525,0.00147938,-0.00662993,0.00022642700000000002
170,-0.5398850000000001,-41.6035,80.9265,0.020666999999999998,-0.00161607,-0.00179039,86.3394,-41.6035,-0.00184224,-0.00161607,-0.00662993,0.000255894
171,-0.5398850000000001,-41.6035,80.9265,0.0181998,-0.00137548,-0.0005341419999999999,86.3394,-41.6035,-0.0006392419999999999,-0.00137548,-0.00662993,0.000224573
172,-0.5398850000000001,-41.6035,80.9265,0.014321700000000001,-0.000355448,-0.0029568000000000003,86.3394,-41.6035,-0.00276914,-0.000355448,-0.00662993,0.000174453
173,-0.5398850000000001,-41.6035,80.9265,0.0138905,-0.000513486,-0.00207724,86.3394,-41.6035,-0.00189471,-0.000513486,-0.00662993,0.000169823
174,-0.5398850000000001,-41.6035,80.9265,0.0125448,-0.00039459900000000003,-0.00179174,86.3394,-41.6035,-0.00172336,-0.00039459900000000003,-0.00662993,0.000151744
175,-0.5398850000000001,-41.6035,80.9265,0.00824742,0.00030613200000000003,-0.00109017,86.3394,-41.6035,-0.00106242,0.00030613200000000003,-0.00662993,9.975620000000001e-05
176,-0.5398850000000001,-41.6035,80.9265,0.00712597,0.000258507,-0.00408439,86.3394,-41.6035,-0.00383189,0.000258507,-0.00662993,7.829810000000001e-05
177,-0.5398850000000001,-41.6035,80.9265,0.00492187,0.00128861,-0.00897998,86.3394,-41.6035,-0.00830066,0.00128861,-0.00662993,6.91215e-05
178,-0.5398850000000001,-41.6035,80.9265,0.00212128,0.00123946,0.00256366,86.3394,-41.6035,0.00240316,0.00123946,-0.00662993,2.71052e-05
179,-0.5398850000000001,-41.6035,80.9265,0.00403405,-0.00095832,0.00101766,86.3394,-41.6035,0.0007892999999999999,-0.00095832,-0.00662993,4.01411e-05
180,-0.5398850000000001,-41.6035,80.9265,-0.00675676,0.00193995,0.00489127,86.3394,-41.6035,0.00471417,0.00193995,-0.00662993,-8.414559999999999e-05
181,-0.5398850000000001,-41.6035,80.9265,-0.00319327,-0.00126013,0.000490229,86.3394,-41.6035,0.000487643,-0.00126013,-0.00662993,-4.7903100000000006e-05
182,-0.5398850000000001,-41.6035,80.9265,-0.00590303,2.25806e-05,0.00354262,86.3394,-41.6035,0.00343729,2.25806e-05,-0.00662993,-8.15285e-05
183,-0.5398850000000001,-41.6035,80.9265,-0.011910200000000001,0.00343627,0.00801888,86.3394,-41.6035,0.00762665,0.00343627,-0.00662993,-0.000150503
184,-0.5398850000000001,-41.6035,80.9265,-0.00791144,0.00110239,0.004501399999999999,86.3394,-41.6035,0.0040555999999999995,0.00110239,-0.00662993,-0.00010672100000000001
185,-0.5398850000000001,-41.6035,80.9265,-0.0124095,0.00189932,0.00399648,86.3394,-41.6035,0.00370947,0.00189932,-0.00662993,-0.000157695
186,-0.5398850000000001,-41.6035,80.9265,-0.014765,-1.44071e-05,0.00265238,86.3394,-41.6035,0.00253592,-1.44071e-05,-0.00662993,-0.000188651
187,-0.5398850000000001,-41.6035,80.9265,-0.0171507,0.00101263,0.00258432,86.3394,-41.6035,0.00239341,0.00101263,-0.00662993,-0.000217514
188,-0.5398850000000001,-41.6035,80.9265,-0.0156548,-0.000228018,0.0014616,86.3394,-41.6035,0.00144718,-0.000228018,-0.00662993,-0.000202686
189,-0.5398850000000001,-41.6035,80.9265,-0.0168352,0.00220926,0.00361664,86.3394,-41.6035,0.00347691,0.00220926,-0.00662993,-0.00021963900000000002
190,-0.5398850000000001,-41.6035,80.9265,-0.0168732,-0.0006827480000000001,0.00227579,86.3394,-41.6035,0.00216735,-0.0006827480000000001,-0.00662993,-0.000217971
191,-0.5398850000000001,-41.6035,80.9265,-0.0166629,0.0017088000000000001,0.00330072,86.3394,-41.6035,0.00318949,0.0017088000000000001,-0.00662993,-0.00021868
192,-0.5398850000000001,-41.6035,80.9265,-0.0159673,0.000151428,0.00148221,86.3394,-41.6035,0.00141175,0.000151428,-0.00662993,-0.00020767
193,-0.5398850000000001,-41.6035,80.9265,-0.0197307,-0.0013345999999999998,-0.000179333,86.3394,-41.6035,5.5441999999999995e-05,-0.0013345999999999998,-0.00662993,-0.00024999
194,-0.5398850000000001,-41.6035,80.9265,-0.0178898,0.000376618,0.00185156,86.3394,-41.6035,0.00207552,0.000376618,-0.00662993,-0.00023590900000000002
195,-0.5398850000000001,-41.6035,80.9265,-0.014438,0.00187919,0.00269057,86.3394,-41.6035,0.00263032,0.00187919,-0.00662993,-0.00018701700000000002
196,-0.5398850000000001,-41.6035,80.9265,-0.0136993,0.0006904680000000001,0.00055373,86.3394,-41.6035,0.00064651,0.0006904680000000001,-0.00662993,-0.00017965
197,-0.5398850000000001,-41.6035,80.9265,-0.012979,0.000595742,0.00177393,86.3394,-41.6035,0.0017468,0.000595742,-0.00662993,-0.00016705599999999998
198,-0.5398850000000001,-41.6035,80.9265,-0.00905489,0.00011690399999999999,-9.95375e-05,86.3394,-41.6035,-4.07643e-05,0.00011690399999999999,-0.00662993,-0.000122335
199,-0.5398850000000001,-41.6035,80.9265,-0.00847515,0.00039978400000000003,0.00241316,86.3394,-41.6035,0.00226726,0.00039978400000000003,-0.00662993,-0.00011178200000000001
200,-0.5398850000000001,-41.6035,80.9265,-0.00522206,0.00147147,0.0005469369999999999,86.3394,-41.6035,0.00042247300000000003,0.00147147,-0.00662993,-7.044310000000001e-05
201,-0.5398850000000001,-41.6035,80.9265,-0.00228131,0.000312789,0.0009295960000000001,86.3394,-41.6035,0.000713422,0.000312789,-0.00662993,-3.35411e-05
202,-0.5398850000000001,-41.6035,80.9265,-0.000502095,0.00032965800000000003,0.000846827,86.3394,-41.6035,0.0007775560000000001,0.00032965800000000003,-0.00662993,-1.28032e-05
203,-0.5398850000000001,-41.6035,80.9265,0.000595684,-0.000668967,0.00214322,86.3394,-41.6035,0.00201423,-0.000668967,-0.00662993,2.52176e-06
204,-0.5398850000000001,-41.6035,80.9265,0.00870751,0.0007461289999999999,0.00180261,86.3394,-41.6035,0.00161641,0.0007461289999999999,-0.00662993,9.68196e-05
205,-0.5398850000000001,-41.6035,80.9265,0.00881211,-0.00158325,0.0018317000000000001,86.3394,-41.6035,0.00150082,-0.00158325,-0.00662993,0.00010358100000000001
206,-0.5398850000000001,-41.6035,80.9265,0.00604969,-0.000395978,0.00518306,86.3394,-41.6035,0.004675,-0.000395978,-0.00662993,8.05745e-05
