,X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],R [mm],Z [mm] (cylinder),dR [mm],dZ [mm] (cylinder),Theta [rad],dTheta [rad]
150,-3.44982,-37.2843,81.2569,-0.00804803,-0.00165513,-0.00132394,86.3231,-37.2843,-0.000874875,-0.00165513,-0.041763800000000004,-0.00010433799999999999
151,-3.44982,-37.2843,81.2569,-0.00436129,0.000844742,0.00071292,86.3231,-37.2843,0.000852678,0.000844742,-0.041763800000000004,-5.42498e-05
152,-3.44982,-37.2843,81.2569,-0.000530365,0.0013671,-0.00236232,86.3231,-37.2843,-0.00218145,0.0013671,-0.041763800000000004,-1.69821e-05
153,-3.44982,-37.2843,81.2569,-0.00351286,-0.00126751,0.00257914,86.3231,-37.2843,0.00266275,-0.00126751,-0.041763800000000004,-4.37746e-05
154,-3.44982,-37.2843,81.2569,0.0033763000000000005,0.00138929,-0.000250809,86.3231,-37.2843,-0.000314595,0.00138929,-0.041763800000000004,3.50904e-05
155,-3.44982,-37.2843,81.2569,0.0122624,-0.00149862,-0.00757435,86.3231,-37.2843,-0.007674299999999999,-0.00149862,-0.041763800000000004,0.000140276
156,-3.44982,-37.2843,81.2569,0.0111238,-0.00133641,-0.00267245,86.3231,-37.2843,-0.00310657,-0.00133641,-0.041763800000000004,0.000137548
157,-3.44982,-37.2843,81.2569,0.00580361,0.000614897,-0.00221843,86.3231,-37.2843,-0.00240486,0.000614897,-0.041763800000000004,7.683640000000001e-05
158,-3.44982,-37.2843,81.2569,0.013325100000000001,-0.00237394,-0.00270314,86.3231,-37.2843,-0.00324914,-0.00237394,-0.041763800000000004,0.00017214599999999997
159,-3.44982,-37.2843,81.2569,0.012534299999999998,0.000797517,0.00273751,86.3231,-37.2843,0.0019374000000000001,0.000797517,-0.041763800000000004,0.000159689
160,-3.44982,-37.2843,81.2569,0.014463399999999998,0.00072001,0.00100707,86.3231,-37.2843,0.000158828,0.00072001,-0.041763800000000004,0.00018251400000000002
161,-3.44982,-37.2843,81.2569,0.0182645,-0.000881982,-0.0005882740000000001,86.3231,-37.2843,-0.00145038,-0.000881982,-0.041763800000000004,0.000230447
162,-3.44982,-37.2843,81.2569,0.018228900000000003,-0.00078416,0.00105057,86.3231,-37.2843,1.74068e-05,-0.00078416,-0.041763800000000004,0.00023137
163,-3.44982,-37.2843,81.2569,0.0191626,-1.0660499999999999e-05,0.00173016,86.3231,-37.2843,0.0006603939999999999,-1.0660499999999999e-05,-0.041763800000000004,0.000247051
