,X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],R [mm],Z [mm] (cylinder),dR [mm],dZ [mm] (cylinder),Theta [rad],dTheta [rad]
150,-0.136988,-28.8856,80.8511,-0.00915282,-0.000854382,-0.0009755510000000001,86.3,-28.8856,-0.000866292,-0.000854382,-0.00163242,-0.000115797
151,-0.136988,-28.8856,80.8511,-0.00526596,0.00117343,0.00109051,86.3,-28.8856,0.00113232,0.00117343,-0.00163242,-6.74189e-05
152,-0.136988,-28.8856,80.8511,-0.00121366,0.00187659,-0.00170387,86.3,-28.8856,-0.00156538,0.00187659,-0.00163242,-2.37253e-05
153,-0.136988,-28.8856,80.8511,-0.00402066,-0.000837388,0.00213237,86.3,-28.8856,0.00205214,-0.000837388,-0.00163242,-4.85867e-05
154,-0.136988,-28.8856,80.8511,0.00322501,0.00127085,0.000648943,86.3,-28.8856,0.000723621,0.00127085,-0.00163242,3.45831e-05
155,-0.136988,-28.8856,80.8511,0.0122871,-0.00142403,-0.00714732,86.3,-28.8856,-0.00671643,-0.00142403,-0.00163242,0.000137163
156,-0.136988,-28.8856,80.8511,0.0114147,-0.00125882,-0.00226797,86.3,-28.8856,-0.00219852,-0.00125882,-0.00163242,0.000141917
157,-0.136988,-28.8856,80.8511,0.00597781,0.000616773,-0.00216261,86.3,-28.8856,-0.00199711,0.000616773,-0.00163242,7.813859999999999e-05
158,-0.136988,-28.8856,80.8511,0.0136321,-0.00225378,-0.00277087,86.3,-28.8856,-0.00258874,-0.00225378,-0.00163242,0.000176482
159,-0.136988,-28.8856,80.8511,0.013080600000000001,0.000838698,0.00287003,86.3,-28.8856,0.00258472,0.000838698,-0.00163242,0.000163576
160,-0.136988,-28.8856,80.8511,0.015318700000000001,0.000709553,0.00174024,86.3,-28.8856,0.00142659,0.000709553,-0.00163242,0.000191067
161,-0.136988,-28.8856,80.8511,0.019437700000000002,-0.0009527960000000001,8.28282e-05,86.3,-28.8856,-2.08386e-05,-0.0009527960000000001,-0.00163242,0.000243717
