,X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],R [mm],Z [mm] (cylinder),dR [mm],dZ [mm] (cylinder),Theta [rad],dTheta [rad]
0,0.241389,17.6821,81.0898,0.0,0.0,0.0,86.3563,17.6821,0.0,0.0,0.00305284,0.0
1,0.241389,17.6821,81.0898,-0.000567949,5.05448e-05,0.00130861,86.3563,17.6821,0.00127814,5.05448e-05,0.00305284,-6.13569e-06
2,0.241389,17.6821,81.0898,0.00327187,-0.00033663800000000005,0.00161242,86.3563,17.6821,0.00148805,-0.00033663800000000005,0.00305284,3.63322e-05
3,0.241389,17.6821,81.0898,0.00244383,-0.000905541,0.00147149,86.3563,17.6821,0.001362,-0.000905541,0.00305284,2.5344499999999998e-05
4,0.241389,17.6821,81.0898,0.000866517,-0.000914726,-0.000151519,86.3563,17.6821,-5.5964799999999997e-05,-0.000914726,0.00305284,6.10443e-06
5,0.241389,17.6821,81.0898,0.00154459,0.000527631,0.0005971,86.3563,17.6821,0.0006641660000000001,0.000527631,0.00305284,7.75326e-06
6,0.241389,17.6821,81.0898,0.00418055,-0.000940556,0.000640024,86.3563,17.6821,0.000566687,-0.000940556,0.00305284,4.92249e-05
7,0.241389,17.6821,81.0898,0.00448618,-0.000215683,0.00289385,86.3563,17.6821,0.00272843,-0.000215683,0.00305284,5.91587e-05
8,0.241389,17.6821,81.0898,0.013211700000000002,8.62039e-05,0.00146335,86.3563,17.6821,0.00126329,8.62039e-05,0.00305284,0.000164333
9,0.241389,17.6821,81.0898,0.0147648,-0.00267014,-0.00281898,86.3563,17.6821,-0.00264382,-0.00267014,0.00305284,0.000188331
10,0.241389,17.6821,81.0898,0.0170847,-0.00044621900000000003,0.0006049019999999999,86.3563,17.6821,0.000592258,-0.00044621900000000003,0.00305284,0.000215858
11,0.241389,17.6821,81.0898,0.0240978,-0.0008127039999999999,0.000356275,86.3563,17.6821,0.000271901,-0.0008127039999999999,0.00305284,0.000299483
12,0.241389,17.6821,81.0898,0.025499,-0.000859002,0.00246893,86.3563,17.6821,0.00225639,-0.000859002,0.00305284,0.000319507
13,0.241389,17.6821,81.0898,0.0290317,-0.00142712,0.00512972,86.3563,17.6821,0.00475723,-0.00142712,0.00305284,0.00036788300000000006
14,0.241389,17.6821,81.0898,0.0326733,-0.0023111,0.00083613,86.3563,17.6821,0.000850842,-0.0023111,0.00305284,0.000417027
15,0.241389,17.6821,81.0898,0.0338324,-0.00135644,0.00149793,86.3563,17.6821,0.00147865,-0.00135644,0.00305284,0.00043467800000000003
16,0.241389,17.6821,81.0898,0.0393793,4.2045300000000006e-06,0.00282691,86.3563,17.6821,0.00279822,4.2045300000000006e-06,0.00305284,0.000497983
17,0.241389,17.6821,81.0898,0.0414002,-0.000972408,0.00226118,86.3563,17.6821,0.00220101,-0.000972408,0.00305284,0.000524053
18,0.241389,17.6821,81.0898,0.040182499999999996,-0.00158236,0.000398715,86.3563,17.6821,0.000305217,-0.00158236,0.00305284,0.00052048
19,0.241389,17.6821,81.0898,0.0397015,7.826520000000001e-05,0.00257725,86.3563,17.6821,0.00246644,7.826520000000001e-05,0.00305284,0.000509141
20,0.241389,17.6821,81.0898,0.0423357,-0.0014243,0.00111773,86.3563,17.6821,0.0011936,-0.0014243,0.00305284,0.0005373390000000001
