,Image,Ezz_bas_x,Ezz_bas_signal_1,Ezz_bas_signal_2,Ezz_bas_quality_1,Ezz_bas_quality_2,Delta_uz_x,Delta_uz_signal_1,Delta_uz_signal_2,Delta_uz_quality_1,Delta_uz_quality_2,Ezz_haut_x,Ezz_haut_signal_1,Ezz_haut_signal_2,Ezz_haut_quality_1,Ezz_haut_quality_2,Charge_x,Charge_signal_1,Charge_signal_2,Charge_quality_1,Charge_quality_2
10,40,110.99123138833248,-16.538002311942083,7.7884519109277095,7.2566126040436485,5.872399359727827,0.0011046520612346654,-0.00022356299803916147,9.067624336432867e-05,5.410312598235614,4.130299610312696,131.97533528809987,-20.120837998908918,8.828296821490753,7.004173098035777,5.671037970843374,1199.5045333333333,-127.11526545031941,79.60884910862798,10.341754093089362,8.7302223189967
11,41,125.8049014759478,-15.29681654885348,10.336470967905692,8.02890816295073,6.570334062879204,0.0014616928802808672,-0.0002032286539112308,0.00012789172845716637,6.7818429618152845,5.433066825185891,157.24971507753148,-18.453167084617657,12.051134504682688,8.09128444122789,6.686532408690086,1280.6445333333334,-122.38104150032267,95.44842992980642,10.93738047219608,9.239276139799177
12,42,149.28476637507973,-13.616446796785247,12.587721573932253,9.269333488627492,7.778275376223722,0.0018037949666197377,-0.00017705945057487575,0.0001614353384717865,8.068754780176935,6.689939949830468,181.85320383367997,-16.255690801761936,14.927974358415398,9.123102575820601,7.687065206222129,1333.3045333333334,-114.13315875668141,108.54760904290553,11.28359812690004,9.547675186540529
13,43,152.64764059435274,-11.545137831915802,14.477568501269209,9.342825569087076,7.86209293007091,0.002342767471952713,-0.000145806727047105,0.00019034400920438528,10.136885774999381,8.767619141144214,195.0443304824127,-13.5915004737206,17.376219981109017,9.607877981990667,8.181785070975025,1343.5645333333332,-102.60842061128191,118.53029840917391,11.273738775408477,9.549836980284358
14,44,163.22727352430405,-9.142358611772305,15.951752714417383,9.80810131779476,8.380207185184517,0.002318967195203807,-0.00011036777432583499,0.00021378774931078313,9.895582420339714,8.575176736731745,211.13301381912686,-10.537087162015474,19.325580258583397,10.208118484356417,8.832914314109134,1332.0845333333334,-88.13771162789735,125.10988693388926,11.07143827371722,9.409052240213217
15,45,168.67709847073127,-6.477094873295197,16.967949190969836,9.966547200139132,8.632487570650916,0.0024512050237587473,-7.176007343861091e-05,0.00023109347003012225,10.276972659637263,9.04333784258812,217.2966013619454,-7.1801455459838355,20.720087478874632,10.337367192402589,9.052534988157154,1295.2245333333333,-71.13649757837153,128.09746930301043,10.651559547825926,9.098417725001388
16,46,91.18721415529976,-17.30436863780055,5.016820093263637,6.173340529743665,4.90323002422803,0.000677938825585302,-0.00023747866747396892,5.085736990379072e-05,3.728834996082348,2.5543353661781985,102.45622736972588,-21.210823362367737,5.351991588266415,5.6949850290884365,4.471742196185253,1080.8445333333332,-128.19990720375037,61.483633770107446,9.425187459975815,7.946496626282031
17,47,165.70324402286587,-3.6258684964945758,17.496982107265552,9.635091002172867,8.433167807959816,0.002725391570213,-3.109208273876796e-05,0.00024176431010802297,11.228180353977523,10.116735057961064,221.7768996897685,-3.6170561375556507,21.519704210548838,10.37960553344475,9.222033868116046,1176.3045333333334,-52.092897084041915,127.40726960766229,9.576054997526159,8.176749344696166
18,48,163.6792412080193,-0.6705404992848196,17.523662499921052,9.351759301024309,8.316480730191952,0.0025179709789036027,1.046858683185281e-05,0.00024549390108569,10.213987326230775,9.256642045635164,215.58944806445103,0.04988188132161919,21.701472809791717,9.925801539880853,8.928725233268615,1028.1845333333333,-31.553667334695152,123.05910403995986,8.26126059961588,7.0559663150938325
19,49,135.16962762441185,5.21246818378199,16.081346592243687,7.3947653712009584,6.776309212074119,0.0023763188052211186,9.150363005188402e-05,0.00023190338065634585,9.3068996925968,8.734999431279363,182.8317855096179,7.27422182998613,20.208479470266678,8.084592387220884,7.48895755006976,618.6445333333334,11.626878239737103,103.9896716272661,4.732047060429459,4.012026676714065
20,50,145.1569517436623,2.3040392585993574,17.04722435325902,8.128553863185491,7.289643601769676,0.0023690655872572785,5.1728694798122834e-05,0.0002421751633862833,9.439372710080969,8.663613603076607,203.1806505911665,3.715387750999119,21.26017455293936,9.185564618653475,8.37761053885534,842.9445333333333,-10.10850624708769,115.17781195406297,6.650032489935616,5.673354548559478
21,51,108.7549681241767,7.971242926865967,14.653760349464573,5.734751392517008,5.3545057127731805,0.0022143329401583924,0.00012865142199623228,0.00021497346409511016,8.495754444908421,8.144132748849408,156.12958205119642,10.624207110286692,18.57658257915414,6.700660580444588,6.334446144402109,375.2645333333333,33.02844563802083,89.81590362738609,2.6679244980144348,2.22523404017857
22,52,81.46424246712347,10.501156831182987,12.805452781876474,4.03791042027163,3.9067923812614644,0.0018416589040352292,0.00016210552744568425,0.00019187148531529905,6.841443883146192,6.720196095947803,125.18476401716738,13.669162802002768,16.41133696070173,5.1353992487939655,5.0091195268430075,124.60453333333332,53.481739618796695,73.06344831027747,0.5544425340882552,0.40179200362317324
23,53,55.356938197494514,12.72957402007375,10.589490296315875,2.425563607588464,2.547337714378981,0.001549000310199826,0.00019090545194506213,0.000163260720833308,5.532024102506385,5.644631346314125,94.11494469567288,16.321665761730504,13.774908569810364,3.5824543099379405,3.699734895145141,-115.29546666666667,72.39952955088435,54.213282232524826,1.4631889989618703,1.3214168817244942
24,54,24.668645619817443,14.592514831682529,8.069494970021248,0.5733475812221921,0.9445176006061977,0.001180050884235294,0.0002142243263425184,0.00012996260886372155,3.934169814890301,4.277399044555675,57.51861621770436,18.505560481748667,10.742991400314313,1.7965882346185964,2.1540619064198503,-235.95546666666667,89.23867036748638,33.806608925312204,2.535072822526201,2.102948449866002
25,55,8.697758933812569,16.03649272688849,5.317817909245814,0.4175854162639819,0.1923239239203749,0.0008768938204846393,0.00023139264687285495,9.293316516260274e-05,2.6293657095539076,3.1933625359802775,35.367253046418995,20.158145576350236,7.402634249087229,0.7003938303297834,1.2877972301609957,-568.3354666666667,103.51569670113861,12.429320502533272,5.237461045792036,4.527391058339492
26,56,-30.997909787434192,17.02004993112327,2.4134619904517685,2.732296914236019,1.9011592442531358,0.0004021711869977619,0.00024191749715235915,5.323553504154472e-05,0.6527727200731718,1.4213443377041826,-13.470880922955054,21.23197398936173,3.8497414746454988,1.598099396907372,0.7976310962773704,-809.0754666666667,114.82070356561512,-9.304823775890736,7.2022948917615865,6.234665973801922
27,57,-64.44954726290908,17.51494772066745,-0.5601863762751086,4.663907796856881,3.635404432554379,-0.00020310036729330352,0.00024549670020754147,1.2009469604497678e-05,1.82730224965098,0.8762221542713654,-55.865002335978,21.696215237567262,0.18631950532091407,3.571767664097615,2.5812165557205646,-1002.2954666666666,122.82911506017544,-30.771819029588784,8.770984542050094,7.573578103308844
28,58,-87.34437398054796,17.50697717926284,-3.5177513385531274,5.9662056636011265,4.769865769349485,-0.0005889274778156188,0.0002420274942205952,-2.9561397428958616e-05,3.3847878190991096,2.2785055256008104,-86.30691892246557,21.537540578833188,-3.4824518478622775,4.966339689466233,3.8141452977149735,-1160.2154666666665,127.31100320637339,-51.35533044292986,10.036999411571339,8.644193960447295
29,59,-116.99176167489912,16.967949190970163,-6.477094873294051,7.622516799465542,6.288457169977373,-0.001080725681766324,0.00023109347003012805,-7.176007343859446e-05,5.343525985506765,4.109891168457665,-123.61696181867663,20.720087478875087,-7.180145545982399,6.646858075988991,5.362025871743602,-1286.7354666666665,128.0974693030109,-71.13649757836406,11.029425552081811,9.47628372925733
30,60,-152.41352491588628,14.477568501269909,-11.545137831914875,9.496363906960058,8.015631267943906,-0.0018207479719954632,0.00019034400920439615,-0.0001458067270470912,8.191923594093996,6.822656960238842,-176.48309928298747,17.37621998110993,-13.591500473719414,8.927405597712678,7.501312686697049,-1445.4954666666665,118.53029840917735,-102.60842061127651,12.192468311192554,10.468566516068451
31,61,-133.03579830032098,15.9517527144179,-9.142358611771254,8.47762437811012,7.049730245499906,-0.0014793687324334652,0.00021378774931079156,-0.00011036777432581963,6.896854376108001,5.576448692500059,-149.62928264258605,19.32558025858409,-10.537087162014144,7.780531751325642,6.405327581078387,-1385.3554666666666,125.10988693389123,-88.13771162789082,11.774934512051342,10.112548478547374
32,62,-183.42842699922892,7.788451910928813,-16.538002311941668,10.88053909950179,9.496325855185928,-0.0024052129708321364,9.067624336434465e-05,-0.00022356299803915437,10.16668254518239,8.886669557259436,-227.03468492724744,8.828296821492142,-20.120837998908343,10.861714110779221,9.528578983586781,-1453.0354666666667,79.60884910863503,-127.1152654503182,11.947832107173499,10.336300333080791
33,63,-172.4921141909188,10.336470967906687,-15.296816548852872,10.403232082152348,8.9446579820808,-0.0024977138765971364,0.00012789172845718104,-0.0002032286539112211,10.695065519577744,9.346289382948331,-213.29855752504514,12.05113450468395,-18.453167084616855,10.377567143565294,8.972815111027469,-1472.2354666666668,95.44842992981242,-122.38104150031998,12.22098552212313,10.5228811897262
34,64,-183.3192778202823,5.122547634789715,-17.284751342561762,10.722634223146947,9.447623910109419,-0.002560681009516462,5.236539701468066e-05,-0.00023708297750117888,10.643907245532255,9.464876653876296,-233.15984508266163,5.484116026527762,-21.18117243324793,10.98978084909156,9.761819013859263,-1376.0154666666667,62.18979764346834,-128.22550079307211,11.2116261136154,9.727230815280137
35,65,-168.01358726424297,12.587721573933113,-13.616446796784466,10.276496580399877,8.785438467996103,-0.00201335029050199,0.00016143533847179945,-0.00017705945057486382,8.85870853875999,7.4798937084135195,-199.50305414478274,14.927974358416503,-16.255690801760927,9.87475232787159,8.438714958273113,-1474.1754666666666,108.54760904291031,-114.13315875667732,12.338224456965039,10.602301516605522
36,66,-172.10914557908288,-0.7645415705874025,-17.35656216739159,9.749775616194574,8.80566372674109,-0.0024882176430389103,-3.0445707793988076e-05,-0.00024477468142587776,10.011416729543445,9.138375320992106,-220.4937803013009,-1.8214574861072361,-21.5664082627054,10.070067955338864,9.160794236857337,-1079.7754666666667,21.303756751375186,-119.69380644439786,8.58353733001705,7.484381318903341
37,67,-155.3571786351701,-3.7178716203441997,-16.641880199648845,8.628513436679272,7.89311716062411,-0.0025403753835964117,-7.113676375614748e-05,-0.00023808385002878826,10.058124789125369,9.378087382688026,-201.9116777562597,-5.448621088859292,-20.82853890814249,9.047310175720376,8.339050366733941,-876.5554666666667,-0.3589320656598005,-110.18604478960413,6.83044916589431,5.974284503203137
38,68,-179.86142168251092,2.2107390867098338,-17.57292318166505,10.360190352814332,9.234469066758153,-0.0025862370206277364,1.1119469090860048e-05,-0.00024443783352467817,10.579996394647461,9.539016709725134,-232.85596240157804,1.8580016359063103,-21.685088573681767,10.808800754917508,9.724619111639365,-1248.1954666666668,42.35479746236948,-125.76506199985283,10.060571603583158,8.74998190311496
39,69,-136.97866609000147,-6.6667578685686735,-15.396459441977656,7.414951130962472,6.9182174752422245,-0.002538064231628774,-0.00011116291875046921,-0.00022392965306261325,9.885669234106373,9.426328497791847,-181.76926118126426,-9.043572601569192,-19.432152271880827,7.954181851812178,7.475777900673369,-641.1754666666667,-22.80491630240149,-96.9891690337446,4.8205493210179915,4.242240976735351
40,70,-3.6253208485344417,14.592514831683546,8.069494970019624,1.0366233072972768,0.6654532879131208,-0.0006654055026694857,0.00021422432634253088,0.00012996260886369987,3.583058566049893,3.2398293363843798,-19.20520521535472,18.505560481749846,10.742991400312352,1.736616542636914,1.3791428708355158,155.92453333333333,89.23867036749594,33.806608925299344,0.5198541412622277,0.9519785139226018
41,71,3.197037499287114,17.047224353258677,2.3040392586007483,0.7880972666165509,0.050812994799164485,-0.0005867537193146785,0.00024217516338628008,5.1728694798142e-05,3.376534805719125,2.6007756987148563,-12.287270413486922,21.260174552939006,3.715387751000828,1.544891672575343,0.7369375927773023,322.48453333333333,115.17781195405846,-10.108506247077475,1.6160735248446907,2.592751466220715
42,72,18.444833757766396,17.523662499920942,-0.6705404992834172,0.052416083483058484,1.087694654315331,-0.00038717946180754736,0.00024549390108569006,1.0468586831872396e-05,2.5771132784029755,1.619767997807443,6.065458747796137,21.701472809791657,0.049881881323353194,0.7200532839631443,0.2770230226490116,508.2445333333334,123.05910403995695,-31.553667334685226,3.0027389864417313,4.20803327096368
43,73,-1.9300675707566288,16.036492726888422,5.317817909245979,1.0223253455252324,0.4124160053408887,-0.0006538269573714342,0.00023139264687285413,9.293316516260497e-05,3.6058277939315584,3.041830967505201,-17.538187783772063,20.158145576350154,7.40263424908743,1.7359519198245912,1.148548519993392,203.04453333333333,103.51569670113786,12.429320502534523,0.7758837570230552,1.4859537444755833
44,74,65.4700620126935,16.99636714760696,-6.374318811572747,2.7582289559526743,4.088057493110773,0.00018060704861312432,0.00023160948290442475,-7.028353280633179e-05,0.20775183270228134,1.021970398509462,63.18275037714138,20.760505691090795,-7.051239188747305,1.9535846206178427,3.2343418618221147,963.0245333333335,128.13768936654373,-70.46438873675257,6.508416687114501,8.056632578362308
45,75,40.586308229965766,17.496982107265683,-3.6258684964932018,1.3138187229654699,2.5157419171784507,-0.00017849180726230737,0.00024176431010802636,-3.109208273874851e-05,1.7118590475381354,0.6004137515217406,32.80131793971837,21.51970421054907,-3.617056137553941,0.519529016914642,1.6771006822432777,726.1445333333332,127.40726960766109,-52.09289708403255,4.6674967111883845,6.0668023640182955
46,76,124.16921592248984,14.539879008840089,-11.461658247878965,6.238080516426923,7.717608601925108,0.0011441491506387392,0.0001913144005962839,-0.0001445628821354731,3.8812493625918054,5.249402118831662,142.19890785683833,17.457705536529886,-13.4848231479323,5.7444507289465765,7.169383535033303,1411.3045333333334,118.83614166748588,-102.12268436287928,10.075524496132381,11.798023923322377
47,77,150.48110265538662,12.664528665217082,-13.54636857672045,7.841978335834893,9.333419331521888,0.0017963800068624876,0.00016259423404439767,-0.0001759874758238654,6.655015456855694,8.03418434794923,183.50958377304303,15.026766336433477,-16.16490636147843,7.758793609776966,9.195199734086158,1462.0845333333332,108.974962774184,-113.76298639397393,10.548256895124597,12.284625596698444
48,78,164.81928214800558,10.425569449121697,-15.24215169520277,8.785243422609875,10.24577684987677,0.0021232154363545796,0.00012920585538022276,-0.00020235932658394602,8.122340641767988,9.47292861213612,202.79544887170192,12.164396507615534,-18.380882024629745,8.778740843789722,10.185379903431574,1449.5245333333332,95.98502446239165,-122.13706097158173,10.551608508224168,12.251993932818497
49,79,170.91055816597543,7.887283692535968,-16.500320296916023,9.276278967352418,10.6639717289055,0.0023852799982534744,9.210787198981825e-05,-0.00022292127722706485,9.340940654166463,10.624171229606103,216.5168998355833,8.952777005525707,-20.06912768181823,9.55852480588254,10.895011054496235,1379.8445333333332,80.23927837900784,-127.00448163407677,10.13116039512402,11.746743100393198
50,80,169.6654669458823,5.12254763478988,-17.284751342561734,9.362749132369638,10.637759445407173,0.0025381832744421394,5.236539701468301e-05,-0.00023708297750117826,10.125658254859768,11.304688846515733,217.93349531775127,5.4841160265279685,-21.18117243324788,9.783495501349899,11.011457336582204,1259.9045333333333,62.18979764346943,-128.22550079307214,9.336865981896974,10.821261280232243
51,81,97.65517923392797,15.99777765315123,-9.047874430211731,4.646433702543627,6.0715704285414756,0.0007065638156422808,0.0002145417757994145,-0.00010898777104809381,2.004188269200044,3.322044117158525,102.66984971445486,19.38741987513481,-10.417579743118804,3.835234917573313,5.207783430803854,1196.8645333333334,125.28543871165759,-87.55035737477547,8.353567086842475,10.012742886382734
52,82,160.60919374850107,2.1011513085921885,-17.57391252868614,9.0193552116455,10.138897077336567,0.0024490639114573736,9.578340173993278e-06,-0.00024457613207865106,9.936929586346059,10.972195022862183,212.43885811278764,1.7220263430240035,-21.691828812647238,9.70371004403943,10.781940290458564,1102.1845333333333,41.59317352262272,-125.60382581764148,8.267911459239702,9.571306941400316
53,83,134.66700756251953,-3.8257203139662854,-16.606064074378526,7.880452548149597,8.607674071598762,0.002464781333773429,-7.261167509707075e-05,-0.00023770295767174896,10.335742895486048,11.008220925106487,177.53810066111728,-5.580587733432668,-20.78954055416073,8.43278935480131,9.133176063382212,695.4045333333333,-1.1649111294702266,-109.77117258562544,5.430154072778905,6.276801507092144
54,84,151.1397819963243,-0.8748432314547566,-17.338895161241194,8.649869629260527,9.586699901667789,0.0024062914160123865,-3.1975691457792436e-05,-0.00024465161789757347,9.931966331282034,10.798274265471296,198.90524157178479,-1.9573796728540624,-21.550044293798642,9.249914299078664,10.15217509559391,919.4445333333333,20.508539585232153,-119.4015568906412,7.007716152957761,8.098394743930498
55,85,112.92209627351521,-6.666757868568514,-15.39645944197774,6.804792603946415,7.3015262596666775,0.002248736683583022,-0.00011116291875046704,-0.00022392965306261423,9.61274641476856,10.0720871510831,150.9518178238457,-9.043572601568998,-19.432152271880923,7.367939542520619,7.846343493659443,454.5445333333334,-22.804916302400244,-96.98916903374543,3.7212098214805676,4.2995181657632235
56,86,56.62046833312203,-11.69853591884403,-11.69853591884549,3.887458059347385,3.8874580593474684,0.0016611154342392233,-0.00017767546919004329,-0.00017767546919006215,7.490077394381825,7.490077394381902,89.70816619507985,-15.098627075025089,-15.098627075026826,4.826452277195902,4.826452277195982,-43.03546666666668,-63.518180075216804,-63.51818007522922,0.1596743734901809,0.1596743734902777
57,87,87.58368529116666,-9.316387406678757,-13.744809992452756,5.513765498854535,5.765749661383773,0.002026174509311745,-0.00014652258499772388,-0.00020372714679775173,8.850201162392489,9.083216560932277,124.75324671280906,-12.246909177717638,-17.516851163621688,6.30898717290145,6.551673001796209,201.24453333333332,-43.79017386311608,-81.42252790657263,1.9101845822151018,2.2035501356452096
58,88,28.452816882741153,-13.67572948954469,-9.409832428324997,2.397180095300052,2.1544438889902597,0.0011871693167481133,-0.0002028624496691107,-0.00014775732649161075,5.662114975496879,5.43765136919087,52.78400062299695,-17.435869231926905,-12.359336991601623,3.2336916357345373,2.9999125091427,-186.77546666666666,-80.79810854289667,-44.54688242087522,0.8261536411232405,1.1087525187147418
59,89,9.308587633510566,-15.396459441976797,-6.666757868570323,1.4057557690091202,0.9090221132890145,0.0008284541041837401,-0.00022392965306260306,-0.00011116291875049139,4.286749393672244,3.8274086573578496,26.97808389437109,-19.432152271879843,-9.043572601571194,2.137235412331752,1.6588314611930794,-355.3154666666667,-96.98916903373609,-22.804916302414284,2.013800071691574,2.5921084159740473
60,90,-58.83786007732222,-17.320543645198402,-0.9851103550114272,2.3624001569357,3.291911827841551,-0.00023911994114739449,-0.0002445188959423025,-3.3504412776078614e-05,0.02199194546112533,0.8375483140120452,-59.636163882121814,-21.5328295660424,-2.0932245856055904,1.7546947000338664,2.6499069548713634,-934.8754666666667,-119.1045935678609,19.712512777047202,6.359396847256383,7.441554959964752
61,91,-85.68364553901826,-17.57391252868615,2.1011513085902482,3.8755501988071592,4.995092064498115,-0.0007358670449742432,-0.00024457613207865345,9.578340173965997e-06,2.001210117954023,3.0364755544700435,-96.76689420245577,-21.69182881264735,1.722026343021596,3.457277997023001,4.535508243442029,-1091.7554666666667,-125.60382581763858,41.59317352260922,7.531700262167505,8.835095744327992
62,92,-19.232910750037387,-16.569592370133307,-3.9334179746992337,0.15154697604170933,0.8705650374244707,0.00038153455927399907,-0.00023731268120896006,-7.408371985336737e-05,2.5207943534376365,1.8559022489151171,-8.379777984071929,-20.74972146471596,-5.712334065955595,0.5696476346440097,0.1228383234634963,-722.1954666666667,-109.35196680371855,-1.9708442045702483,4.777462826155547,5.614559607900003
63,93,-130.47541298656108,-16.53800231194227,7.788451910927215,6.483216642834388,7.867429887150194,-0.0017269717745041653,-0.00022356299803916467,9.067624336432152e-05,6.123941591246243,7.403954579169144,-159.97692098975543,-20.120837998909174,8.82829682149013,6.440505325749799,7.773640452942184,-1308.5954666666667,-127.11526545031995,79.60884910862482,9.210308573742177,10.821840347834815
64,94,-110.02376762325638,-17.3043686378003,5.016820093265023,5.275878634215959,6.5459891397316605,-0.0012964564712018521,-0.00023747866747396383,5.0857369903810495e-05,4.313609390856705,5.488109020760915,-130.05516535533147,-21.210823362367357,5.351991588268147,5.012385226957199,6.235628059860445,-1211.9754666666665,-128.19990720375074,61.48363377011671,8.448645450898825,9.927336284592684
65,95,-147.17060676998537,-15.296816548852766,10.33647096790686,7.503824656476538,8.96239875654809,-0.0020564768421643216,-0.00020322865391121943,0.00012789172845718358,7.54896727796848,8.897743414597898,-184.26872963283037,-18.453167084616712,12.051134504684173,7.635963991311457,9.040716023849285,-1371.1154666666666,-122.3810415003195,95.44842992981347,9.734593411380041,11.432697743776977
66,96,-161.3263366589813,-13.616446796785594,12.58772157393187,8.404923462765234,9.895981575169001,-0.0022210620406310595,-0.00017705945057488106,0.0001614353384717807,8.325980711175847,9.70479554152231,-212.09673610404926,-16.255690801762388,14.927974358414904,9.0186659621544,10.45470333175287,-1397.8554666666666,-114.13315875668324,108.54760904290339,10.007343810480288,11.743266750839796
67,97,-168.65472511331402,-11.545137831914715,14.47756850127003,8.939780928675361,10.420513567691513,-0.0025649161597281435,-0.00014580672704708877,0.00019034400920439805,9.853930015897108,11.22319664975226,-221.71905011637378,-13.591500473719208,17.37621998111009,9.584471145216515,11.010564056232143,-1400.5754666666667,-102.60842061127558,118.53029840917796,10.118389627190794,11.842291422314895
68,98,-175.96515931185388,-9.142358611771071,15.95175271441799,9.492477944682234,10.920372077292441,-0.0026536515026899894,-0.00011036777432581695,0.00021378774931079302,10.359737980970706,11.680143664578644,-235.93823916927474,-10.537087162013911,19.32558025858421,10.37993692435901,11.755141094606259,-1376.5154666666667,-88.13771162788967,125.1098869338916,10.043635662481522,11.706021695985484
69,99,-178.75026787826022,-6.477094873295709,16.967949190969698,9.80261264256092,11.136672272049157,-0.002922075298228975,-7.176007343861827e-05,0.00023109347003011965,11.610391150102753,12.844025967151916,-239.68477274386734,-7.180145545984478,20.72008747887443,10.707058697099686,11.99189090134514,-1286.3554666666666,-71.13649757837487,128.0974693030102,9.473321413634505,11.026463236459067
70,100,-174.9840725956315,-3.625868496493159,17.496982107265687,9.750549482596115,10.952472676809094,-0.002955386065282932,-3.109208273874791e-05,0.00024176431010802644,11.911734070650708,13.023179366667101,-238.7641995428303,-3.6170561375538877,21.519704210549076,10.82874907583146,11.986320741160092,-1153.0554666666667,-52.09289708403226,127.40726960766105,8.582627947177365,9.981933600007274
71,101,-166.69802775974375,-0.5601863762768897,17.5149477206676,9.453502689628994,10.482006053931608,-0.002989316514982676,1.200946960447281e-05,0.0002454967002075415,12.225513987698346,13.176594083078063,-227.37015070070714,0.18631950531871205,21.69621523756736,10.479191372510115,11.469742480887271,-980.1354666666667,-30.771819029601417,122.82911506017919,7.400828329098394,8.598234767839772
72,102,-149.9263321829166,2.413461990451982,17.020049931123214,8.668372250193343,9.499509920176212,-0.0028887335388952896,5.323553504154766e-05,0.0002419174971523586,11.983731273941657,12.752302891572654,-208.8136463433587,3.8497414746457617,21.23197398936167,9.793350797072575,10.593819097702562,-772.9754666666666,-9.304823775889162,114.8207035656144,5.953245989641567,6.920874907601213
73,103,-133.22167277813006,5.317817909244116,16.03649272688922,7.883113425134796,8.49302276531929,-0.0028829456182123013,9.29331651625797e-05,0.00023139264687286327,12.121858098279473,12.685854924705971,-189.81940332507926,7.4026342490851595,20.158145576351057,9.08226196664445,9.669665366475796,-558.7954666666667,12.429320502520326,103.51569670114628,4.4530213450737435,5.163091332526447
74,104,-106.25925679650359,7.971242926865476,14.653760349464877,6.499893867526782,6.880139547270655,-0.002610424887082098,0.00012865142199622572,0.00021497346409511388,11.15727378564528,11.508895481704332,-159.56858262840635,10.624207110286099,18.576582579154493,7.837539456814382,8.203753892856904,-315.03546666666665,33.02844563801695,89.81590362738898,2.71335569771689,3.156046155552808
