,X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],R [mm],Z [mm] (cylinder),dR [mm],dZ [mm] (cylinder),Theta [rad],dTheta [rad]
0,-0.32013400000000003,-2.60826,80.9442,0.0,0.0,0.0,86.2858,-2.60826,0.0,0.0,-0.00387162,0.0
1,-0.32013400000000003,-2.60826,80.9442,-0.000770415,-0.000157426,0.000410955,86.2858,-2.60826,0.000375336,-0.000157426,-0.00387162,-6.7335e-06
2,-0.32013400000000003,-2.60826,80.9442,0.00315858,-0.000522746,0.000762042,86.2858,-2.60826,0.000675281,-0.000522746,-0.00387162,3.73946e-05
3,-0.32013400000000003,-2.60826,80.9442,0.00226211,-0.00133283,0.00103565,86.2858,-2.60826,0.0009477810000000001,-0.00133283,-0.00387162,2.50726e-05
4,-0.32013400000000003,-2.60826,80.9442,0.000877273,-0.00116176,-0.000811467,86.2858,-2.60826,-0.00063116,-0.00116176,-0.00387162,4.4220499999999994e-06
5,-0.32013400000000003,-2.60826,80.9442,0.00142152,0.000448686,0.00107636,86.2858,-2.60826,0.00111824,0.000448686,-0.00387162,9.61408e-06
6,-0.32013400000000003,-2.60826,80.9442,0.00341658,-0.00121814,0.000243674,86.2858,-2.60826,0.000237333,-0.00121814,-0.00387162,4.03892e-05
7,-0.32013400000000003,-2.60826,80.9442,0.00312355,-0.000647027,0.00219426,86.2858,-2.60826,0.00208813,-0.000647027,-0.00387162,4.50614e-05
8,-0.32013400000000003,-2.60826,80.9442,0.0106385,-2.8225e-05,0.000992109,86.2858,-2.60826,0.000928465,-2.8225e-05,-0.00387162,0.000134145
9,-0.32013400000000003,-2.60826,80.9442,0.0114348,-0.0030992,-0.00321622,86.2858,-2.60826,-0.00294969,-0.0030992,-0.00387162,0.000145302
10,-0.32013400000000003,-2.60826,80.9442,0.0125821,-0.000718115,-0.000423246,86.2858,-2.60826,-0.000334224,-0.000718115,-0.00387162,0.00016104
11,-0.32013400000000003,-2.60826,80.9442,0.017852299999999998,-0.00143022,-0.00125255,86.2858,-2.60826,-0.00114625,-0.00143022,-0.00387162,0.000224894
12,-0.32013400000000003,-2.60826,80.9442,0.018327799999999998,-0.0009566910000000001,0.00167553,86.2858,-2.60826,0.00162852,-0.0009566910000000001,-0.00387162,0.00023097799999999998
13,-0.32013400000000003,-2.60826,80.9442,0.0204207,-0.00129576,0.00406316,86.2858,-2.60826,0.00391016,-0.00129576,-0.00387162,0.00026016900000000004
14,-0.32013400000000003,-2.60826,80.9442,0.022372200000000002,-0.00281698,-0.000891282,86.2858,-2.60826,-0.000578021,-0.00281698,-0.00387162,0.000283915
15,-0.32013400000000003,-2.60826,80.9442,0.0224774,-0.00190594,-0.000438352,86.2858,-2.60826,-0.000136549,-0.00190594,-0.00387162,0.000288515
16,-0.32013400000000003,-2.60826,80.9442,0.026330000000000003,-0.000250292,0.000563971,86.2858,-2.60826,0.0008332719999999999,-0.000250292,-0.00387162,0.000331904
17,-0.32013400000000003,-2.60826,80.9442,0.0273406,-0.00107293,0.00029047400000000004,86.2858,-2.60826,0.0005070000000000001,-0.00107293,-0.00387162,0.000345851
18,-0.32013400000000003,-2.60826,80.9442,0.0257665,-0.00162364,-0.00118098,86.2858,-2.60826,-0.00102252,-0.00162364,-0.00387162,0.000334586
19,-0.32013400000000003,-2.60826,80.9442,0.0247766,5.9466199999999997e-05,0.000643958,86.2858,-2.60826,0.000709283,5.9466199999999997e-05,-0.00387162,0.000317761
20,-0.32013400000000003,-2.60826,80.9442,0.026454400000000003,-0.00147499,-0.0007354589999999999,86.2858,-2.60826,-0.000572506,-0.00147499,-0.00387162,0.00033498400000000003
21,-0.32013400000000003,-2.60826,80.9442,0.0219328,-0.000488539,0.00162344,86.2858,-2.60826,0.00166267,-0.000488539,-0.00387162,0.000274287
22,-0.32013400000000003,-2.60826,80.9442,0.0210598,-0.000574154,0.00187082,86.2858,-2.60826,0.00200538,-0.000574154,-0.00387162,0.00026274400000000003
23,-0.32013400000000003,-2.60826,80.9442,0.0187732,-0.000523225,0.00266913,86.2858,-2.60826,0.00253265,-0.000523225,-0.00387162,0.000236088
24,-0.32013400000000003,-2.60826,80.9442,0.0146947,0.000702641,0.00130909,86.2858,-2.60826,0.00129842,0.000702641,-0.00387162,0.00017555900000000002
25,-0.32013400000000003,-2.60826,80.9442,0.0120863,0.000458216,0.0021107,86.2858,-2.60826,0.00210956,0.000458216,-0.00387162,0.000149179
26,-0.32013400000000003,-2.60826,80.9442,0.00851492,0.00484677,0.00743279,86.2858,-2.60826,0.00710631,0.00484677,-0.00387162,9.79523e-05
27,-0.32013400000000003,-2.60826,80.9442,0.00660875,0.000180321,0.00123059,86.2858,-2.60826,0.00119639,0.000180321,-0.00387162,8.265389999999999e-05
28,-0.32013400000000003,-2.60826,80.9442,0.00421137,-0.00221749,-0.00194419,86.2858,-2.60826,-0.00169219,-0.00221749,-0.00387162,5.43155e-05
29,-0.32013400000000003,-2.60826,80.9442,-0.0070259,0.000977794,0.0031618,86.2858,-2.60826,0.00319681,0.000977794,-0.00387162,-8.549850000000001e-05
30,-0.32013400000000003,-2.60826,80.9442,-0.000406642,3.88016e-05,-0.000124473,86.2858,-2.60826,-7.26821e-05,3.88016e-05,-0.00387162,-9.923619999999999e-06
31,-0.32013400000000003,-2.60826,80.9442,-0.00760087,0.00145087,-0.00019390599999999998,86.2858,-2.60826,-5.26624e-05,0.00145087,-0.00387162,-9.99617e-05
32,-0.32013400000000003,-2.60826,80.9442,-0.00974044,0.00030659599999999996,0.00163188,86.2858,-2.60826,0.00155455,0.00030659599999999996,-0.00387162,-0.00012671200000000002
33,-0.32013400000000003,-2.60826,80.9442,-0.010357600000000002,0.0014991,0.00190184,86.2858,-2.60826,0.00187503,0.0014991,-0.00387162,-0.000138534
34,-0.32013400000000003,-2.60826,80.9442,-0.0152114,0.00118291,0.00086109,86.2858,-2.60826,0.000980468,0.00118291,-0.00387162,-0.000199875
35,-0.32013400000000003,-2.60826,80.9442,-0.0195831,0.00178348,0.000451768,86.2858,-2.60826,0.000517011,0.00178348,-0.00387162,-0.000248867
