,Image,Ezz_bas_x,Ezz_bas_signal_1,Ezz_bas_signal_2,Ezz_bas_quality_1,Ezz_bas_quality_2,Delta_uz_x,Delta_uz_signal_1,Delta_uz_signal_2,Delta_uz_quality_1,Delta_uz_quality_2,Ezz_haut_x,Ezz_haut_signal_1,Ezz_haut_signal_2,Ezz_haut_quality_1,Ezz_haut_quality_2,Charge_x,Charge_signal_1,Charge_signal_2,Charge_quality_1,Charge_quality_2
58,158,3.700849561001752,-28.981906854728607,-14.278092237307135,1.0984225353054884,0.604247529829009,0.0008880117697531419,-0.0006945258223829398,-0.000449115774776872,2.2778200048398616,1.9245899023743174,26.912837067799245,-43.10374742575951,-23.18579528166897,1.600936551117064,1.1455104853996116,-539.1828571428571,-86.73919224825974,11.951702528154023,3.5481897212010156,4.322151311542611
59,159,-39.46684822119079,-29.703018295734903,-9.665787488135686,0.32814890777844397,1.001572703012287,0.00017119106070819854,-0.0006875990894071139,-0.0003531730989868795,1.236096629623618,0.7547417380223509,-27.383150965148122,-43.73476134104516,-16.59210382596789,0.37388128698004197,0.24673842511598323,-792.6828571428571,-101.27440621034698,33.21397579771408,5.422218386728357,6.476913880747763
60,160,-73.65183959674766,-29.571332030877414,-4.775970153769212,1.4814852903518156,2.314823332909375,-0.00037369194488568396,-0.0006609308298240379,-0.0002470905375599407,0.4134362946774264,0.182223297367751,-72.43931169072415,-43.11011484610551,-9.522039634759018,0.6706151632943026,1.4386100273177034,-968.842857142857,-112.90194996805417,53.5226489287128,6.712527911072922,8.017676147147961
61,161,-97.05105923409921,-28.590628879447,0.2509691508212919,2.3008609959858997,3.2701874759097658,-0.0009127520269957813,-0.0006152867109597205,-0.0001339138067300253,0.4281556728762288,1.121018096170864,-105.64288548694505,-41.24774204758861,-2.1785899756264246,1.472401711568436,2.3657219731260293,-1100.182857142857,-121.28798732523674,72.29464347155911,7.676767263461272,9.194896378952937
62,162,-123.5464650836602,-26.707179864648296,5.454592694293035,3.254635313937039,4.335548297675084,-0.0014329762493514567,-0.0005493153644764524,-1.2527983776365435e-05,1.271894235602902,2.044517293772321,-140.8652978795058,-38.06657024506506,5.50012747017422,2.350503693784779,3.3466608083925524,-1203.8428571428572,-126.30433481878555,89.56305701276702,8.450358366713107,10.143250808952569
63,163,-136.17584889340625,-24.10928152811766,10.314671731658052,3.766403343786411,4.923345112524172,-0.0019117370975988335,-0.00046961223112803707,0.00010493146573421931,2.075717434231873,2.90268491536515,-163.92654759826965,-33.88463493833344,12.746438118466415,2.9734219779546267,4.0396463562847185,-1278.2828571428572,-127.44948650016121,103.60149158572017,9.025157060118874,10.837123431023308
64,164,-151.450154270608,-20.819186197583146,14.878608191793667,4.390327343109924,5.59008116188883,-0.0021851690670718744,-0.0003764261503780284,0.0002193782479002796,2.6034078556684075,3.4609768537849503,-190.42759507951573,-28.72984432606856,19.626788207556267,3.6972360375337234,4.802915514360224,-1314.8228571428572,-124.93546022801306,114.6654434489036,9.331429653465126,11.210446931373003
65,165,-165.07425139012,-16.931355173976858,19.0153677635069,4.978879185689314,6.186999150929171,-0.0024780634026862875,-0.00027243257005759295,0.00032752650293818976,3.174667103529523,4.038216118318083,-208.53828511256944,-22.750196620586024,25.94363731536181,4.248064137666564,5.361453759938913,-1323.7828571428572,-118.83443573222328,122.43725758583591,9.44954241855195,11.341662495970507
66,166,-167.79122540859692,-12.557411233976222,22.606180729945905,5.217195194979318,6.398995204260937,-0.0026305848240680946,-0.0001606172300616777,0.0004262712068778099,3.555139305942129,4.3998751459707615,-221.90641036202376,-16.117372349250857,31.515623589224244,4.705387947110952,5.794521397259907,-1311.8628571428571,-109.3215783660858,126.69379891978205,9.430664932991563,11.281563510444705
67,167,-174.37713214545462,-8.003152513627505,25.451618166960763,5.591600848822449,6.715969722781586,-0.0028711625556909876,-4.854600329038135e-05,0.0005098218134288028,4.062723363412753,4.866408147459481,-230.59594563636563,-9.29050880369605,36.02769866458709,5.060172034226307,6.096377603119134,-1252.3028571428572,-97.19057514790978,127.3553225605032,9.0587134793065,10.819665191101281
68,168,-172.29447486842582,-3.049879529738421,27.68832046657721,5.688078298352979,6.721146964324789,-0.0029356198741472667,6.916286849197029e-05,0.0005821904957229992,4.324923638712967,5.0633481779778,-230.3062116288613,-1.9417740312557292,39.696536329152266,5.221576827400543,6.1736411627990515,-1142.8028571428572,-81.85888470327673,124.45359545125959,8.320219266761677,9.9381794201221
69,169,-164.44893889474406,1.990957964952969,29.130068666313317,5.593816236277417,6.505924456383869,-0.002986498358012691,0.00018488601831883656,0.0006378440174843045,4.564721123429317,5.216684651485982,-224.40771722108772,5.462710645894951,42.22565429334862,5.256011452929789,6.09660001687609,-986.8828571428571,-64.17695939747675,117.97870484627532,7.236117634301324,8.6646332831585
