,X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],R [mm],Z [mm] (cylinder),dR [mm],dZ [mm] (cylinder),Theta [rad],dTheta [rad]
150,0.07282539999999998,34.5873,81.0479,-0.027751599999999998,0.00229276,-0.00111609,86.3651,34.5873,-0.00143476,0.00229276,0.000900602,-0.00035227699999999996
151,0.07282539999999998,34.5873,81.0479,-0.0200973,0.00126708,0.00151069,86.3651,34.5873,0.00134438,0.00126708,0.000900602,-0.000259575
152,0.07282539999999998,34.5873,81.0479,-0.0132621,0.00173485,0.000471897,86.3651,34.5873,0.00041418300000000004,0.00173485,0.000900602,-0.000172266
153,0.07282539999999998,34.5873,81.0479,-0.015081799999999998,0.000706833,0.0011765999999999999,86.3651,34.5873,0.00116764,0.000706833,0.000900602,-0.00019162400000000002
154,0.07282539999999998,34.5873,81.0479,-0.00378182,0.0016991,0.00169517,86.3651,34.5873,0.00147614,0.0016991,0.000900602,-5.37546e-05
155,0.07282539999999998,34.5873,81.0479,0.00736199,-0.000577832,-0.00657564,86.3651,34.5873,-0.00625727,-0.000577832,0.000900602,7.22585e-05
156,0.07282539999999998,34.5873,81.0479,0.009118600000000001,-0.000495434,-0.00416401,86.3651,34.5873,-0.00377545,-0.000495434,0.000900602,0.000114585
157,0.07282539999999998,34.5873,81.0479,0.00612959,0.0007875610000000001,-0.00113474,86.3651,34.5873,-0.00101556,0.0007875610000000001,0.000900602,8.28858e-05
158,0.07282539999999998,34.5873,81.0479,0.0173142,-0.00147128,-0.00392204,86.3651,34.5873,-0.0035329000000000003,-0.00147128,0.000900602,0.00022339700000000002
159,0.07282539999999998,34.5873,81.0479,0.0192398,0.00114388,0.00522634,86.3651,34.5873,0.00480428,0.00114388,0.000900602,0.00023789599999999997
160,0.07282539999999998,34.5873,81.0479,0.024165400000000004,0.00161378,0.00218967,86.3651,34.5873,0.00199925,0.00161378,0.000900602,0.000295605
161,0.07282539999999998,34.5873,81.0479,0.0338897,-0.000659715,-0.00108327,86.3651,34.5873,-0.00087666,-0.000659715,0.000900602,0.00042489599999999997
162,0.07282539999999998,34.5873,81.0479,0.0364188,-0.00133675,0.0044699,86.3651,34.5873,0.00427325,-0.00133675,0.000900602,0.000458364
163,0.07282539999999998,34.5873,81.0479,0.040924699999999994,-0.000272561,0.00659687,86.3651,34.5873,0.00629786,-0.000272561,0.000900602,0.000514192
164,0.07282539999999998,34.5873,81.0479,0.0449063,-0.0005774430000000001,0.00692013,86.3651,34.5873,0.00662047,-0.0005774430000000001,0.000900602,0.000571792
165,0.07282539999999998,34.5873,81.0479,0.050371,-0.0006657089999999999,0.00416225,86.3651,34.5873,0.00393375,-0.0006657089999999999,0.000900602,0.000642296
166,0.07282539999999998,34.5873,81.0479,0.0501022,-0.00207744,0.00236857,86.3651,34.5873,0.00246582,-0.00207744,0.000900602,0.000639613
167,0.07282539999999998,34.5873,81.0479,0.05435449999999999,-0.000785333,0.00692833,86.3651,34.5873,0.0068078999999999995,-0.000785333,0.000900602,0.000691245
168,0.07282539999999998,34.5873,81.0479,0.0596334,-0.00446134,0.0046018,86.3651,34.5873,0.00461111,-0.00446134,0.000900602,0.0007606119999999999
169,0.07282539999999998,34.5873,81.0479,0.05291509999999999,0.00122453,0.00777184,86.3651,34.5873,0.00752069,0.00122453,0.000900602,0.000679185
170,0.07282539999999998,34.5873,81.0479,0.058926099999999995,-0.00186389,0.00343449,86.3651,34.5873,0.00347139,-0.00186389,0.000900602,0.000748493
171,0.07282539999999998,34.5873,81.0479,0.0535972,-0.00087825,0.00131965,86.3651,34.5873,0.00162576,-0.00087825,0.000900602,0.0006828930000000001
172,0.07282539999999998,34.5873,81.0479,0.04550119999999999,-0.00113609,0.00137735,86.3651,34.5873,0.00140973,-0.00113609,0.000900602,0.000579144
173,0.07282539999999998,34.5873,81.0479,0.043808,0.0005702190000000001,-0.00731791,86.3651,34.5873,-0.00657087,0.0005702190000000001,0.000900602,0.00056091
174,0.07282539999999998,34.5873,81.0479,0.0394267,0.000338488,-0.00427221,86.3651,34.5873,-0.00367608,0.000338488,0.000900602,0.0005055869999999999
175,0.07282539999999998,34.5873,81.0479,0.0302272,0.000962168,-0.00178645,86.3651,34.5873,-0.00144169,0.000962168,0.000900602,0.000383694
176,0.07282539999999998,34.5873,81.0479,0.0259004,0.000861985,-0.00429189,86.3651,34.5873,-0.0037040999999999997,0.000861985,0.000900602,0.000314931
177,0.07282539999999998,34.5873,81.0479,0.020344499999999998,0.00251934,-0.0113799,86.3651,34.5873,-0.0106416,0.00251934,0.000900602,0.000247005
178,0.07282539999999998,34.5873,81.0479,0.0152645,0.00212724,0.00287658,86.3651,34.5873,0.00269876,0.00212724,0.000900602,0.00018701400000000002
179,0.07282539999999998,34.5873,81.0479,0.0121104,0.000275881,0.000707945,86.3651,34.5873,0.00063506,0.000275881,0.000900602,0.000140362
180,0.07282539999999998,34.5873,81.0479,-0.00168509,0.00235496,0.00508345,86.3651,34.5873,0.00470276,0.00235496,0.000900602,-1.68668e-05
181,0.07282539999999998,34.5873,81.0479,0.000135825,-0.0006611610000000001,0.00120779,86.3651,34.5873,0.00110248,-0.0006611610000000001,0.000900602,-5.95828e-06
182,0.07282539999999998,34.5873,81.0479,-0.00573166,0.00013277799999999998,0.00453984,86.3651,34.5873,0.00432981,0.00013277799999999998,0.000900602,-7.93529e-05
