,X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],R [mm],Z [mm] (cylinder),dR [mm],dZ [mm] (cylinder),Theta [rad],dTheta [rad]
150,-0.32013400000000003,-2.60826,80.9442,-0.0120178,0.00104366,0.000301714,86.2858,-2.60826,0.000257942,0.00104366,-0.00387162,-0.000156507
151,-0.32013400000000003,-2.60826,80.9442,-0.007592699999999999,0.00225577,0.00136351,86.2858,-2.60826,0.00135099,0.00225577,-0.00387162,-9.972569999999999e-05
152,-0.32013400000000003,-2.60826,80.9442,-0.00303826,0.00126602,-0.00042667199999999996,86.2858,-2.60826,-0.00030967799999999997,0.00126602,-0.00387162,-4.80982e-05
153,-0.32013400000000003,-2.60826,80.9442,-0.00564783,0.000105039,0.000984688,86.2858,-2.60826,0.000978271,0.000105039,-0.00387162,-7.43729e-05
154,-0.32013400000000003,-2.60826,80.9442,0.00253586,0.000781525,0.00125526,86.2858,-2.60826,0.00118718,0.000781525,-0.00387162,2.74506e-05
155,-0.32013400000000003,-2.60826,80.9442,0.0119703,-0.00117784,-0.00638055,86.2858,-2.60826,-0.0059298,-0.00117784,-0.00387162,0.000132419
156,-0.32013400000000003,-2.60826,80.9442,0.011670299999999998,-0.0010216000000000001,-0.00291886,86.2858,-2.60826,-0.00263299,-0.0010216000000000001,-0.00387162,0.000147037
157,-0.32013400000000003,-2.60826,80.9442,0.00685581,0.000524175,-0.00156606,86.2858,-2.60826,-0.00138261,0.000524175,-0.00387162,9.15242e-05
158,-0.32013400000000003,-2.60826,80.9442,0.0153113,-0.00192329,-0.00316463,86.2858,-2.60826,-0.00282455,-0.00192329,-0.00387162,0.000199415
159,-0.32013400000000003,-2.60826,80.9442,0.015108400000000001,0.00113627,0.00404368,86.2858,-2.60826,0.00380956,0.00113627,-0.00387162,0.000187462
160,-0.32013400000000003,-2.60826,80.9442,0.017788299999999996,0.000770867,0.00208188,86.2858,-2.60826,0.00202183,0.000770867,-0.00387162,0.00022186299999999999
161,-0.32013400000000003,-2.60826,80.9442,0.023219200000000002,-0.00100855,0.000508384,86.2858,-2.60826,0.0005854640000000001,-0.00100855,-0.00387162,0.000290944
162,-0.32013400000000003,-2.60826,80.9442,0.023367500000000003,-0.00131933,0.00272728,86.2858,-2.60826,0.00258835,-0.00131933,-0.00387162,0.000295395
163,-0.32013400000000003,-2.60826,80.9442,0.0248469,-0.000579302,0.00301603,86.2858,-2.60826,0.00293215,-0.000579302,-0.00387162,0.00031471900000000003
164,-0.32013400000000003,-2.60826,80.9442,0.0260046,-0.0005977119999999999,0.00235973,86.2858,-2.60826,0.0023622,-0.0005977119999999999,-0.00387162,0.000331129
165,-0.32013400000000003,-2.60826,80.9442,0.0282694,-0.00104644,0.000129392,86.2858,-2.60826,0.00029872599999999997,-0.00104644,-0.00387162,0.00035835099999999997
166,-0.32013400000000003,-2.60826,80.9442,0.026833799999999998,-0.0020467,-0.00115518,86.2858,-2.60826,-0.0008674619999999999,-0.0020467,-0.00387162,0.00034110900000000003
167,-0.32013400000000003,-2.60826,80.9442,0.028324400000000003,-0.000730712,0.00202291,86.2858,-2.60826,0.00209504,-0.000730712,-0.00387162,0.000357331
168,-0.32013400000000003,-2.60826,80.9442,0.0314339,-0.00377952,0.000590331,86.2858,-2.60826,0.000800837,-0.00377952,-0.00387162,0.000395021
169,-0.32013400000000003,-2.60826,80.9442,0.025767,0.00126643,0.00318865,86.2858,-2.60826,0.00328339,0.00126643,-0.00387162,0.000327219
170,-0.32013400000000003,-2.60826,80.9442,0.0295644,-0.00187028,-0.0005159419999999999,86.2858,-2.60826,-0.00010575600000000001,-0.00187028,-0.00387162,0.00037008300000000005
171,-0.32013400000000003,-2.60826,80.9442,0.025911400000000005,-0.0013539000000000001,-0.000889342,86.2858,-2.60826,-0.000556858,-0.0013539000000000001,-0.00387162,0.000324891
172,-0.32013400000000003,-2.60826,80.9442,0.020996400000000002,-0.000434535,-0.00230864,86.2858,-2.60826,-0.00195546,-0.000434535,-0.00387162,0.000263399
173,-0.32013400000000003,-2.60826,80.9442,0.020360299999999998,-0.00023038599999999999,-0.00363074,86.2858,-2.60826,-0.00309759,-0.00023038599999999999,-0.00387162,0.000259467
