,X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],R [mm],Z [mm] (cylinder),dR [mm],dZ [mm] (cylinder),Theta [rad],dTheta [rad]
150,-0.022542,-6.8334,81,-0.011512799999999998,0.0006922380000000001,-0.000244804,86.2501,-6.8334,-0.00027949400000000003,0.0006922380000000001,-0.000120705,-0.00014781
151,-0.022542,-6.8334,81,-0.00715129,0.00225368,0.00105504,86.2501,-6.8334,0.00104152,0.00225368,-0.000120705,-9.3186e-05
152,-0.022542,-6.8334,81,-0.00270113,0.00125045,-0.0009770760000000001,86.2501,-6.8334,-0.0008459769999999999,0.00125045,-0.000120705,-4.4230699999999996e-05
153,-0.022542,-6.8334,81,-0.00543036,-4.8650600000000005e-05,0.000217557,86.2501,-6.8334,0.000225255,-4.8650600000000005e-05,-0.000120705,-7.05733e-05
154,-0.022542,-6.8334,81,0.00261544,0.0007625139999999999,0.0009048939999999999,86.2501,-6.8334,0.0008776319999999999,0.0007625139999999999,-0.000120705,2.6581300000000002e-05
155,-0.022542,-6.8334,81,0.012040299999999999,-0.00114364,-0.00612482,86.2501,-6.8334,-0.00573773,-0.00114364,-0.000120705,0.000130743
156,-0.022542,-6.8334,81,0.0115888,-0.000859748,-0.00255894,86.2501,-6.8334,-0.00237564,-0.000859748,-0.000120705,0.000143561
157,-0.022542,-6.8334,81,0.00659528,0.000609144,-0.00161063,86.2501,-6.8334,-0.00146987,0.000609144,-0.000120705,8.68162e-05
158,-0.022542,-6.8334,81,0.014997799999999999,-0.0017567999999999998,-0.00222108,86.2501,-6.8334,-0.00202318,-0.0017567999999999998,-0.000120705,0.00019297700000000002
159,-0.022542,-6.8334,81,0.014720600000000002,0.0011619000000000002,0.0039277,86.2501,-6.8334,0.0036579,0.0011619000000000002,-0.000120705,0.000179775
160,-0.022542,-6.8334,81,0.0172634,0.0008522860000000001,0.00215015,86.2501,-6.8334,0.00197945,0.0008522860000000001,-0.000120705,0.00021323900000000002
161,-0.022542,-6.8334,81,0.022581200000000003,-0.0007823639999999999,0.0009200710000000001,86.2501,-6.8334,0.000854403,-0.0007823639999999999,-0.000120705,0.000280961
162,-0.022542,-6.8334,81,0.0227684,-0.00103906,0.00320783,86.2501,-6.8334,0.00290524,-0.00103906,-0.000120705,0.000285413
163,-0.022542,-6.8334,81,0.024125999999999998,-0.000357596,0.00329953,86.2501,-6.8334,0.00306086,-0.000357596,-0.000120705,0.000304223
164,-0.022542,-6.8334,81,0.0250918,-0.000536282,0.00244077,86.2501,-6.8334,0.00228316,-0.000536282,-0.000120705,0.000317343
165,-0.022542,-6.8334,81,0.027357599999999996,-0.0008052360000000001,0.000465605,86.2501,-6.8334,0.00041066599999999996,-0.0008052360000000001,-0.000120705,0.000344465
166,-0.022542,-6.8334,81,0.025937,-0.00204815,-0.000664621,86.2501,-6.8334,-0.000655915,-0.00204815,-0.000120705,0.000327756
167,-0.022542,-6.8334,81,0.027277,-0.0005172880000000001,0.00212822,86.2501,-6.8334,0.00200322,-0.0005172880000000001,-0.000120705,0.00034141699999999995
168,-0.022542,-6.8334,81,0.030321499999999998,-0.0035302,0.000972291,86.2501,-6.8334,0.000919682,-0.0035302,-0.000120705,0.00038062199999999995
169,-0.022542,-6.8334,81,0.0246518,0.00137618,0.00351105,86.2501,-6.8334,0.00341904,0.00137618,-0.000120705,0.000310965
170,-0.022542,-6.8334,81,0.028476099999999997,-0.00163102,-0.0003321,86.2501,-6.8334,-0.000148465,-0.00163102,-0.000120705,0.00035342699999999996
171,-0.022542,-6.8334,81,0.025008700000000002,-0.00134985,-0.000465149,86.2501,-6.8334,-0.00036395,-0.00134985,-0.000120705,0.000312255
172,-0.022542,-6.8334,81,0.020167700000000004,-0.00016575599999999998,-0.00183409,86.2501,-6.8334,-0.00159017,-0.00016575599999999998,-0.000120705,0.000249302
173,-0.022542,-6.8334,81,0.0195018,-6.96223e-05,-0.00293346,86.2501,-6.8334,-0.00254207,-6.96223e-05,-0.000120705,0.000245135
174,-0.022542,-6.8334,81,0.0174434,-0.000249315,-0.0013470999999999997,86.2501,-6.8334,-0.00110333,-0.000249315,-0.000120705,0.000215007
175,-0.022542,-6.8334,81,0.012111799999999999,0.000484525,-0.000917508,86.2501,-6.8334,-0.0006652180000000001,0.000484525,-0.000120705,0.000147362
176,-0.022542,-6.8334,81,0.0102159,0.000512345,-0.00392173,86.2501,-6.8334,-0.00340353,0.000512345,-0.000120705,0.000114764
177,-0.022542,-6.8334,81,0.00739422,0.00174103,-0.010084899999999999,86.2501,-6.8334,-0.00924461,0.00174103,-0.000120705,9.29919e-05
178,-0.022542,-6.8334,81,0.00417507,0.0016312000000000002,0.00204581,86.2501,-6.8334,0.00202927,0.0016312000000000002,-0.000120705,5.1007799999999996e-05
179,-0.022542,-6.8334,81,0.00453178,-0.000312762,0.00122885,86.2501,-6.8334,0.0011918,-0.000312762,-0.000120705,4.6780900000000005e-05
180,-0.022542,-6.8334,81,-0.00671029,0.00224847,0.0050735,86.2501,-6.8334,0.00488092,0.00224847,-0.000120705,-8.30039e-05
181,-0.022542,-6.8334,81,-0.00340765,-0.000941598,0.0008936980000000001,86.2501,-6.8334,0.000917892,-0.000941598,-0.000120705,-4.95538e-05
182,-0.022542,-6.8334,81,-0.00700107,-5.69751e-05,0.0039092,86.2501,-6.8334,0.00379533,-5.69751e-05,-0.000120705,-9.697540000000001e-05
183,-0.022542,-6.8334,81,-0.0139656,0.00303648,0.00919895,86.2501,-6.8334,0.00868756,0.00303648,-0.000120705,-0.000176938
184,-0.022542,-6.8334,81,-0.010748899999999999,0.00086888,0.00529483,86.2501,-6.8334,0.00461577,0.00086888,-0.000120705,-0.00013816299999999998
185,-0.022542,-6.8334,81,-0.016057,0.00219589,0.0038836999999999995,86.2501,-6.8334,0.00340797,0.00219589,-0.000120705,-0.000203517
186,-0.022542,-6.8334,81,-0.0193916,0.00054119,0.00271979,86.2501,-6.8334,0.00244263,0.00054119,-0.000120705,-0.00024466799999999997
187,-0.022542,-6.8334,81,-0.0224399,0.000930252,0.00251417,86.2501,-6.8334,0.00219655,0.000930252,-0.000120705,-0.000281707
188,-0.022542,-6.8334,81,-0.0214898,0.00037819300000000003,0.00035400599999999997,86.2501,-6.8334,0.000239497,0.00037819300000000003,-0.000120705,-0.000273285
189,-0.022542,-6.8334,81,-0.023149700000000002,0.0026498,0.00354469,86.2501,-6.8334,0.00323876,0.0026498,-0.000120705,-0.000298267
190,-0.022542,-6.8334,81,-0.023750599999999997,-0.000599922,0.00179805,86.2501,-6.8334,0.00146661,-0.000599922,-0.000120705,-0.000304322
191,-0.022542,-6.8334,81,-0.023808199999999998,0.00173857,0.00277019,86.2501,-6.8334,0.00245407,0.00173857,-0.000120705,-0.00030829
192,-0.022542,-6.8334,81,-0.023072299999999997,0.0006235980000000001,0.00165666,86.2501,-6.8334,0.00135333,0.0006235980000000001,-0.000120705,-0.000296275
193,-0.022542,-6.8334,81,-0.0277978,-0.000561332,-0.00041124,86.2501,-6.8334,-0.000526888,-0.000561332,-0.000120705,-0.000349615
194,-0.022542,-6.8334,81,-0.025803899999999998,0.000289624,0.000554295,86.2501,-6.8334,0.000364201,0.000289624,-0.000120705,-0.000334638
195,-0.022542,-6.8334,81,-0.0216029,0.00261702,0.00425347,86.2501,-6.8334,0.00396372,0.00261702,-0.000120705,-0.000278885
196,-0.022542,-6.8334,81,-0.020213599999999998,0.00295491,0.00285974,86.2501,-6.8334,0.00262503,0.00295491,-0.000120705,-0.00025964200000000003
