,X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],R [mm],Z [mm] (cylinder),dR [mm],dZ [mm] (cylinder),Theta [rad],dTheta [rad]
0,-1.04227,-33.0767,80.9487,0.0,0.0,0.0,86.3106,-33.0767,0.0,0.0,-0.012601399999999999,0.0
1,-1.04227,-33.0767,80.9487,-0.0008031910000000001,-8.48341e-05,0.0005222369999999999,86.3106,-33.0767,0.0005199919999999999,-8.48341e-05,-0.012601399999999999,-8.28443e-06
2,-1.04227,-33.0767,80.9487,0.00330624,-0.00048515699999999995,0.00110641,86.3106,-33.0767,0.000899031,-0.00048515699999999995,-0.012601399999999999,3.87083e-05
3,-1.04227,-33.0767,80.9487,0.00233968,-0.00097947,0.0006201119999999999,86.3106,-33.0767,0.00046731400000000003,-0.00097947,-0.012601399999999999,2.4357800000000003e-05
4,-1.04227,-33.0767,80.9487,0.0008588710000000001,-0.00125938,-0.00101697,86.3106,-33.0767,-0.000955329,-0.00125938,-0.012601399999999999,3.86921e-06
5,-1.04227,-33.0767,80.9487,0.00149234,0.000661384,0.000702759,86.3106,-33.0767,0.0007145119999999999,0.000661384,-0.012601399999999999,1.51352e-05
6,-1.04227,-33.0767,80.9487,0.00317023,-0.00150683,0.000709819,86.3106,-33.0767,0.00066268,-0.00150683,-0.012601399999999999,3.75576e-05
7,-1.04227,-33.0767,80.9487,0.00226885,-0.000404555,0.00239351,86.3106,-33.0767,0.00218315,-0.000404555,-0.012601399999999999,3.39055e-05
8,-1.04227,-33.0767,80.9487,0.00917539,0.000421773,0.00032785,86.3106,-33.0767,6.48554e-05,0.000421773,-0.012601399999999999,0.000113866
9,-1.04227,-33.0767,80.9487,0.00960523,-0.00312161,-0.00309513,86.3106,-33.0767,-0.00305959,-0.00312161,-0.012601399999999999,0.00012004399999999999
10,-1.04227,-33.0767,80.9487,0.0102075,-0.000291193,-0.00059502,86.3106,-33.0767,-0.000837776,-0.000291193,-0.012601399999999999,0.00013037299999999998
11,-1.04227,-33.0767,80.9487,0.0145555,-0.00090965,-0.00213149,86.3106,-33.0767,-0.00233778,-0.00090965,-0.012601399999999999,0.00018215200000000001
12,-1.04227,-33.0767,80.9487,0.0145936,-0.000583481,0.000767688,86.3106,-33.0767,0.00041563099999999996,-0.000583481,-0.012601399999999999,0.00018699599999999998
13,-1.04227,-33.0767,80.9487,0.016045,-0.000559159,0.00351789,86.3106,-33.0767,0.00302463,-0.000559159,-0.012601399999999999,0.000206672
14,-1.04227,-33.0767,80.9487,0.0175444,-0.00170608,-0.00117189,86.3106,-33.0767,-0.00135112,-0.00170608,-0.012601399999999999,0.000221897
15,-1.04227,-33.0767,80.9487,0.0172787,-0.00164874,-0.000452559,86.3106,-33.0767,-0.0007642860000000001,-0.00164874,-0.012601399999999999,0.000225845
16,-1.04227,-33.0767,80.9487,0.020406099999999996,7.93776e-05,-0.000336949,86.3106,-33.0767,-0.0006706860000000001,7.93776e-05,-0.012601399999999999,0.000258916
17,-1.04227,-33.0767,80.9487,0.0209268,-0.0005739909999999999,-0.000397,86.3106,-33.0767,-0.000798781,-0.0005739909999999999,-0.012601399999999999,0.000267295
18,-1.04227,-33.0767,80.9487,0.0198148,-0.00177275,-0.0012167999999999999,86.3106,-33.0767,-0.00162069,-0.00177275,-0.012601399999999999,0.000257409
19,-1.04227,-33.0767,80.9487,0.0187243,0.000593244,0.00046710699999999997,86.3106,-33.0767,9.73522e-05,0.000593244,-0.012601399999999999,0.00023882099999999998
20,-1.04227,-33.0767,80.9487,0.0200226,-0.0008577589999999999,-0.00106297,86.3106,-33.0767,-0.00140851,-0.0008577589999999999,-0.012601399999999999,0.00025419799999999997
21,-1.04227,-33.0767,80.9487,0.0164327,0.000330198,0.00107779,86.3106,-33.0767,0.000669922,0.000330198,-0.012601399999999999,0.00020474799999999999
22,-1.04227,-33.0767,80.9487,0.015891100000000002,-1.84427e-05,-0.000562134,86.3106,-33.0767,-0.000786426,-1.84427e-05,-0.012601399999999999,0.000196771
23,-1.04227,-33.0767,80.9487,0.0138947,0.0018722,0.00156318,86.3106,-33.0767,0.00109611,0.0018722,-0.012601399999999999,0.000177629
24,-1.04227,-33.0767,80.9487,0.010835,0.00254548,0.00186658,86.3106,-33.0767,0.00155959,0.00254548,-0.012601399999999999,0.000131729
25,-1.04227,-33.0767,80.9487,0.0086205,0.00101646,0.00130657,86.3106,-33.0767,0.00111556,0.00101646,-0.012601399999999999,0.00010269200000000001
26,-1.04227,-33.0767,80.9487,0.00564996,0.00456064,0.00433434,86.3106,-33.0767,0.00404168,0.00456064,-0.012601399999999999,6.76424e-05
