,X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],R [mm],Z [mm] (cylinder),dR [mm],dZ [mm] (cylinder),Theta [rad],dTheta [rad]
150,-0.08807050000000001,-23.7987,80.8381,-0.00974024,-0.000420191,-0.000653933,86.2863,-23.7987,-0.000655737,-0.000420191,-0.00095815,-0.00012141
151,-0.08807050000000001,-23.7987,80.8381,-0.00580173,0.00149863,0.00115095,86.2863,-23.7987,0.00110478,0.00149863,-0.00095815,-7.22569e-05
152,-0.08807050000000001,-23.7987,80.8381,-0.00170858,0.00191138,-0.00182665,86.2863,-23.7987,-0.00168881,0.00191138,-0.00095815,-2.9966399999999998e-05
153,-0.08807050000000001,-23.7987,80.8381,-0.00443523,-0.000648746,0.00152873,86.2863,-23.7987,0.00147323,-0.000648746,-0.00095815,-5.37972e-05
154,-0.08807050000000001,-23.7987,80.8381,0.00289421,0.00104768,0.000317986,86.2863,-23.7987,0.000368409,0.00104768,-0.00095815,3.16077e-05
155,-0.08807050000000001,-23.7987,80.8381,0.011981200000000001,-0.00123277,-0.00699065,86.2863,-23.7987,-0.00656174,-0.00123277,-0.00095815,0.000134871
156,-0.08807050000000001,-23.7987,80.8381,0.0111902,-0.00128845,-0.00254745,86.2863,-23.7987,-0.00241138,-0.00128845,-0.00095815,0.000140627
157,-0.08807050000000001,-23.7987,80.8381,0.00602222,0.000558241,-0.0022676,86.2863,-23.7987,-0.00208473,0.000558241,-0.00095815,8.06713e-05
158,-0.08807050000000001,-23.7987,80.8381,0.013758100000000002,-0.0022109,-0.0032071999999999995,86.2863,-23.7987,-0.00289783,-0.0022109,-0.00095815,0.00017723900000000002
159,-0.08807050000000001,-23.7987,80.8381,0.0133861,0.00087233,0.00312005,86.2863,-23.7987,0.00288343,0.00087233,-0.00095815,0.00016774599999999998
160,-0.08807050000000001,-23.7987,80.8381,0.0156552,0.0007375169999999999,0.00148749,86.2863,-23.7987,0.00128089,0.0007375169999999999,-0.00095815,0.000194868
161,-0.08807050000000001,-23.7987,80.8381,0.020066999999999998,-0.000827814,-6.04745e-05,86.2863,-23.7987,-2.2648600000000002e-05,-0.000827814,-0.00095815,0.000250021
162,-0.08807050000000001,-23.7987,80.8381,0.0200475,-0.00092611,0.00148102,86.2863,-23.7987,0.00135797,-0.00092611,-0.00095815,0.00025209900000000004
163,-0.08807050000000001,-23.7987,80.8381,0.0211471,-0.00046416599999999996,0.00172433,86.2863,-23.7987,0.00154068,-0.00046416599999999996,-0.00095815,0.000269937
164,-0.08807050000000001,-23.7987,80.8381,0.021910699999999998,-0.00056301,0.0007192689999999999,86.2863,-23.7987,0.000615132,-0.00056301,-0.00095815,0.000280963
165,-0.08807050000000001,-23.7987,80.8381,0.023714700000000002,-0.000994518,-0.00130812,86.2863,-23.7987,-0.00122732,-0.000994518,-0.00095815,0.00030015
166,-0.08807050000000001,-23.7987,80.8381,0.022541400000000003,-0.00196458,-0.00200105,86.2863,-23.7987,-0.00192995,-0.00196458,-0.00095815,0.00028827400000000004
167,-0.08807050000000001,-23.7987,80.8381,0.023369099999999997,-0.0004973180000000001,0.00105785,86.2863,-23.7987,0.000891702,-0.0004973180000000001,-0.00095815,0.000298175
168,-0.08807050000000001,-23.7987,80.8381,0.0261383,-0.00351667,-0.00131847,86.2863,-23.7987,-0.00126143,-0.00351667,-0.00095815,0.000331015
169,-0.08807050000000001,-23.7987,80.8381,0.020959900000000004,0.00129554,0.00186312,86.2863,-23.7987,0.00178091,0.00129554,-0.00095815,0.000268827
170,-0.08807050000000001,-23.7987,80.8381,0.0243504,-0.00183719,-0.0019877,86.2863,-23.7987,-0.00163626,-0.00183719,-0.00095815,0.000300575
171,-0.08807050000000001,-23.7987,80.8381,0.021389599999999998,-0.00131905,-0.00120127,86.2863,-23.7987,-0.00102309,-0.00131905,-0.00095815,0.00026591
172,-0.08807050000000001,-23.7987,80.8381,0.0171297,-0.000280448,-0.00312085,86.2863,-23.7987,-0.0028096,-0.000280448,-0.00095815,0.000212476
173,-0.08807050000000001,-23.7987,80.8381,0.0165276,-0.000544536,-0.00310977,86.2863,-23.7987,-0.00268078,-0.000544536,-0.00095815,0.000206813
174,-0.08807050000000001,-23.7987,80.8381,0.014925899999999999,-0.000518904,-0.00195386,86.2863,-23.7987,-0.00170121,-0.000518904,-0.00095815,0.000184319
175,-0.08807050000000001,-23.7987,80.8381,0.0101779,0.000320993,-0.00117165,86.2863,-23.7987,-0.0009680060000000001,0.000320993,-0.00095815,0.000124578
176,-0.08807050000000001,-23.7987,80.8381,0.00857992,0.000301654,-0.00435147,86.2863,-23.7987,-0.00391341,0.000301654,-0.00095815,9.61341e-05
177,-0.08807050000000001,-23.7987,80.8381,0.00609123,0.0013985999999999998,-0.0103262,86.2863,-23.7987,-0.00951061,0.0013985999999999998,-0.00095815,8.322450000000001e-05
