,Image,Time,Ezz_bas_x,Ezz_bas_signal_1,Ezz_bas_signal_2,Ezz_bas_quality_1,Ezz_bas_quality_2,Delta_uz_x,Delta_uz_signal_1,Delta_uz_signal_2,Delta_uz_quality_1,Delta_uz_quality_2,Ezz_haut_x,Ezz_haut_signal_1,Ezz_haut_signal_2,Ezz_haut_quality_1,Ezz_haut_quality_2,Charge_x,Charge_signal_1,Charge_signal_2,Charge_quality_1,Charge_quality_2
0,180,156.786,30.333976895958926,-85.13458347744789,110.60289682689388,0.9791784475613481,0.6806839554526966,-0.0007405495538101033,-0.001166199521309123,0.0010200312058988856,0.328211119990236,1.3575525128606492,10.07191858182162,-106.12540630104468,126.88680981465505,0.8369914171557689,0.8414398649575385,843.4269999999999,-751.4590190588929,1239.6974900918253,1.2643728596949824,0.31415013159735544
1,181,156.814,50.9150627489405,-98.10192015533895,116.05462410084964,1.2636705394838657,0.5523863322892808,-0.00023068159337776136,-0.0012474957329008584,0.0011444611716101673,0.7840472995115462,1.0603481299318964,38.79486470072433,-120.15203896315097,134.7868255569495,1.1449247586745885,0.6914483395689609,931.1469999999999,-917.1825075272237,1261.3435285181838,1.4652944706793614,0.26176888130867465
2,182,156.841,66.73221820095509,-107.74166285982034,117.91951333221124,1.4795461504380134,0.43407050386185697,0.00020209175024225737,-0.00128943368373327,0.0012310207359406738,1.1500887361871068,0.7933888419415246,67.53008041422459,-130.16875609221455,138.46559372175057,1.424062296652499,0.5109619853106682,983.107,-1050.2220759548325,1245.335827103573,1.6119560067264185,0.20788633673963042
3,183,156.868,80.69246585996353,-114.28805518495058,116.39883785613873,1.653443355351922,0.3027915978704365,0.0004894455419001535,-0.001294350949448646,0.0012822366981823212,1.3754537506492144,0.611307161258796,91.94113377648245,-136.4482228359626,138.16890257493034,1.6451319464285865,0.3329874053259504,1007.4669999999999,-1153.1089182147803,1193.5735257419262,1.7128330925574817,0.14753909517563354
4,184,156.895,87.38903171989585,-117.55314490645685,111.53625749684204,1.737918630836697,0.204769531833784,0.0011179770173822949,-0.0012621063513667849,0.0012966386065895517,1.8352399571816447,0.13776277404058368,99.83797137104489,-138.81015061969356,133.90527035954503,1.7190277833671908,0.24539322990264917,1000.2469999999998,-1222.8890697582374,1107.5427620173073,1.762428710529371,0.08506052961391332
5,185,156.922,93.1649012540453,-117.4431886546807,103.47138087368413,1.7859658235436153,0.08739939842624767,0.0009606160793180622,-0.001193625658007175,0.0012738129707107208,1.661097491658698,0.24150055292012104,119.37398312060719,-137.18672658427573,125.79710940877554,1.84805555737922,0.04626699951934284,976.9869999999999,-1257.55908593317,989.7135488156453,1.771474193785145,0.010089186768080375
6,186,156.949,98.43700494297661,-113.96134336264225,92.43575712465194,1.8011472931326908,0.05089084425383924,0.0012889582451888607,-0.001090875005525035,0.0012144151330338426,1.8350470956129246,0.057478868074887474,120.33502764891728,-131.62456054825353,114.07721158870194,1.8149128046082075,0.045076238526314684,890.607,-1256.1235625028605,843.4688582543547,1.7018569527043628,0.03736955893237919
7,187,156.976,91.30733209626518,-107.20757562793764,78.74622794316143,1.68341510913941,0.1065187131849373,0.001279865501437659,-0.0009568044483506715,0.001120150453573247,1.724656420349013,0.12315343296483056,119.43421765645087,-122.28334680222547,99.08206465537873,1.7411375608832158,0.14660042647031896,758.347,-1218.623714507341,673.0074938142618,1.5672769627197904,0.06765433654292699
8,188,157.003,81.3066791517418,-97.37579159076819,62.7958307964457,1.5152351752050757,0.15697280451897608,0.001294965082980991,-0.0007952632607376996,0.0009937253476025182,1.611737902291341,0.2322806025689608,106.03711143869486,-109.4312791564369,81.24219141885521,1.5520597722735063,0.17860252175848204,587.4269999999999,-1146.1361929462757,483.22353929125796,1.374311534200307,0.08260905546351818
9,189,157.03,69.60004236328638,-84.74826973164673,45.042514501642785,1.3088804444438051,0.2082489114763981,0.0011825564348542637,-0.0006108894209825775,0.0008387695822806221,1.3828942039973553,0.2650879279613076,90.25733618406355,-93.43735087933143,61.069789084718536,1.3231877463974866,0.21024344953386945,357.707,-1040.7421732568912,279.5658456880034,1.1086442286153166,0.06194772137737185
