,X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],R [mm],Z [mm] (cylinder),dR [mm],dZ [mm] (cylinder),Theta [rad],dTheta [rad]
0,-0.304243,-46.24100000000001,81.1097,0.0,0.0,0.0,86.3608,-46.24100000000001,0.0,0.0,-0.00381571,0.0
1,-0.304243,-46.24100000000001,81.1097,-0.0007626289999999999,1.87743e-06,0.000514395,86.3608,-46.24100000000001,0.000472064,1.87743e-06,-0.00381571,-8.71171e-06
2,-0.304243,-46.24100000000001,81.1097,0.00320408,-0.000754497,0.0010629,86.3608,-46.24100000000001,0.0008136889999999999,-0.000754497,-0.00381571,3.63459e-05
3,-0.304243,-46.24100000000001,81.1097,0.00237178,-0.000930799,0.000698524,86.3608,-46.24100000000001,0.000563622,-0.000930799,-0.00381571,2.39258e-05
4,-0.304243,-46.24100000000001,81.1097,0.0009483730000000001,-0.00122551,-0.00046945699999999995,86.3608,-46.24100000000001,-0.000474294,-0.00122551,-0.00381571,4.30864e-06
5,-0.304243,-46.24100000000001,81.1097,0.00146892,0.000686758,0.000127024,86.3608,-46.24100000000001,0.000144081,0.000686758,-0.00381571,1.44952e-05
6,-0.304243,-46.24100000000001,81.1097,0.00310417,-0.00164801,0.000559155,86.3608,-46.24100000000001,0.00048463,-0.00164801,-0.00381571,3.73501e-05
7,-0.304243,-46.24100000000001,81.1097,0.00188307,-0.000568939,0.00226599,86.3608,-46.24100000000001,0.00202405,-0.000568939,-0.00381571,2.70436e-05
8,-0.304243,-46.24100000000001,81.1097,0.00849186,0.00035620199999999996,0.00033061300000000005,86.3608,-46.24100000000001,0.000153629,0.00035620199999999996,-0.00381571,0.000102917
9,-0.304243,-46.24100000000001,81.1097,0.00871131,-0.00334094,-0.00314314,86.3608,-46.24100000000001,-0.003031,-0.00334094,-0.00381571,0.00010653799999999999
10,-0.304243,-46.24100000000001,81.1097,0.00910007,-0.00018031299999999998,-0.000609029,86.3608,-46.24100000000001,-0.0007675389999999999,-0.00018031299999999998,-0.00381571,0.000114016
11,-0.304243,-46.24100000000001,81.1097,0.013284,-0.00107831,-0.00158913,86.3608,-46.24100000000001,-0.00171974,-0.00107831,-0.00381571,0.000163272
12,-0.304243,-46.24100000000001,81.1097,0.013153799999999998,-0.00028231,0.00100936,86.3608,-46.24100000000001,0.000703005,-0.00028231,-0.00381571,0.00016732
13,-0.304243,-46.24100000000001,81.1097,0.0140786,-0.000356773,0.00306301,86.3608,-46.24100000000001,0.00272212,-0.000356773,-0.00381571,0.00017731
14,-0.304243,-46.24100000000001,81.1097,0.0154218,-0.00112488,-0.00167895,86.3608,-46.24100000000001,-0.00167173,-0.00112488,-0.00381571,0.000190482
