,X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],R [mm],Z [mm] (cylinder),dR [mm],dZ [mm] (cylinder),Theta [rad],dTheta [rad]
0,-0.0845077,10.0878,81.0268,0.0,0.0,0.0,86.3656,10.0878,0.0,0.0,-0.00109533,0.0
1,-0.0845077,10.0878,81.0268,-0.000625284,-4.432479999999999e-05,0.000744458,86.3656,10.0878,0.0006887519999999999,-4.432479999999999e-05,-0.00109533,-6.74929e-06
2,-0.0845077,10.0878,81.0268,0.00337741,-0.000319764,0.00145049,86.3656,10.0878,0.0012753,-0.000319764,-0.00109533,3.84894e-05
3,-0.0845077,10.0878,81.0268,0.00240783,-0.00103679,0.00135061,86.3656,10.0878,0.00121271,-0.00103679,-0.00109533,2.63888e-05
4,-0.0845077,10.0878,81.0268,0.000885655,-0.00101718,-0.00044806800000000003,86.3656,10.0878,-0.00038065099999999997,-0.00101718,-0.00109533,5.66447e-06
5,-0.0845077,10.0878,81.0268,0.00146715,0.000532414,0.000517448,86.3656,10.0878,0.000542499,0.000532414,-0.00109533,8.263880000000001e-06
6,-0.0845077,10.0878,81.0268,0.00392446,-0.00094521,0.00027154400000000003,86.3656,10.0878,0.000251857,-0.00094521,-0.00109533,4.4719300000000004e-05
7,-0.0845077,10.0878,81.0268,0.00411707,-0.00038143199999999996,0.002561,86.3656,10.0878,0.00239148,-0.00038143199999999996,-0.00109533,5.48437e-05
8,-0.0845077,10.0878,81.0268,0.0125519,0.000185214,0.000895065,86.3656,10.0878,0.000689189,0.000185214,-0.00109533,0.00015685799999999998
9,-0.0845077,10.0878,81.0268,0.013894899999999998,-0.00300109,-0.00334687,86.3656,10.0878,-0.00318671,-0.00300109,-0.00109533,0.000174815
10,-0.0845077,10.0878,81.0268,0.015919700000000002,-0.000632505,-0.00020182,86.3656,10.0878,-0.00020016900000000001,-0.000632505,-0.00109533,0.00019909599999999998
11,-0.0845077,10.0878,81.0268,0.0224844,-0.00108864,-0.000405552,86.3656,10.0878,-0.000427529,-0.00108864,-0.00109533,0.000278151
12,-0.0845077,10.0878,81.0268,0.0237801,-0.0008299339999999999,0.00251742,86.3656,10.0878,0.00228865,-0.0008299339999999999,-0.00109533,0.000296776
13,-0.0845077,10.0878,81.0268,0.027051599999999995,-0.00135292,0.00487798,86.3656,10.0878,0.00453681,-0.00135292,-0.00109533,0.00033888099999999997
