,Image,Time,Ezz_bas_x,Ezz_bas_signal_1,Ezz_bas_signal_2,Ezz_bas_quality_1,Ezz_bas_quality_2,Delta_uz_x,Delta_uz_signal_1,Delta_uz_signal_2,Delta_uz_quality_1,Delta_uz_quality_2,Ezz_haut_x,Ezz_haut_signal_1,Ezz_haut_signal_2,Ezz_haut_quality_1,Ezz_haut_quality_2,Charge_x,Charge_signal_1,Charge_signal_2,Charge_quality_1,Charge_quality_2
0,130,144.786,-81.10084974579547,37.55840187658994,40.685577199095604,1.6085679128848256,1.650960510284276,-0.00038817207350304273,0.00045645987498676673,0.0005676644143832557,0.8730495047879058,0.9879955096410993,-80.00755088754622,46.46134798463281,52.28681104151644,1.3579490507035807,1.4204994650627598,-1124.966,311.09454891499144,302.54618683261737,2.482942172004761,2.4681620927581513
1,131,144.814,-100.52494287292738,25.866505873360968,29.287951062650823,1.7133870822252142,1.7597688592205745,-0.0008334424032813422,0.0003001199218792712,0.0004217889033422135,1.1717009146968598,1.2974634367091944,-109.91937489129495,31.61714081508233,37.99078491745076,1.519736305584677,1.5881727673196786,-1219.466,220.95514506153305,211.60237481147507,2.4904816229530584,2.4743107256350547
2,132,144.841,-116.55764229253651,13.831617679378684,17.436865178928013,1.767582189403026,1.8164556262947282,-0.0012100895694754084,0.0001405317975720551,0.00026873691760878133,1.3960628860476723,1.5285814543536265,-135.22275852577516,16.373243127701784,23.089283628660503,1.6277491807994466,1.6998620947576937,-1272.3059999999998,127.54160572689648,117.68639844097189,2.420330157572592,2.4032905488997134
3,133,144.868,-134.02376256008168,1.3996125423488692,5.085152777269236,1.8358256340396457,1.8857875348816064,-0.0016237030687653304,-2.309110843212096e-05,0.0001079692773741836,1.6544643875063738,1.7899342867093242,-161.18819978651803,0.6592563726973779,7.524870311471965,1.7378233020936336,1.8115422481254089,-1300.606,30.466243621270905,20.391550280440413,2.3014178686054056,2.2839987695396573
4,134,144.895,-137.81463937200664,-11.072576604049132,-7.41255847809159,1.7181400741525465,1.767755992317342,-0.0017655028783699202,-0.0001860510500164025,-5.589824823687493e-05,1.6325923250309398,1.7671241046345216,-178.2862092090949,-15.07365816657881,-8.255588125271906,1.7524808923583517,1.825689339832705,-1300.546,-67.48382900736456,-77.48875579978639,2.1319588978156623,2.1146604247955008
5,135,144.922,-148.51331027704535,-23.22686311064924,-19.697449177574725,1.69840746571155,1.7462528880145614,-0.0019668317449455792,-0.00034366931530869854,-0.00021816088988002108,1.677773565064133,1.8075047087452776,-189.59557951000687,-30.373795774711,-23.79902194236258,1.7096303676463767,1.780226442759294,-1275.146,-163.4963862633427,-173.14429695813627,1.9220371373094096,1.905355943501852
6,136,144.949,-150.02777191048563,-34.71428757051285,-31.41681016211358,1.5632120403263514,1.607913285952723,-0.0021641063718180887,-0.00049142055628885,-0.00037415995572950746,1.728963160255328,1.8501689818353786,-193.79327867958912,-44.80187711243779,-38.65916656938235,1.599782508785776,1.6657393410589791,-1193.2259999999999,-254.81482988641076,-263.82872515559563,1.6225086544685041,1.606923670454562
7,137,144.976,-144.74951778445677,-45.20503672599153,-42.23416908863653,1.3494443622903367,1.38971802228345,-0.002139619382367369,-0.000625062715193646,-0.000519416586291834,1.5655137727307897,1.6747143549315933,-193.70052299641193,-57.94366028208768,-52.40937522178102,1.4576777729023698,1.51710168827592,-1062.966,-338.8173334193034,-346.9384170311327,1.2520497582171661,1.2380084415070716
8,138,145.003,-137.59157486492657,-54.39791267445903,-51.83895082353419,1.1277894789091991,1.162479263880989,-0.0022005500204042637,-0.0007407588174307112,-0.0006497603460890811,1.5089057300384343,1.6029658357250773,-181.73145869828997,-69.42183404794206,-64.65486827558722,1.2059150474058975,1.2570999371537572,-891.386,-413.09211696866055,-420.08722603698106,0.8269679531881106,0.8148734413538926
9,139,145.03,-120.10270382651211,-62.0289805039495,-59.95539430619169,0.7872586978359322,0.8153686359714665,-0.0020536557010424543,-0.0008351871342255115,-0.0007614489602379365,1.259463818247926,1.3356829056254782,-163.18150389669614,-78.90685074728887,-75.04406771003241,0.904891924126542,0.9463682286195372,-688.606,-475.5066913583778,-481.1749906378835,0.36844773756309324,0.3586472738324639
10,140,155.705,33.88110517287309,63.73369419273285,65.51093545034445,0.40468750777815604,0.4287801362193569,9.552163695809369e-05,0.0008142322971229797,0.0008774322379855138,0.7428916074802172,0.8082179039473536,33.115447278482364,79.90150933253777,83.21224577090612,0.502361364090595,0.5379101151567044,386.214,509.2397966783329,504.3815779310627,0.2127110441463692,0.20431120597970193
11,141,155.732,45.750934321376164,56.547822122585195,58.84535340822313,0.14636471272642015,0.1775104940658079,0.00025389278476641746,0.0007143315044063221,0.000796033322187256,0.4759301336937838,0.560380800852956,46.98576315649294,70.67625342884058,74.95621289583781,0.2543746254053441,0.30033032634912155,536.134,455.63481626126315,449.35434673214235,0.1391827233662843,0.15004162668037294
12,142,155.76,63.23911516400524,47.384127928036456,50.151368558269105,0.21493329326009744,0.17742004061302216,0.0004925763450729929,0.0005891116003621357,0.0006875166106183886,0.09978317416888126,0.20149901102122947,69.65316734704406,58.97007274852202,64.12503094511301,0.11470882009735649,0.059357894676930506,738.9739999999999,386.25097767838895,378.68652335884934,0.6098565048813605,0.6229354120711577
13,143,155.787,89.44351692964494,37.15874573953481,40.2981561568301,0.7087825358665057,0.6662240771404363,0.0008767891299371406,0.00045109136022133045,0.0005627309881370853,0.44002032803071034,0.32462459614911937,103.13838517795052,45.95328478917094,51.80154001001849,0.6140201542026302,0.5512250109204171,966.8140000000001,308.0248832734544,299.44307566609774,1.1390433931312849,1.1538812995388081
14,144,155.814,116.90956931619736,25.866505873353788,29.28795106264379,1.2341974902298105,1.1878157132344485,0.0012917638482158188,0.0003001199218791756,0.000421788903342123,1.0250076857287933,0.8992451637164535,138.61510164734705,31.617140815073228,37.990784917441914,1.1488815086961126,1.0804450469611082,1200.594,220.95514506147754,211.6023748114191,1.693791134433078,1.7099620317510824
15,145,155.841,145.31427149760964,13.831617679379395,17.436865178928716,1.782404449220787,1.7335310123290848,0.0017801655707894441,0.00014053179757206444,0.00026873691760879043,1.6947990853299217,1.562280517023968,178.08215729035066,16.37324312770268,23.08928362866139,1.736335719182744,1.6642228052244965,1429.2140000000002,127.54160572690196,117.68639844097743,2.2505856625035685,2.267625271176447
16,146,155.868,175.6566837320109,1.399612542349594,5.085152777269954,2.3622627774613045,2.3123008766193434,0.0023624312016073405,-2.3091108432111475e-05,0.00010796927737419303,2.4657829663728053,2.330313067169855,220.69714350995906,0.6592563726982945,7.524870311472874,2.3626381080368195,2.288919162005044,1569.854,30.466243621276533,20.391550280446097,2.66159444479439,2.6790135438601386
17,147,155.895,194.0402917078584,-11.072576604048407,-7.412558478090865,2.780549969557201,2.730934051392405,0.0027644480367076123,-0.00018605105001639295,-5.58982482368655e-05,3.049768329444905,2.915236549841323,253.7859066019081,-15.0736581665779,-8.25558812527099,2.8868567213425673,2.813648273868214,1572.294,-67.4838290073589,-77.48875579978073,2.835168424783318,2.8524668978034797
18,148,155.922,203.03165580595365,-23.22686311064855,-19.69744917757403,3.0672045253101023,3.019359103007091,0.0031106312730972145,-0.0003436693153086897,-0.00021816088988001176,3.570520181587391,3.440789037906246,267.1888250080107,-30.37379577471014,-23.799021942361698,3.19505334529053,3.124457270177613,1516.874,-163.4963862633372,-173.14429695813084,2.9053527720634778,2.9220339658710355
19,149,155.949,203.73957185924465,-34.71428757051221,-31.41681016211292,3.2325269352187123,3.1878256895923407,0.0033174533868207266,-0.0004914205562888417,-0.0003741599557294988,3.9370231208717854,3.8158172992917345,275.36454006367813,-44.801877112437,-38.65916656938152,3.4377596875488727,3.371802855275669,1412.2540000000001,-254.81482988640562,-263.8287251555905,2.8823544414523234,2.8979394254662663
