,Image,Time,Ezz_bas_x,Ezz_bas_signal_1,Ezz_bas_signal_2,Ezz_bas_quality_1,Ezz_bas_quality_2,Delta_uz_x,Delta_uz_signal_1,Delta_uz_signal_2,Delta_uz_quality_1,Delta_uz_quality_2,Ezz_haut_x,Ezz_haut_signal_1,Ezz_haut_signal_2,Ezz_haut_quality_1,Ezz_haut_quality_2,Charge_x,Charge_signal_1,Charge_signal_2,Charge_quality_1,Charge_quality_2
0,130,144.786,-108.13735981340756,-97.9953949230807,52.512158273327984,0.1028761061609811,1.6295655778856495,-0.001055786754478732,-0.0017882850586627857,0.00017467498203737074,0.38322556775322086,0.6437481081956381,-122.32116343064934,-131.53431439179886,51.92244147823925,0.06996610898586031,1.3232331807600595,-1178.2785714285715,-642.0117300661774,748.5612477949251,0.6489589881537279,2.3317496495603387
1,131,144.814,-127.56145294053947,-98.36586820409559,66.3045742011073,0.29614853800598395,1.9665007919968183,-0.0015010570842570107,-0.0016425578462599467,0.0005051184095888718,0.0740298094157267,1.0495829659265763,-152.2329874343982,-128.41944165020115,72.30075152122916,0.18084379021930427,1.7051443221779174,-1272.7785714285715,-723.1599754373558,798.2671064466124,0.6651165062131775,2.5062592050620136
2,132,144.841,-143.59415236014863,-95.84651088802292,77.67013716158691,0.48433331076780706,2.2444179983488888,-0.0018777042504510909,-0.0014539472891867483,0.0008091035629730367,0.22169949219309418,1.4056734928420147,-177.53637106887825,-121.65907344792669,89.84394194614833,0.42434093522060995,2.030527905161846,-1325.6185714285714,-780.2894941434172,822.8696620747987,0.6599255797854311,2.599975688469467
3,133,144.868,-161.0602726276937,-90.5753226372465,86.80572759447656,0.7149716328523983,2.514255297499057,-0.0022913177497410407,-0.001223592728177215,0.001089858697931066,0.5586081568460577,1.7689505305767639,-203.501812329621,-111.40577473937564,104.80764005095047,0.6993917097827547,2.3413501892666844,-1353.9185714285716,-815.0162696705784,823.8469634255707,0.6521482692722511,2.6354053783085774
4,134,144.895,-164.85114943961867,-82.70364353453013,93.44905530136243,0.8332720167876015,2.6200957676042513,-0.0024331175593456165,-0.0009581078291960654,0.0013393231072108983,0.7716897609855143,1.9736505982315584,-220.59982175219812,-97.9539260325702,116.76222594694255,0.9313921092548004,2.5619801408383767,-1353.8585714285716,-826.3432681752054,801.17095138585,0.6383683849726792,2.607891576913616
5,135,144.922,-175.5498203446575,-72.4574758606375,97.40938496465535,1.045728228229024,2.7687909085349722,-0.0026344464259212617,-0.0006651148786570525,0.001550334465629949,1.0303070955711369,2.189377127465103,-231.90919205311002,-81.6897407958893,125.36447379338277,1.1407900014641106,2.713192082470195,-1328.4585714285715,-813.9452823587225,755.4926726221394,0.6226341024892434,2.5218767717673196
6,136,144.949,-177.06428197809774,-60.13099538581507,98.57301231304046,1.186125305629253,2.7959563907055527,-0.0028317210527937574,-0.000353025941406745,0.0017168344662319656,1.2967939119074618,2.379695299332307,-236.10689122269235,-63.08017695660005,130.3674060893538,1.313991922943186,2.783063116448924,-1246.5385714285715,-778.1782684325784,688.1235875034786,0.5667824390399973,2.3412157907995788
7,137,144.976,-171.78602785206886,-46.078105345287184,96.90652866315276,1.2751317640054722,2.725511699916217,-0.0028072340633430513,-3.0801343533047934e-05,0.0018340427591840606,1.452563097143305,2.4282048644386998,-236.01413553951508,-42.659530160754045,131.62738459774747,1.4683651065629004,2.791927189092936,-1116.2785714285715,-720.0691263272628,600.9979170125964,0.4794696609185618,2.07814827686849
8,138,145.003,-164.6280849325387,-30.702275590762746,92.45778010993733,1.3584907785157811,2.6077779829254606,-0.0028681647013799392,0.00029230758585339185,0.0018985941994919188,1.6534834002004517,2.4938540822482698,-224.04507124139312,-21.014093712486563,129.10823431538523,1.5418489896881968,2.6819014221622473,-944.6985714285714,-641.2862165636907,496.6171096950763,0.3671720114303913,1.7441965340534955
9,139,145.03,-147.1392138941242,-14.444958644322934,85.35449382651196,1.345998377794712,2.3583248035142264,-0.0027212703820181368,0.0006070241277681544,0.0019086354630368607,1.7412839673172673,2.4222558413859923,-205.49511643979918,1.2346743814347683,122.88228208662933,1.5699383561840472,2.4937493101629107,-741.9185714285715,-544.091460271782,377.9780230462677,0.23939888127248274,1.355233821544578
10,140,155.705,6.844595105261001,-80.3333073140594,5.203384919909691,0.8842983821345701,0.016647791141706787,-0.0005720930440175905,-0.0018904894814497464,-0.000774896906173231,0.689753437479372,0.1061021230673222,-9.198165264620767,-117.88328682583195,-13.620851274708464,0.8253718073609415,0.0335865691007224,332.9014285714286,-307.1462434802961,483.14640502857105,0.7745485224661588,0.18181774515295485
11,141,155.732,18.714424253764083,-88.82787824160744,21.7498081787676,1.0908668535090562,0.030789741660990258,-0.00041372189620926504,-0.0019109572795653364,-0.00046877331453196007,0.7833176903883579,0.028801583460094718,4.672150613389803,-126.09797305537292,8.687445958271823,0.9930887666212195,0.03049278068872333,482.8214285714286,-432.2570968587596,589.3949028246767,1.1073748890304298,0.12896902937296778
12,142,155.76,36.20260509639313,-94.94084290544275,38.24344432162859,1.3302675985224357,0.020701471072244165,-0.00017503833590268615,-0.001874240279182014,-0.00013721493843578286,0.8889817569829845,0.019788295598521466,27.33955480394092,-130.79086146218745,31.55020879397878,1.2008671067162207,0.031976364786709066,685.6614285714286,-548.8497558773169,681.6696895618917,1.4939337421813952,0.0048305707323273795
13,143,155.787,62.40700686203286,-98.06106179698577,53.035353228391,1.627725026198623,0.09506237149746351,0.0002091744489614581,-0.00178400923758432,0.0001866308976706228,1.0427859635304153,0.01179424606617716,60.82477263484739,-131.49278370120936,52.68174797810791,1.460489593977521,0.06183940250306033,913.5014285714286,-645.2679482925358,750.7456558339361,1.8863321756100515,0.19695758425706011
14,144,155.814,89.87305924858526,-98.36586820409491,66.30457420111487,1.909421704143469,0.23906945015256476,0.0006241491672401362,-0.001642557846259845,0.0005051184095890632,1.185886816688754,0.062274041346403866,96.30148910424391,-128.41944165019814,72.3007515212406,1.706565885967804,0.18226535400912666,1147.2814285714285,-723.1599754373974,798.2671064466344,2.263499562759889,0.4223568639109759
15,145,155.841,118.27776142999757,-95.84651088802315,77.67013716158631,2.171992469786748,0.41190778220567004,0.0011125508898137478,-0.0014539472891867606,0.0008091035629730198,1.342730373800214,0.158756373151296,135.76854474724752,-121.6590734479272,89.8439419461474,1.9549455844764292,0.34875861453519597,1375.9014285714286,-780.2894941434146,822.869662074798,2.6092970356257466,0.6692469269417143
16,146,155.868,148.6201736643988,-90.57532263724688,86.80572759447611,2.4263051131469258,0.6270214485002678,0.001694816520631672,-0.0012235927281772294,0.0010898586979310504,1.5268418164556203,0.3164994427249147,178.383530966856,-111.40577473937633,104.80764005094969,2.2007052995742162,0.5587468200902873,1516.5414285714285,-815.0162696705769,823.8469634255713,2.8215157230850787,0.8382586140487535
17,147,155.895,167.0037816402464,-82.70364353453066,93.44905530136214,2.5329339885574864,0.7461102377408343,0.0020968333557319437,-0.0009581078291960817,0.0013393231072108848,1.5982720551835872,0.3963112179375417,211.4722940588048,-97.95392603257106,116.76222594694195,2.349831097882588,0.7192430662990095,1518.9814285714285,-826.3432681752054,801.170951385852,2.8381757451680776,0.8686525532271381
18,148,155.922,175.99514573834156,-72.45747586063816,97.40938496465517,2.520205754209325,0.7971430739033716,0.002443016592121532,-0.0006651148786570701,0.001550334465629938,1.6260999387126138,0.4670299068186444,224.87521246490758,-81.68974079589032,125.36447379338236,2.3281021901777184,0.7557001091716294,1463.5614285714285,-813.9452823587238,755.4926726221427,2.7561063572076416,0.8568636879295601
19,149,155.949,176.70306179163262,-60.13099538581584,98.57301231304046,2.402351602692032,0.7925205176157248,0.002649838705845044,-0.0003530259414067634,0.0017168344662319573,1.5710268580225901,0.48812547059773953,233.050927520575,-63.08017695660118,130.36740608935364,2.2488659110572273,0.7797947175514818,1358.9414285714286,-778.178268432581,688.123587503483,2.586218145816503,0.8117847940569127
