,X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],R [mm],Z [mm] (cylinder),dR [mm],dZ [mm] (cylinder),Theta [rad],dTheta [rad]
150,-0.14770999999999998,-11.095,80.7916,-0.0108182,0.000542313,-0.000144346,86.2463,-11.095,-4.54428e-05,0.000542313,-0.00160532,-0.000141246
151,-0.14770999999999998,-11.095,80.7916,-0.00659289,0.00214451,0.00125053,86.2463,-11.095,0.00134301,0.00214451,-0.00160532,-8.717290000000001e-05
152,-0.14770999999999998,-11.095,80.7916,-0.00227789,0.00146783,-0.00112658,86.2463,-11.095,-0.0009286110000000001,0.00146783,-0.00160532,-4.0633600000000003e-05
153,-0.14770999999999998,-11.095,80.7916,-0.00508883,-8.813770000000001e-05,0.000765007,86.2463,-11.095,0.000821233,-8.813770000000001e-05,-0.00160532,-6.74176e-05
154,-0.14770999999999998,-11.095,80.7916,0.00281398,0.000908757,0.00108106,86.2463,-11.095,0.000996397,0.000908757,-0.00160532,3.08883e-05
155,-0.14770999999999998,-11.095,80.7916,0.011970399999999999,-0.00117776,-0.00629411,86.2463,-11.095,-0.00600698,-0.00117776,-0.00160532,0.000133208
156,-0.14770999999999998,-11.095,80.7916,0.0113902,-0.000782963,-0.00243911,86.2463,-11.095,-0.00236444,-0.000782963,-0.00160532,0.000144757
157,-0.14770999999999998,-11.095,80.7916,0.00646406,0.000708266,-0.00167975,86.2463,-11.095,-0.00159062,0.000708266,-0.00160532,8.66138e-05
158,-0.14770999999999998,-11.095,80.7916,0.014540700000000002,-0.00200428,-0.00259985,86.2463,-11.095,-0.00251824,-0.00200428,-0.00160532,0.00019029799999999999
159,-0.14770999999999998,-11.095,80.7916,0.0141589,0.00100567,0.00334017,86.2463,-11.095,0.00298062,0.00100567,-0.00160532,0.00017622900000000002
160,-0.14770999999999998,-11.095,80.7916,0.0165382,0.000911715,0.00186172,86.2463,-11.095,0.00154291,0.000911715,-0.00160532,0.000208221
161,-0.14770999999999998,-11.095,80.7916,0.021474299999999998,-0.0008137589999999999,0.00039181599999999996,86.2463,-11.095,0.000157149,-0.0008137589999999999,-0.00160532,0.000272255
162,-0.14770999999999998,-11.095,80.7916,0.0216847,-0.0009290969999999999,0.00239629,86.2463,-11.095,0.00199323,-0.0009290969999999999,-0.00160532,0.00027560700000000003
163,-0.14770999999999998,-11.095,80.7916,0.022887099999999997,-0.000335125,0.00256562,86.2463,-11.095,0.00208734,-0.000335125,-0.00160532,0.000294734
164,-0.14770999999999998,-11.095,80.7916,0.0238722,-0.000483796,0.00211712,86.2463,-11.095,0.00173535,-0.000483796,-0.00160532,0.000307859
165,-0.14770999999999998,-11.095,80.7916,0.0258736,-0.000638102,-0.000226344,86.2463,-11.095,-0.000491089,-0.000638102,-0.00160532,0.00033229099999999997
166,-0.14770999999999998,-11.095,80.7916,0.024570500000000002,-0.0018096,-0.00122421,86.2463,-11.095,-0.0014328,-0.0018096,-0.00160532,0.000316373
167,-0.14770999999999998,-11.095,80.7916,0.0257519,-0.000360746,0.00171716,86.2463,-11.095,0.00132502,-0.000360746,-0.00160532,0.000330538
168,-0.14770999999999998,-11.095,80.7916,0.028592799999999998,-0.00332679,-0.000161263,86.2463,-11.095,-0.000449387,-0.00332679,-0.00160532,0.000366635
169,-0.14770999999999998,-11.095,80.7916,0.0231363,0.0014853,0.00228901,86.2463,-11.095,0.00205821,0.0014853,-0.00160532,0.00029690900000000004
