,Image,Time,Ezz_bas_x,Ezz_bas_signal_1,Ezz_bas_signal_2,Ezz_bas_quality_1,Ezz_bas_quality_2,Delta_uz_x,Delta_uz_signal_1,Delta_uz_signal_2,Delta_uz_quality_1,Delta_uz_quality_2,Ezz_haut_x,Ezz_haut_signal_1,Ezz_haut_signal_2,Ezz_haut_quality_1,Ezz_haut_quality_2,Charge_x,Charge_signal_1,Charge_signal_2,Charge_quality_1,Charge_quality_2
40,70,143.165,-0.36596890156000583,40.67524382081096,30.008218782598497,0.969689060878583,0.7176570957988967,-0.0006447086410167731,0.0006768614844047138,0.0005272896938928221,1.9138638088827755,1.6972577951843284,-17.301973012715663,55.03865289006436,41.954008017883034,1.2790123148595673,1.04767035841071,208.70714285714288,187.2356515432058,116.16032177997408,0.10127430031967069,0.43651437221392636
41,71,143.192,1.329284376217807,42.06642307607572,24.53828808936361,0.9625046422474167,0.5483638401908253,-0.0006331300957187217,0.0006902218790731049,0.0004444443989504935,1.916444237236274,1.5605156223282663,-15.634955581133005,56.44826857211022,34.9474826687129,1.2744613450080426,0.894318519224898,255.8271428571429,201.34009100947827,84.54857980067256,0.2569983599030238,0.8078673427794606
42,72,143.22,6.45638944626155,42.23326177462631,18.12388791360592,0.8453074221745558,0.27567035380108185,-0.000566056857661966,0.0006831463784809066,0.00034508752855833154,1.809063944170644,1.3194958269033112,-10.384038210847866,56.19820008417475,26.624575392002196,1.1772016300314532,0.6543276611614924,375.26714285714286,209.85751530753544,49.214628334035126,0.7801854119629921,1.5378876014244673
43,73,143.247,21.704185704740834,41.15908033039413,11.40629357537621,0.4596647430147305,0.24331038693964915,-0.0003664826001548348,0.0006563423510152565,0.00023915221864707865,1.4812287439097578,0.8770647420125274,7.968690950435193,54.31344785423897,17.817363214656268,0.8193945527759118,0.1741286165796159,561.027142857143,211.9364007027985,13.690955284552498,1.6465517062993973,2.5816133879843712
44,74,143.274,43.8456601769402,38.90318836328764,4.361215312903251,0.11677678444397448,0.9329069907978167,-0.00015779494560959478,0.0006106942032102656,0.00012635065489650997,1.1129061872342074,0.411492338394422,34.70455014235743,50.8693125587022,8.498600112668875,0.2857997140509884,0.4633320819702505,778.9271428571428,207.93042042855646,-22.225796176719857,2.69321272115108,3.778787517056951
45,75,143.3,68.72941395966794,35.67415481366369,-2.543679498307718,0.7810033152581587,1.6839838415277513,0.00020130391026583692,0.0005501455330764981,1.4259483587456402e-05,0.505183451174286,0.27087292001157415,65.08598257978043,46.170853023256484,-0.7088334839584363,0.33442734753873066,1.1632796779023742,1015.807142857143,198.42768762022067,-56.22111716172757,3.8553229123428845,5.056421576355682
46,76,143.327,100.9145311809024,31.31691866898252,-9.639969940496867,1.6443969132346898,2.6120936311873364,0.0007272606772949934,0.0004717887405675029,-0.00010250401127012666,0.3699678772112058,1.2016438452913678,104.57308191709392,39.992445115557885,-10.247086581869485,1.1418124842000197,2.030068273141401,1249.6471428571429,182.97187274497264,-89.92749268883287,5.031173199356947,6.318354042452425
47,77,143.354,127.42856786946427,26.06054843193987,-16.459489040195987,2.39504276436538,3.3996723176827226,0.001164846012291452,0.0003798865113084695,-0.00021632453296651757,1.1367581269218574,2.0001756014430714,144.1021400594774,32.665821726624195,-19.491137526934754,1.970240396618588,2.8923971012147383,1464.087142857143,162.26278725051242,-121.05197708639224,6.140297794200711,7.476604812140736
48,78,143.381,153.74045460236104,20.055958748141666,-22.80644288226545,3.1585907101678807,4.171309370923601,0.0018170768685152002,0.0002770774327149649,-0.00032393420216295847,2.230187508920852,3.1005570750787412,185.4128159756821,24.401336146342977,-28.175582131582658,2.846749844440778,3.776331599030597,1514.8671428571427,136.8950057496012,-148.70096120575337,6.499463032406322,7.846529768695344
49,79,143.408,168.07863409498,13.475546249334712,-28.49860528276301,3.652838527850209,4.644570323293699,0.0021439122980072924,0.0001663132366780665,-0.0004222434581251344,2.863908013017058,3.7162406558272636,204.69868107434098,15.436268447489942,-36.05108295940806,3.3462380711924795,4.256555830917502,1502.3071428571427,107.59685778946113,-172.0806203254339,6.5784116344631345,7.897562712379687
50,80,143.435,174.16991011294985,6.508239906528065,-33.37254965021813,3.96137630307352,4.9036478103503525,0.0024059768599061873,5.077405295190481e-05,-0.0005084297625132247,3.410744029471265,4.220568588623239,218.42013203822236,6.028012982725883,-42.891528004839614,3.7551808884841273,4.620098693376511,1432.6271428571426,75.20951692077378,-190.51970550156196,6.402513840250203,7.655875364227998
51,81,143.462,172.9248188928567,-0.6459232737252147,-37.288341095392255,4.10099114531692,4.966748986494092,0.0025588801360948523,-6.622289494628139e-05,-0.0005800186367429104,3.801606580729703,4.545672337413658,219.83672752039033,-3.5533116156601245,-48.50052255189191,3.949628683831849,4.744314043387493,1312.6871428571428,40.66284992401663,-203.48881566854243,5.999740231029376,7.151327176865731
52,82,143.49,163.8685456954755,-8.042783026056664,-40.217205767602756,4.061783847130468,4.821975461925373,0.0024697607731100865,-0.00018550137281298645,-0.0006366474047103686,3.8452822339320427,4.498620294743686,214.3420903154267,-13.378170790129788,-52.84474127556979,4.026188806943264,4.723974166776749,1154.9671428571428,3.616875199194453,-210.76414463576265,5.430558645185399,6.441726778230261
53,83,143.517,154.39913394329872,-14.942843298584059,-41.8663324017835,4.001077258360246,4.637203998587526,0.0024269882776650994,-0.0002951365954812146,-0.0006726546436311954,3.9421111129557347,4.488823024534306,200.80847377442385,-22.46433088841883,-55.48987384659332,3.9475559296486,4.531461247321634,972.2271428571429,-32.22476098157037,-211.61834630940126,4.737685067082289,5.583828428541325
54,84,143.544,137.92635950949395,-21.413882440763373,-42.31344273345648,3.764764229120593,4.258562380995139,0.002485478195426142,-0.00039629820752055424,-0.0006893494230835751,4.173314345413999,4.597703566104271,179.44133286375634,-30.905521857493436,-56.54184720922031,3.7190197654913546,4.172280646544157,748.1871428571429,-67.14119818212423,-206.3968139126964,3.8456484490181855,4.5024735778598135
55,85,143.571,116.18144822048964,-27.27011167920076,-41.54569986297267,3.3893591142562736,3.726651333008514,0.002269433545235735,-0.0004860817771384625,-0.0006862524224316117,3.9904663013111032,4.280348272958342,152.85505002648475,-38.45939026977112,-55.97045835642344,3.3825187727602066,3.692121730291598,507.3271428571429,-100.12995721848405,-195.24946186864958,2.865184904247566,3.313833819190252
56,86,143.598,90.8430372381411,-32.34339393066784,-39.58514630978556,2.910550805628477,3.081653158551742,0.002046871370964458,-0.0005619095453533915,-0.0006634525590716663,3.777969314683481,3.925021291163589,126.65647891544812,-44.90905844676295,-53.792112324820444,3.0333499655735543,3.190406047986576,254.02714285714285,-130.24390410769513,-178.49633968046405,1.812486186705182,2.0400778141288534
57,87,143.625,59.87982028009646,-36.48807115387151,-36.488071153873896,2.276903725423228,2.2769037254232845,0.001681812295891936,-0.0006216044355418948,-0.0006216044355419283,3.3357487690335694,3.335748769033618,91.61139839771892,-50.06935119278974,-50.069351192792666,2.504974504206374,2.5049745042064258,9.747142857142876,-156.61844305120536,-156.61844305122128,0.7846943681645288,0.7846943681646038
58,88,143.651,31.71216882971559,-39.4902549970357,-32.514278880528835,1.6823141158108688,1.517491312574362,0.001207866178400826,-0.0006622365242685631,-0.0005644201945443596,2.7082345557647383,2.566579467036706,54.687232825636,-53.68124553509556,-45.124204579972144,1.9159997115900218,1.7647076730739448,-133.99285714285713,-177.773988795385,-131.29244392931602,0.20650188710623524,0.012737003442227262
59,89,143.679,12.567939580485003,-41.545699862971766,-27.27011167920436,1.2785539396121535,0.9412617208600196,0.0008491509658364527,-0.0006862524224316031,-0.00048608177713851714,2.223531631289737,1.9336496596425892,28.881316097010146,-55.97045835642254,-38.45939026977574,1.5002146181245053,1.1906116605932113,-302.53285714285715,-195.2494618686404,-100.12995721850486,0.5060221776613387,0.9546710926038829
60,90,143.705,-15.97355880306295,-42.30664132540593,-21.64283966270004,0.6221770841388974,0.1339492492540758,0.00040223142092671164,-0.0006895888368799646,-0.0003998434015405297,1.581145969499596,1.1615440945644522,-6.476545781432871,-56.549673608249535,-31.202540223156667,0.885313699388031,0.43716585243007433,-669.4128571428571,-206.08815544419124,-68.40342028349146,2.1853575189206813,2.8347732960655163
61,91,143.732,-55.578508130347785,-41.90451177101434,-15.191351361898974,0.3230782866440892,0.9542355481373497,-0.0002184230794946819,-0.000673622019953889,-0.0002990531764094554,0.6592073785784275,0.11676642913116714,-57.73293167948276,-55.557572502805236,-22.790028026743713,0.03846125384583381,0.6178050511875248,-882.0928571428572,-211.53290394330483,-33.540757276876086,3.1628213005677557,4.002354514748278
62,92,143.76,-82.42429359204382,-40.21720576760422,-8.042783026061285,0.9972354284889732,1.7574270432838028,-0.0007151701833215306,-0.0006366474047103984,-0.0001855013728130604,0.11371466505330634,0.7670527258648854,-94.86366199981671,-52.844741275572034,-13.3781707901359,0.7429119722525309,1.4406973320859477,-1038.9728571428573,-210.7641446357652,3.6168751991708774,3.9064011274972397,4.917569260542002
63,93,143.787,-106.76441567628194,-37.41341059188052,-0.9118079405888899,1.6385702695043083,2.5010010420774775,-0.0012757596095491395,-0.000582361503305597,-7.054025553038796e-05,1.004161273896933,1.7453676192066743,-128.1519331526924,-48.68239339402943,-3.9079125761181306,1.4050544730446666,2.19668589235965,-1159.192857142857,-203.8587337134784,39.35466796442357,4.5060118790638235,5.6531733278500305
64,94,143.814,-127.21606103958666,-33.535446104357035,6.245345889136301,2.213410898298208,3.153319742857037,-0.0017062749128514527,-0.0005113555316017402,4.64461296049173e-05,1.730451463994059,2.5382454594717028,-158.07368878711637,-43.12233457992243,5.6745449721856644,2.0323876909549257,2.895136790717232,-1255.8128571428572,-191.1003734814719,73.96255634679412,5.021915350352712,6.2721341808265505
65,95,143.841,-143.91125482301095,-28.694651805450867,13.223190781529382,2.7222460586994073,3.7126474312706645,-0.0020357799805116087,-0.00042566812853984276,0.0001620990087519728,2.3317225037598317,3.182911729722907,-182.3654974301913,-36.32419862377282,15.094081739666493,2.5820708256315608,3.491167380617456,-1318.3328571428572,-172.85536679242614,106.44691984888489,5.402858593798378,6.72024001103242
66,96,143.868,-158.06698471200687,-23.030010819103595,19.821387159727166,3.1905459832262584,4.2030046584733745,-0.0022003651789783466,-0.0003277594488434126,0.0002730978941056413,2.71185937565647,3.582005500217893,-210.1935039014102,-28.483165513372846,24.080255198674948,3.212714261664517,4.142057373682988,-1345.0728571428572,-149.6475425614742,135.87510609176823,5.638446838579314,6.985167755398301
67,97,143.895,-165.3953731663396,-16.70415957468201,25.850495463164847,3.5131574752419166,4.518604944808745,-0.0025442192980754306,-0.00022044052998300122,0.0003762559177918378,3.3652365459486293,4.229356969313193,-219.81581791373472,-19.824357658191325,32.375065033115746,3.5359320899068654,4.458839565720895,-1347.7928571428572,-122.14321621361677,161.40220802046593,5.781005520636287,7.118400489075743
68,98,143.922,-172.70580736487946,-9.898718383488218,31.137415110649076,3.846676127401257,4.81624518032371,-0.0026329546410372765,-0.00010679258501578137,0.00046861132942292315,3.6583228096583276,4.491607934791206,-234.03500696663568,-10.596376442832499,39.74036053628975,3.9504877997512406,4.840462218450183,-1323.7328571428573,-91.13205922869594,182.29532186917086,5.813791951246402,7.103463278871053
69,99,143.949,-175.4909159312858,-2.8090769724877553,35.53035435828237,4.079988848854612,4.985842372561248,-0.002901378436576262,9.92146153748808e-06,0.0005475125303508006,4.216069510520299,4.994595046766263,-237.78154054122828,-1.0641646798864812,45.96467811062181,4.185261533053198,5.016751008462107,-1233.5728571428572,-57.504427033486806,197.9545894221366,5.547146476503424,6.752066655247665
