,X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],R [mm],Z [mm] (cylinder),dR [mm],dZ [mm] (cylinder),Theta [rad],dTheta [rad]
0,0.519058,21.9131,81.1469,0.0,0.0,0.0,86.3614,21.9131,0.0,0.0,0.00635777,0.0
1,0.519058,21.9131,81.1469,-0.000795227,8.00747e-05,0.000759212,86.3614,21.9131,0.000695381,8.00747e-05,0.00635777,-9.265249999999999e-06
2,0.519058,21.9131,81.1469,0.00329221,-0.000349791,0.00132557,86.3614,21.9131,0.00124319,-0.000349791,0.00635777,3.63339e-05
3,0.519058,21.9131,81.1469,0.00236419,-0.000773767,0.00110959,86.3614,21.9131,0.00096904,-0.000773767,0.00635777,2.4639499999999997e-05
4,0.519058,21.9131,81.1469,0.000944865,-0.000826033,-0.00022437099999999998,86.3614,21.9131,-0.000180712,-0.000826033,0.00635777,6.831439999999999e-06
5,0.519058,21.9131,81.1469,0.00139288,0.000530865,6.72429e-05,86.3614,21.9131,7.28322e-05,0.000530865,0.00635777,7.4474399999999995e-06
6,0.519058,21.9131,81.1469,0.00417749,-0.0008586860000000001,0.000166771,86.3614,21.9131,0.00011352399999999999,-0.0008586860000000001,0.00635777,4.98072e-05
7,0.519058,21.9131,81.1469,0.00461545,-0.000180158,0.00254631,86.3614,21.9131,0.00235342,-0.000180158,0.00635777,6.25005e-05
8,0.519058,21.9131,81.1469,0.013610599999999999,0.00013965,0.000774625,86.3614,21.9131,0.00064276,0.00013965,0.00635777,0.00017103900000000003
9,0.519058,21.9131,81.1469,0.0154179,-0.00259456,-0.00356948,86.3614,21.9131,-0.00333186,-0.00259456,0.00635777,0.000197678
10,0.519058,21.9131,81.1469,0.017885599999999998,-0.000355775,-0.0008000139999999999,86.3614,21.9131,-0.0006809089999999999,-0.000355775,0.00635777,0.00022894400000000002
11,0.519058,21.9131,81.1469,0.0253604,-0.000589986,-0.00023235200000000001,86.3614,21.9131,-0.00020219299999999998,-0.000589986,0.00635777,0.000318778
12,0.519058,21.9131,81.1469,0.027089,-0.0008797680000000001,0.00228222,86.3614,21.9131,0.00217455,-0.0008797680000000001,0.00635777,0.000341854
13,0.519058,21.9131,81.1469,0.0310063,-0.00151057,0.00480041,86.3614,21.9131,0.00453467,-0.00151057,0.00635777,0.000394631
14,0.519058,21.9131,81.1469,0.0348491,-0.00225589,8.68307e-05,86.3614,21.9131,0.00028903,-0.00225589,0.00635777,0.00044599300000000005
15,0.519058,21.9131,81.1469,0.0362621,-0.00119759,0.00148893,86.3614,21.9131,0.00159183,-0.00119759,0.00635777,0.000468285
16,0.519058,21.9131,81.1469,0.042343,-7.02692e-05,0.00286126,86.3614,21.9131,0.00296169,-7.02692e-05,0.00635777,0.000536653
17,0.519058,21.9131,81.1469,0.0445686,-0.00104715,0.0021401999999999997,86.3614,21.9131,0.00222172,-0.00104715,0.00635777,0.00056769
18,0.519058,21.9131,81.1469,0.0432631,-0.00166164,-0.000265782,86.3614,21.9131,-0.00018816900000000002,-0.00166164,0.00635777,0.0005610459999999999
19,0.519058,21.9131,81.1469,0.0428949,7.81767e-05,0.00267889,86.3614,21.9131,0.00269409,7.81767e-05,0.00635777,0.000551164
20,0.519058,21.9131,81.1469,0.0457196,-0.00155381,0.00136789,86.3614,21.9131,0.00158213,-0.00155381,0.00635777,0.000579985
21,0.519058,21.9131,81.1469,0.0392654,-3.61008e-05,0.00409226,86.3614,21.9131,0.0040029,-3.61008e-05,0.00635777,0.000496771
22,0.519058,21.9131,81.1469,0.03780069999999999,-0.00077913,0.00494255,86.3614,21.9131,0.00492731,-0.00077913,0.00635777,0.000478565
23,0.519058,21.9131,81.1469,0.0342364,-0.00126313,0.00490633,86.3614,21.9131,0.00457087,-0.00126313,0.00635777,0.000432983
24,0.519058,21.9131,81.1469,0.028326099999999996,-0.000435193,0.00466911,86.3614,21.9131,0.00436504,-0.000435193,0.00635777,0.000347305
25,0.519058,21.9131,81.1469,0.0242138,0.000150381,0.0038916,86.3614,21.9131,0.00367898,0.000150381,0.00635777,0.00030721599999999997
26,0.519058,21.9131,81.1469,0.0183857,0.00447199,0.00891799,86.3614,21.9131,0.00825864,0.00447199,0.00635777,0.00021422400000000003
27,0.519058,21.9131,81.1469,0.015421200000000001,0.000431835,0.00228696,86.3614,21.9131,0.00205958,0.000431835,0.00635777,0.00019539900000000002
28,0.519058,21.9131,81.1469,0.0119,-0.00187335,-0.00113457,86.3614,21.9131,-0.00105185,-0.00187335,0.00635777,0.000151251
29,0.519058,21.9131,81.1469,-0.001515,0.00133926,0.00323903,86.3614,21.9131,0.00313071,0.00133926,0.00635777,-1.4580599999999999e-05
30,0.519058,21.9131,81.1469,0.00385931,0.000262669,-0.000314265,86.3614,21.9131,-0.000282176,0.000262669,0.00635777,4.10703e-05
31,0.519058,21.9131,81.1469,-0.00500496,0.0018017,-0.000604668,86.3614,21.9131,-0.000445252,0.0018017,0.00635777,-6.70142e-05
32,0.519058,21.9131,81.1469,-0.00865318,0.000549065,0.00159431,86.3614,21.9131,0.0015865999999999999,0.000549065,0.00635777,-0.00011594
33,0.519058,21.9131,81.1469,-0.010731999999999998,0.00158986,0.00140032,86.3614,21.9131,0.00140072,0.00158986,0.00635777,-0.00014617700000000002
34,0.519058,21.9131,81.1469,-0.0171244,0.00174918,0.00115276,86.3614,21.9131,0.00127804,0.00174918,0.00635777,-0.000227391
35,0.519058,21.9131,81.1469,-0.0231635,0.00263286,0.00142836,86.3614,21.9131,0.00151175,0.00263286,0.00635777,-0.000297157
36,0.519058,21.9131,81.1469,-0.023188099999999996,0.00171235,-2.93482e-05,86.3614,21.9131,8.83115e-05,0.00171235,0.00635777,-0.00030298799999999997
37,0.519058,21.9131,81.1469,-0.0322787,0.00198787,0.00118334,86.3614,21.9131,0.00127473,0.00198787,0.00635777,-0.000418996
38,0.519058,21.9131,81.1469,-0.033464999999999995,0.00263109,0.00485916,86.3614,21.9131,0.00472783,0.00263109,0.00635777,-0.000442801
39,0.519058,21.9131,81.1469,-0.0377876,0.00142887,0.00225689,86.3614,21.9131,0.00225524,0.00142887,0.00635777,-0.000493497
40,0.519058,21.9131,81.1469,-0.0416568,0.00281726,0.00188149,86.3614,21.9131,0.00206628,0.00281726,0.00635777,-0.0005486369999999999
41,0.519058,21.9131,81.1469,-0.0429893,0.0009923269999999999,-0.00018244,86.3614,21.9131,-8.15585e-05,0.0009923269999999999,0.00635777,-0.000564652
42,0.519058,21.9131,81.1469,-0.0453981,0.00242559,0.00215474,86.3614,21.9131,0.00196419,0.00242559,0.00635777,-0.000594739
