,X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],R [mm],Z [mm] (cylinder),dR [mm],dZ [mm] (cylinder),Theta [rad],dTheta [rad]
150,0.609824,5.84186,80.935,-0.0181109,0.00177923,0.00023931,86.3435,5.84186,0.00037824699999999996,0.00177923,0.0073635,-0.000233214
151,0.609824,5.84186,80.935,-0.0125275,0.00246161,0.00131453,86.3435,5.84186,0.00141622,0.00246161,0.0073635,-0.000163268
152,0.609824,5.84186,80.935,-0.0073509,0.00160751,-0.00046076699999999995,86.3435,5.84186,-0.000191289,0.00160751,0.0073635,-0.00010224
153,0.609824,5.84186,80.935,-0.00977532,0.00044349999999999994,0.000947108,86.3435,5.84186,0.00107558,0.00044349999999999994,0.0073635,-0.00012712200000000002
154,0.609824,5.84186,80.935,-0.000536515,0.00103663,0.00118102,86.3435,5.84186,0.00121356,0.00103663,0.0073635,-1.3818099999999999e-05
155,0.609824,5.84186,80.935,0.00912334,-0.000765906,-0.00726218,86.3435,5.84186,-0.00673587,-0.000765906,0.0073635,9.379149999999999e-05
156,0.609824,5.84186,80.935,0.00955816,-0.00069502,-0.00425431,86.3435,5.84186,-0.00386386,-0.00069502,0.0073635,0.000119735
157,0.609824,5.84186,80.935,0.00575049,0.000992294,-0.00171086,86.3435,5.84186,-0.00155516,0.000992294,0.0073635,7.81116e-05
158,0.609824,5.84186,80.935,0.0149423,-0.00162904,-0.00421556,86.3435,5.84186,-0.00379575,-0.00162904,0.0073635,0.000192836
159,0.609824,5.84186,80.935,0.015479,0.00144388,0.00331449,86.3435,5.84186,0.0030308,0.00144388,0.0073635,0.00019208900000000002
160,0.609824,5.84186,80.935,0.019093799999999998,0.00116899,0.00125881,86.3435,5.84186,0.00108855,0.00116899,0.0073635,0.00023668599999999998
161,0.609824,5.84186,80.935,0.025797000000000004,-0.000738382,-0.000881897,86.3435,5.84186,-0.000857655,-0.000738382,0.0073635,0.00032167299999999997
162,0.609824,5.84186,80.935,0.0268368,-0.000977651,0.00195129,86.3435,5.84186,0.00174287,-0.000977651,0.0073635,0.00033664599999999996
163,0.609824,5.84186,80.935,0.029550200000000002,-0.000262184,0.00321271,86.3435,5.84186,0.0030004999999999997,-0.000262184,0.0073635,0.00037386099999999996
164,0.609824,5.84186,80.935,0.0316007,-0.000493425,0.0024576999999999997,86.3435,5.84186,0.00225707,-0.000493425,0.0073635,0.000402843
165,0.609824,5.84186,80.935,0.034841199999999996,-0.0008865580000000001,-0.0002993,86.3435,5.84186,-0.000253598,-0.0008865580000000001,0.0073635,0.00044109199999999997
166,0.609824,5.84186,80.935,0.0340924,-0.00189137,-0.00184816,86.3435,5.84186,-0.00170562,-0.00189137,0.0073635,0.000432928
167,0.609824,5.84186,80.935,0.0364335,-0.000434078,0.00213827,86.3435,5.84186,0.00208068,-0.000434078,0.0073635,0.0004587
168,0.609824,5.84186,80.935,0.0404941,-0.00363292,0.000616118,86.3435,5.84186,0.0007745139999999999,-0.00363292,0.0073635,0.000510425
169,0.609824,5.84186,80.935,0.0345392,0.00162443,0.00322431,86.3435,5.84186,0.00307107,0.00162443,0.0073635,0.00044066
170,0.609824,5.84186,80.935,0.0392244,-0.00177681,-0.000863475,86.3435,5.84186,-0.00061211,-0.00177681,0.0073635,0.00049212
171,0.609824,5.84186,80.935,0.0351456,-0.00131927,-0.00118381,86.3435,5.84186,-0.00103905,-0.00131927,0.0073635,0.000444065
172,0.609824,5.84186,80.935,0.029187599999999998,-0.000173225,-0.00246406,86.3435,5.84186,-0.00232386,-0.000173225,0.0073635,0.00036536699999999996
173,0.609824,5.84186,80.935,0.0284507,7.01634e-05,-0.00514062,86.3435,5.84186,-0.00473316,7.01634e-05,0.0073635,0.00036202300000000005
174,0.609824,5.84186,80.935,0.025600799999999996,0.000130736,-0.00289237,86.3435,5.84186,-0.00258747,0.000130736,0.0073635,0.000322047
175,0.609824,5.84186,80.935,0.019081400000000002,0.0007788039999999999,-0.00182544,86.3435,5.84186,-0.00165614,0.0007788039999999999,0.0073635,0.000237247
176,0.609824,5.84186,80.935,0.0164777,0.00056898,-0.00477651,86.3435,5.84186,-0.00432456,0.00056898,0.0073635,0.000193267
177,0.609824,5.84186,80.935,0.0128489,0.00221626,-0.011300200000000002,86.3435,5.84186,-0.0105638,0.00221626,0.0073635,0.00016078
178,0.609824,5.84186,80.935,0.00895262,0.00211482,0.00228167,86.3435,5.84186,0.00207701,0.00211482,0.0073635,0.00011123
179,0.609824,5.84186,80.935,0.00805961,7.64567e-05,0.00056316,86.3435,5.84186,0.00047776,7.64567e-05,0.0073635,8.973600000000001e-05
180,0.609824,5.84186,80.935,-0.00393627,0.00238581,0.00510542,86.3435,5.84186,0.00481144,0.00238581,0.0073635,-5.0828599999999996e-05
181,0.609824,5.84186,80.935,-0.00131032,-0.000622947,0.000999701,86.3435,5.84186,0.00101964,-0.000622947,0.0073635,-2.57027e-05
182,0.609824,5.84186,80.935,-0.00581199,0.000303584,0.00465108,86.3435,5.84186,0.00447687,0.000303584,0.0073635,-8.11059e-05
183,0.609824,5.84186,80.935,-0.0137928,0.003425,0.0100573,86.3435,5.84186,0.0095865,0.003425,0.0073635,-0.000178785
184,0.609824,5.84186,80.935,-0.0116476,0.000844912,0.00628221,86.3435,5.84186,0.00556251,0.000844912,0.0073635,-0.000149969
185,0.609824,5.84186,80.935,-0.0180055,0.00209199,0.0055312,86.3435,5.84186,0.00511592,0.00209199,0.0073635,-0.000231995
186,0.609824,5.84186,80.935,-0.022534799999999997,0.00109613,0.00432646,86.3435,5.84186,0.00410579,0.00109613,0.0073635,-0.00028723400000000004
187,0.609824,5.84186,80.935,-0.0271128,0.00160198,0.00335428,86.3435,5.84186,0.00322903,0.00160198,0.0073635,-0.00034627400000000004
188,0.609824,5.84186,80.935,-0.027119099999999997,0.000847216,0.0008679289999999999,86.3435,5.84186,0.000966211,0.000847216,0.0073635,-0.000350231
189,0.609824,5.84186,80.935,-0.0297705,0.00328261,0.0047856,86.3435,5.84186,0.00462549,0.00328261,0.0073635,-0.000388547
190,0.609824,5.84186,80.935,-0.0315943,-0.00029219,0.00197411,86.3435,5.84186,0.00189156,-0.00029219,0.0073635,-0.00040929599999999997
191,0.609824,5.84186,80.935,-0.0321723,0.00232507,0.0040621,86.3435,5.84186,0.00390997,0.00232507,0.0073635,-0.000420849
192,0.609824,5.84186,80.935,-0.0323399,0.00129513,0.00237972,86.3435,5.84186,0.00228818,0.00129513,0.0073635,-0.000419915
193,0.609824,5.84186,80.935,-0.0383078,0.000316245,-0.000141063,86.3435,5.84186,-3.85212e-05,0.000316245,0.0073635,-0.000489553
194,0.609824,5.84186,80.935,-0.0365353,0.000510865,-0.000498392,86.3435,5.84186,-0.000400872,0.000510865,0.0073635,-0.000476815
195,0.609824,5.84186,80.935,-0.0314504,0.00297434,0.00499541,86.3435,5.84186,0.00492158,0.00297434,0.0073635,-0.000411795
196,0.609824,5.84186,80.935,-0.0296955,0.00440587,0.00429305,86.3435,5.84186,0.00422955,0.00440587,0.0073635,-0.00038807699999999996
197,0.609824,5.84186,80.935,-0.0282817,0.00278702,0.00571117,86.3435,5.84186,0.00565225,0.00278702,0.0073635,-0.000370008
198,0.609824,5.84186,80.935,-0.0222218,0.00164669,0.002973,86.3435,5.84186,0.0029952,0.00164669,0.0073635,-0.000295466
199,0.609824,5.84186,80.935,-0.0206048,0.00231814,0.00403234,86.3435,5.84186,0.00395451,0.00231814,0.0073635,-0.00026866
